strategy,universe,horizon,sample,family,n_dates,gross_delta
TRIM_TOP5_W10,KOSDAQ,10,YTD_2026,MOMENTUM,13,0.0044927271544122575
TRIM_TOP5_W10,KOSDAQ,10,YTD_2026,REVISION,13,-0.0009594919247693315
TRIM_TOP5_W10,KOSDAQ,10,YTD_2026,VALUE,13,-0.000992840414656096
TRIM_TOP5_W10,KOSDAQ,20,BULL_2025,FLOW,12,0.003960697812900743
TRIM_TOP5_W10,KOSDAQ,20,BULL_2025,MOMENTUM,12,-0.002221020761745494
TRIM_TOP5_W10,KOSDAQ,20,BULL_2025,REVISION,12,0.0016377666005287686
TRIM_TOP5_W10,KOSDAQ,20,BULL_2025,VALUE,12,-1.9040285563519995e-05
TRIM_TOP5_W10,KOSDAQ,20,EARLY_2016_2019,FLOW,48,-0.0019304524791994959
TRIM_TOP5_W10,KOSDAQ,20,EARLY_2016_2019,MOMENTUM,48,-0.004123681604813336
TRIM_TOP5_W10,KOSDAQ,20,EARLY_2016_2019,REVISION,48,0.0007758954816293821
TRIM_TOP5_W10,KOSDAQ,20,EARLY_2016_2019,VALUE,48,0.0020936538688542876
TRIM_TOP5_W10,KOSDAQ,20,LATE_2020_2022,FLOW,38,0.0016190024226215552
TRIM_TOP5_W10,KOSDAQ,20,LATE_2020_2022,MOMENTUM,38,0.0072820685266240335
TRIM_TOP5_W10,KOSDAQ,20,LATE_2020_2022,REVISION,38,-0.005856821025445491
TRIM_TOP5_W10,KOSDAQ,20,LATE_2020_2022,VALUE,38,0.0005445914467288109
TRIM_TOP5_W10,KOSDAQ,20,NORMAL_2023_2024,FLOW,24,0.0020411403811529476
TRIM_TOP5_W10,KOSDAQ,20,NORMAL_2023_2024,MOMENTUM,24,-0.0056621875390090075
TRIM_TOP5_W10,KOSDAQ,20,NORMAL_2023_2024,REVISION,24,-0.000887325132195315
TRIM_TOP5_W10,KOSDAQ,20,NORMAL_2023_2024,VALUE,24,0.004781385397394114
TRIM_TOP5_W10,KOSDAQ,20,YTD_2026,FLOW,6,0.011243413118214423
TRIM_TOP5_W10,KOSDAQ,20,YTD_2026,MOMENTUM,6,0.0027632298845348797
TRIM_TOP5_W10,KOSDAQ,20,YTD_2026,REVISION,6,-0.003195849873317808
TRIM_TOP5_W10,KOSDAQ,20,YTD_2026,VALUE,6,-0.00954423697534784
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,FLOW,49,-0.0018710105255510471
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,0.0008772927591285086
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,REVISION,49,-0.0013249572823023673
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,VALUE,49,-0.0008891734167469924
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,192,0.0002683047086306209
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,192,0.0007395211603953201
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,192,0.0004955810885874609
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,192,-9.698356046991702e-05
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,-0.000457125859925777
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,0.0005304058480378794
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,-5.9602662827768254e-05
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,-0.00014525424134304813
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,0.0016568730051007292
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,0.002286438645610616
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,0.0008580656267951145
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,0.00012398898083927217
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,FLOW,28,-0.0021349878964741194
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,0.0007744099609778233
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,REVISION,28,0.0007951723743997319
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,VALUE,28,0.0018456277799670368
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,FLOW,25,-0.006150776388595129
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,MOMENTUM,25,-0.004937547982613103
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,REVISION,25,0.0022234536425240776
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,VALUE,25,0.0010617080226530268
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,FLOW,96,0.001145266943553865
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,MOMENTUM,96,0.00045141709520876705
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,REVISION,96,0.0005441139349528877
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,VALUE,96,0.0006075666979598057
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,FLOW,75,0.0018350695294808773
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,MOMENTUM,75,0.0011167328900625931
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,REVISION,75,0.0011106250004813405
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,VALUE,75,5.7111493705338665e-05
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,FLOW,48,0.00022657854238582534
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,MOMENTUM,48,0.002681483642926058
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,REVISION,48,-0.00039499398652711597
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,VALUE,48,-0.0005096164601003534
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,FLOW,13,-0.0005545151548245581
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,MOMENTUM,13,0.004991668343163925
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,REVISION,13,0.008846757024600542
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,VALUE,13,0.003923109701291951
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,FLOW,12,-0.0043675731392848775
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,-0.005952507858013739
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,REVISION,12,0.0019855755666646747
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,VALUE,12,0.004007130310701401
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,FLOW,48,-6.228292246711472e-05
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,MOMENTUM,48,0.004632702402046552
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,REVISION,48,0.001166687665714903
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,VALUE,48,-0.0008362884492445285
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,FLOW,38,0.0034143498270546822
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,MOMENTUM,38,0.0014307076216969663
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,REVISION,38,0.0033289331790244286
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,VALUE,38,-0.0011484428681581102
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,FLOW,24,0.0038274914998875378
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,MOMENTUM,24,0.0034655935604549167
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,REVISION,24,-0.004375444153689717
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,24,-0.0020656686102170623
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,FLOW,6,0.00785384512285073
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,6.15713441826533e-05
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,REVISION,6,-0.007944329076119137
TRIM_TOP5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,VALUE,6,-0.002533619324577559
TRIM_TOP5_W10,KOSPI_ALL,5,BULL_2025,FLOW,49,-0.0014463438689736902
TRIM_TOP5_W10,KOSPI_ALL,5,BULL_2025,MOMENTUM,49,-0.0001954657103781097
TRIM_TOP5_W10,KOSPI_ALL,5,BULL_2025,REVISION,49,0.0007813665267844075
TRIM_TOP5_W10,KOSPI_ALL,5,BULL_2025,VALUE,49,-0.0006279486541726066
TRIM_TOP5_W10,KOSPI_ALL,5,EARLY_2016_2019,FLOW,192,-0.00019834153568274243
TRIM_TOP5_W10,KOSPI_ALL,5,EARLY_2016_2019,MOMENTUM,192,-0.0003000751527305299
TRIM_TOP5_W10,KOSPI_ALL,5,EARLY_2016_2019,REVISION,192,-0.0005520310982356044
TRIM_TOP5_W10,KOSPI_ALL,5,EARLY_2016_2019,VALUE,192,0.00019262320753086638
TRIM_TOP5_W10,KOSPI_ALL,5,LATE_2020_2022,FLOW,149,-0.0016301461623395293
TRIM_TOP5_W10,KOSPI_ALL,5,LATE_2020_2022,MOMENTUM,149,-0.00025508011303528505
TRIM_TOP5_W10,KOSPI_ALL,5,LATE_2020_2022,REVISION,149,0.00038424757178868047
TRIM_TOP5_W10,KOSPI_ALL,5,LATE_2020_2022,VALUE,149,0.00018263288555904237
TRIM_TOP5_W10,KOSPI_ALL,5,NORMAL_2023_2024,FLOW,97,-0.00015525695185433192
TRIM_TOP5_W10,KOSPI_ALL,5,NORMAL_2023_2024,MOMENTUM,97,0.0007316545905200042
TRIM_TOP5_W10,KOSPI_ALL,5,NORMAL_2023_2024,REVISION,97,9.093649881503314e-05
TRIM_TOP5_W10,KOSPI_ALL,5,NORMAL_2023_2024,VALUE,97,-0.000671447670066222
TRIM_TOP5_W10,KOSPI_ALL,5,YTD_2026,FLOW,28,0.0027074831907761532
TRIM_TOP5_W10,KOSPI_ALL,5,YTD_2026,MOMENTUM,28,0.006671123508801656
TRIM_TOP5_W10,KOSPI_ALL,5,YTD_2026,REVISION,28,0.0019138021382573474
TRIM_TOP5_W10,KOSPI_ALL,5,YTD_2026,VALUE,28,0.002002174031935083
TRIM_TOP5_W10,KOSPI_ALL,10,BULL_2025,FLOW,25,0.0006582096775355373
TRIM_TOP5_W10,KOSPI_ALL,10,BULL_2025,MOMENTUM,25,0.004600244192138869
TRIM_TOP5_W10,KOSPI_ALL,10,BULL_2025,REVISION,25,0.004158260097833968
TRIM_TOP5_W10,KOSPI_ALL,10,BULL_2025,VALUE,25,-0.0006050890824377454
TRIM_TOP5_W10,KOSPI_ALL,10,EARLY_2016_2019,FLOW,96,-0.0007803141577973354
TRIM_TOP5_W10,KOSPI_ALL,10,EARLY_2016_2019,MOMENTUM,96,-0.0024931738009266497
TRIM_TOP5_W10,KOSPI_ALL,10,EARLY_2016_2019,REVISION,96,-0.0007295504665926041
TRIM_TOP5_W10,KOSPI_ALL,10,EARLY_2016_2019,VALUE,96,0.0005379395367991106
TRIM_TOP5_W10,KOSPI_ALL,10,LATE_2020_2022,FLOW,75,-0.002629911657147686
TRIM_TOP5_W10,KOSPI_ALL,10,LATE_2020_2022,MOMENTUM,75,-0.0009135013173353383
TRIM_TOP5_W10,KOSPI_ALL,10,LATE_2020_2022,REVISION,75,-0.0005663891368673849
TRIM_TOP5_W10,KOSPI_ALL,10,LATE_2020_2022,VALUE,75,0.0004102987602344698
TRIM_TOP5_W10,KOSPI_ALL,10,NORMAL_2023_2024,FLOW,48,0.002832349212209003
TRIM_TOP5_W10,KOSPI_ALL,10,NORMAL_2023_2024,MOMENTUM,48,0.002180135573658224
TRIM_TOP5_W10,KOSPI_ALL,10,NORMAL_2023_2024,REVISION,48,-0.0002436848514200961
TRIM_TOP5_W10,KOSPI_ALL,10,NORMAL_2023_2024,VALUE,48,-0.0008701972945446146
TRIM_TOP5_W10,KOSPI_ALL,10,YTD_2026,FLOW,13,0.004642692361549881
TRIM_TOP5_W10,KOSPI_ALL,10,YTD_2026,MOMENTUM,13,0.012896976454262568
TRIM_TOP5_W10,KOSPI_ALL,10,YTD_2026,REVISION,13,0.003978634078590332
TRIM_TOP5_W10,KOSPI_ALL,10,YTD_2026,VALUE,13,0.0030448299234655924
TRIM_TOP5_W10,KOSPI_ALL,20,BULL_2025,FLOW,12,0.0049909818813761485
TRIM_TOP5_W10,KOSPI_ALL,20,BULL_2025,MOMENTUM,12,0.00847067464229997
TRIM_TOP5_W10,KOSPI_ALL,20,BULL_2025,REVISION,12,-0.0018233655939923897
TRIM_TOP5_W10,KOSPI_ALL,20,BULL_2025,VALUE,12,-0.0029170413872310046
TRIM_TOP5_W10,KOSPI_ALL,20,EARLY_2016_2019,FLOW,48,-0.002123178208131529
TRIM_TOP5_W10,KOSPI_ALL,20,EARLY_2016_2019,MOMENTUM,48,-0.0024248893408346513
TRIM_TOP5_W10,KOSPI_ALL,20,EARLY_2016_2019,REVISION,48,-0.0027340368805987415
TRIM_TOP5_W10,KOSPI_ALL,20,EARLY_2016_2019,VALUE,48,3.414913089597515e-05
TRIM_TOP5_W10,KOSPI_ALL,20,LATE_2020_2022,FLOW,38,-0.005553541193366193
TRIM_TOP5_W10,KOSPI_ALL,20,LATE_2020_2022,MOMENTUM,38,-0.0023483289021797257
TRIM_TOP5_W10,KOSPI_ALL,20,LATE_2020_2022,REVISION,38,-0.005254270420620125
TRIM_TOP5_W10,KOSPI_ALL,20,LATE_2020_2022,VALUE,38,-0.0024830201992553642
TRIM_TOP5_W10,KOSPI_ALL,20,NORMAL_2023_2024,FLOW,24,-0.0018437099413788338
TRIM_TOP5_W10,KOSPI_ALL,20,NORMAL_2023_2024,MOMENTUM,24,-0.007486644320220404
TRIM_TOP5_W10,KOSPI_ALL,20,NORMAL_2023_2024,REVISION,24,0.0020729345593346418
TRIM_TOP5_W10,KOSPI_ALL,20,NORMAL_2023_2024,VALUE,24,0.00207423822659707
TRIM_TOP5_W10,KOSPI_ALL,20,YTD_2026,FLOW,6,0.011936655743187462
TRIM_TOP5_W10,KOSPI_ALL,20,YTD_2026,MOMENTUM,6,0.01812083327738804
TRIM_TOP5_W10,KOSPI_ALL,20,YTD_2026,REVISION,6,-0.0010932838090647531
TRIM_TOP5_W10,KOSPI_ALL,20,YTD_2026,VALUE,6,0.008922831726460445
TRIM_TOP5_W10,KOSPI_EX_K200,5,BULL_2025,FLOW,49,0.000950501379417169
TRIM_TOP5_W10,KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,0.001401026727106134
TRIM_TOP5_W10,KOSPI_EX_K200,5,BULL_2025,REVISION,49,5.67565206866377e-05
TRIM_TOP5_W10,KOSPI_EX_K200,5,BULL_2025,VALUE,49,-0.000520677592504577
TRIM_TOP5_W10,KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,192,-0.00021695394167377908
TRIM_TOP5_W10,KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,192,0.0003945947186771241
TRIM_TOP5_W10,KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,192,9.961540309379834e-05
TRIM_TOP5_W10,KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,192,0.0002203813422619016
TRIM_TOP5_W10,KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,0.0005417150306190408
TRIM_TOP5_W10,KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,0.001575469788320545
TRIM_TOP5_W10,KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,0.0005175217186078795
TRIM_TOP5_W10,KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,0.0002619822121926081
TRIM_TOP5_W10,KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,-0.00030347858357300414
TRIM_TOP5_W10,KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,0.001969670379855467
TRIM_TOP5_W10,KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,-0.00022529364437778808
TRIM_TOP5_W10,KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,-0.0007275810640361111
TRIM_TOP5_W10,KOSPI_EX_K200,5,YTD_2026,FLOW,28,0.00041275429083059673
TRIM_TOP5_W10,KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,0.0043613666620810855
TRIM_TOP5_W10,KOSPI_EX_K200,5,YTD_2026,REVISION,28,0.00116074484769785
TRIM_TOP5_W10,KOSPI_EX_K200,5,YTD_2026,VALUE,28,-0.00014770352738716435
TRIM_TOP5_W10,KOSPI_EX_K200,10,BULL_2025,FLOW,25,-9.432478788257322e-06
TRIM_TOP5_W10,KOSPI_EX_K200,10,BULL_2025,MOMENTUM,25,-0.0010076158027773458
TRIM_TOP5_W10,KOSPI_EX_K200,10,BULL_2025,REVISION,25,0.0014080673028333598
TRIM_TOP5_W10,KOSPI_EX_K200,10,BULL_2025,VALUE,25,0.0009135948895990316
TRIM_TOP5_W10,KOSPI_EX_K200,10,EARLY_2016_2019,FLOW,96,-0.000522129813554431
TRIM_TOP5_W10,KOSPI_EX_K200,10,EARLY_2016_2019,MOMENTUM,96,0.0005855811482069806
TRIM_TOP5_W10,KOSPI_EX_K200,10,EARLY_2016_2019,REVISION,96,5.4165004562904715e-05
TRIM_TOP5_W10,KOSPI_EX_K200,10,EARLY_2016_2019,VALUE,96,0.0001685309145300143
TRIM_TOP5_W10,KOSPI_EX_K200,10,LATE_2020_2022,FLOW,75,-0.0011880500891433244
TRIM_TOP5_W10,KOSPI_EX_K200,10,LATE_2020_2022,MOMENTUM,75,0.002711869297445161
TRIM_TOP5_W10,KOSPI_EX_K200,10,LATE_2020_2022,REVISION,75,-8.345702872950782e-05
TRIM_TOP5_W10,KOSPI_EX_K200,10,LATE_2020_2022,VALUE,75,0.0007031591593710299
TRIM_TOP5_W10,KOSPI_EX_K200,10,NORMAL_2023_2024,FLOW,48,-0.0004759097983434502
TRIM_TOP5_W10,KOSPI_EX_K200,10,NORMAL_2023_2024,MOMENTUM,48,0.0007327412011805945
TRIM_TOP5_W10,KOSPI_EX_K200,10,NORMAL_2023_2024,REVISION,48,-0.001144731049226128
TRIM_TOP5_W10,KOSPI_EX_K200,10,NORMAL_2023_2024,VALUE,48,-0.0006226183354961051
TRIM_TOP5_W10,KOSPI_EX_K200,10,YTD_2026,FLOW,13,0.009641632663546661
TRIM_TOP5_W10,KOSPI_EX_K200,10,YTD_2026,MOMENTUM,13,0.01900283828205169
TRIM_TOP5_W10,KOSPI_EX_K200,10,YTD_2026,REVISION,13,0.003998297426499072
TRIM_TOP5_W10,KOSPI_EX_K200,10,YTD_2026,VALUE,13,-0.00020466134731517976
TRIM_TOP5_W10,KOSPI_EX_K200,20,BULL_2025,FLOW,12,0.003577726651528617
TRIM_TOP5_W10,KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,0.00507526963797313
TRIM_TOP5_W10,KOSPI_EX_K200,20,BULL_2025,REVISION,12,0.0006808432966403769
TRIM_TOP5_W10,KOSPI_EX_K200,20,BULL_2025,VALUE,12,0.0002169821028762824
TRIM_TOP5_W10,KOSPI_EX_K200,20,EARLY_2016_2019,FLOW,48,-0.001745538893650691
TRIM_TOP5_W10,KOSPI_EX_K200,20,EARLY_2016_2019,MOMENTUM,48,0.002540256138513553
TRIM_TOP5_W10,KOSPI_EX_K200,20,EARLY_2016_2019,REVISION,48,0.00044093695547997846
TRIM_TOP5_W10,KOSPI_EX_K200,20,EARLY_2016_2019,VALUE,48,-0.000265987126612107
TRIM_TOP5_W10,KOSPI_EX_K200,20,LATE_2020_2022,FLOW,38,-0.000246951618600223
TRIM_TOP5_W10,KOSPI_EX_K200,20,LATE_2020_2022,MOMENTUM,38,0.004607057766326814
TRIM_TOP5_W10,KOSPI_EX_K200,20,LATE_2020_2022,REVISION,38,-0.00136432762986565
TRIM_TOP5_W10,KOSPI_EX_K200,20,LATE_2020_2022,VALUE,38,-0.002000855348711455
TRIM_TOP5_W10,KOSPI_EX_K200,20,NORMAL_2023_2024,FLOW,24,-0.005324160931411533
TRIM_TOP5_W10,KOSPI_EX_K200,20,NORMAL_2023_2024,MOMENTUM,24,0.001066003773183823
TRIM_TOP5_W10,KOSPI_EX_K200,20,NORMAL_2023_2024,REVISION,24,0.00017506197418876908
TRIM_TOP5_W10,KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,24,-0.0007306342110728949
TRIM_TOP5_W10,KOSPI_EX_K200,20,YTD_2026,FLOW,6,0.0065322652196827605
TRIM_TOP5_W10,KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,0.030190683917843908
TRIM_TOP5_W10,KOSPI_EX_K200,20,YTD_2026,REVISION,6,-0.0051342591821123
TRIM_TOP5_W10,KOSPI_EX_K200,20,YTD_2026,VALUE,6,0.0029396089779372982
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,BULL_2025,FLOW,49,-0.000791204071876803
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,BULL_2025,MOMENTUM,49,0.002775954028146357
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,BULL_2025,REVISION,49,0.0006428402630861156
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,BULL_2025,VALUE,49,-0.0006191108111954719
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,FLOW,192,-0.0003318001510550911
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,MOMENTUM,192,-0.0007465177916188703
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,REVISION,192,0.00016907217882297415
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,VALUE,192,0.0006079627032401755
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,FLOW,149,-0.0012169500002466424
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,MOMENTUM,149,-0.0008044108359405267
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,REVISION,149,0.00022604636126626377
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,VALUE,149,0.00032721830267098457
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,FLOW,97,0.0003641079264045357
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,MOMENTUM,97,0.0016802718774045424
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,REVISION,97,0.000780989154845492
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,VALUE,97,-0.0006697628009100389
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,YTD_2026,FLOW,28,-0.0011763246978986589
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,YTD_2026,MOMENTUM,28,0.0002513086364416643
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,YTD_2026,REVISION,28,-0.003910510751772351
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,5,YTD_2026,VALUE,28,0.0014663363809895803
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,BULL_2025,FLOW,25,-0.003667938045532887
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,BULL_2025,MOMENTUM,25,0.0004841155102059534
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,BULL_2025,REVISION,25,0.0007488750672058778
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,BULL_2025,VALUE,25,-0.0007972211878789974
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,FLOW,96,-0.00022718298457894564
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,MOMENTUM,96,-0.000814354078541878
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,REVISION,96,3.856463819120009e-06
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,VALUE,96,0.0011356891090031362
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,FLOW,75,-0.00020975287038618913
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,MOMENTUM,75,0.001526767320043082
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,REVISION,75,0.0010762453363258081
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,VALUE,75,0.0011743678067163384
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,FLOW,48,-0.00037597309962428315
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,MOMENTUM,48,0.004222346397451083
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,REVISION,48,0.0041247124281828295
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,VALUE,48,-0.0010927678587577358
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,YTD_2026,FLOW,13,0.00024001328326194268
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,YTD_2026,MOMENTUM,13,0.004749136893564921
TRIM_TOP5_W10,KOSPI_KOSDAQ_ALL,10,YTD_2026,REVISION,13,0.0026142781803587
