strategy,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60,metric,mean,ci025,ci975,p_gt0
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0015815916254457727,0.21314432989690718,0.0015815916254457727,0.0009421586357550512,0.00030272564606432953,gross_delta,0.0015815916254457727,-7.985074598387789e-05,0.003234684509376812,0.967
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0015815916254457727,0.21314432989690718,0.0015815916254457727,0.0009421586357550512,0.00030272564606432953,net_30,0.0009421586357550512,-0.0007254966014850369,0.002595631183621444,0.8733333333333333
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0015815916254457727,0.21314432989690718,0.0015815916254457727,0.0009421586357550512,0.00030272564606432953,net_60,0.00030272564606432953,-0.0014130664027443504,0.0019110822433411926,0.643
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,0.0013545536824999577,0.1935267857142857,0.0013545536824999577,0.0007739733253571002,0.00019339296821424372,gross_delta,0.0013545536824999577,-0.0059314842990554825,0.008970863561993293,0.6431666666666667
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,0.0013545536824999577,0.1935267857142857,0.0013545536824999577,0.0007739733253571002,0.00019339296821424372,net_30,0.0007739733253571002,-0.00641798150063029,0.008188595255145092,0.5798333333333333
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,0.0013545536824999577,0.1935267857142857,0.0013545536824999577,0.0007739733253571002,0.00019339296821424372,net_60,0.00019339296821424372,-0.006955319051676218,0.007658763288207094,0.5023333333333333
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,-0.003326940985418989,0.19625,-0.003326940985418989,-0.003915690985418988,-0.004504440985418989,gross_delta,-0.003326940985418989,-0.006886514728590319,0.0001828098256398501,0.0325
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,-0.003326940985418989,0.19625,-0.003326940985418989,-0.003915690985418988,-0.004504440985418989,net_30,-0.003915690985418988,-0.0075393072351721095,-0.0004392596302980973,0.013
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,-0.003326940985418989,0.19625,-0.003326940985418989,-0.003915690985418988,-0.004504440985418989,net_60,-0.004504440985418989,-0.008078661270649377,-0.0011217039422637823,0.0023333333333333335
BAND_50_95,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,96,-0.0003809851304900778,0.20579427083333335,-0.0003809851304900778,-0.0009983679429900777,-0.0016157507554900776,gross_delta,-0.0003809851304900778,-0.0019406508804818278,0.0011502521777134633,0.3105
