universe,strategy,phase,period,cost_bp,n_days,cagr,mdd,sharpe,calmar,benchmark_cagr,benchmark_mdd,benchmark_sharpe,geometric_excess_cagr,tracking_error,information_ratio,relative_mdd,beta,jensen_alpha_annual,corr,annual_turnover,avg_missing_weight
KOSDAQ,WEIGHTED_MOM,5,LATE_2020_2022,60,742,-0.1660682612793566,-0.6282362709641913,-0.2902434242429825,-0.26434045430787023,0.010954874215636456,-0.39194135999608826,0.17853229794425135,-0.1751048835214727,0.2891661490327466,-0.5506859005594759,-0.5743660222418119,0.889166596831816,-0.15376437314946168,0.6501547216082425,12.059856486648439,0.0
KOSDAQ,WEIGHTED_MOM,5,NORMAL_2023_2024,0,489,0.022640863992833493,-0.5118016747001382,0.26166753997835857,0.044237573091371094,0.0014985933119997519,-0.3391604148985127,0.12927104492411715,0.021110634425272945,0.29740653685270274,0.259260218475051,-0.3395907836424732,1.2026707077172307,0.07068622924154132,0.7088485290831747,11.832388024112593,0.0
KOSDAQ,WEIGHTED_MOM,5,NORMAL_2023_2024,30,489,-0.013049203867329218,-0.52034231414318,0.1763280531137285,-0.02507811398889719,0.0014985933119997519,-0.3391604148985127,0.12927104492411715,-0.014526028570062244,0.2974285151743579,0.14005693336166916,-0.3503365851670538,1.2036785320890155,0.035205549110976474,0.7091674831076423,11.832388024112593,0.0
KOSDAQ,WEIGHTED_MOM,5,NORMAL_2023_2024,60,489,-0.047543881331196025,-0.528746482215072,0.09102978333238676,-0.08991810429077646,0.0014985933119997519,-0.3391604148985127,0.12927104492411715,-0.048969089892588635,0.2976099245684136,0.020860083036322353,-0.3609240958347958,1.2046863564608006,-0.0002751310195881556,0.7092919385430965,11.832388024112593,0.0
KOSDAQ,WEIGHTED_MOM,5,BULL_2025,0,242,0.45003729875132503,-0.2191625101510477,1.2923053218719889,2.0534410672754086,0.4002075396664764,-0.17176356755883782,1.6857199222865693,0.035587409489822086,0.25691146527616365,0.2576146598060085,-0.21401777164645752,0.9673335366827609,0.07792883543060071,0.6262872702991313,12.756722051312405,0.0
KOSDAQ,WEIGHTED_MOM,5,BULL_2025,30,242,0.3955519006765198,-0.22367322592962857,1.1747985008033317,1.7684365173012133,0.4002075396664764,-0.17176356755883782,1.6857199222865693,-0.0033249635200995886,0.2575589824342395,0.10865401906335384,-0.2225953981290386,0.9668196818712523,0.03991424211775245,0.6251302861572109,12.756722051312405,0.0
KOSDAQ,WEIGHTED_MOM,5,BULL_2025,60,242,0.34303533930254315,-0.22816495456586594,1.0570949681283226,1.503453236081954,0.4002075396664764,-0.17176356755883782,1.6857199222865693,-0.04083123304531944,0.25840773161219327,-0.03952870329752736,-0.23897637675813688,0.9663058270597426,0.0018996488049053877,0.6236779358603354,12.756722051312405,0.0
KOSDAQ,WEIGHTED_MOM,5,YTD_2026,0,147,-0.03288231351501758,-0.6035919153498,0.37507945192761644,-0.05447772357249231,-0.2345756976108171,-0.47849657792313605,-0.16619557911791782,0.2635053309206923,0.47268810379350107,0.8648906083959353,-0.272378503567109,1.1827813776024187,0.4265863723933086,0.8324013238714797,9.92852003304826,0.0
KOSDAQ,WEIGHTED_MOM,5,YTD_2026,30,147,-0.06128175174622441,-0.6057802873453606,0.3395176056015541,-0.10116168027647812,-0.2345756976108171,-0.47849657792313605,-0.16619557911791782,0.22640246112342743,0.4726300904834797,0.8026700870025726,-0.2763953401751894,1.1835046226693853,0.3971991922240213,0.8326451692002349,9.92852003304826,0.0
KOSDAQ,WEIGHTED_MOM,5,YTD_2026,60,147,-0.08888238368321055,-0.6084511349073158,0.30396331780108704,-0.14607974015324968,-0.2345756976108171,-0.47849657792313605,-0.16619557911791782,0.19034320372745195,0.4726447604552966,0.7403204251926302,-0.2803947896176737,1.1842278677363502,0.36781201205473285,0.8328475519646937,9.92852003304826,0.0
KOSDAQ,WEIGHTED_MOM,6,FULL_2017_2026,0,2347,0.02272657300164571,-0.6127800975808241,0.26038098382825065,0.03708764871993601,0.02943198817848458,-0.5379202031892615,0.24366833945391508,-0.006513703920064784,0.2830907604537628,0.13977460507646478,-0.4767595902631372,1.0778582373184635,0.0343512561711198,0.7241881222789233,11.831252238997807,0.0
KOSDAQ,WEIGHTED_MOM,6,FULL_2017_2026,30,2347,-0.01296315442145235,-0.6545769074438696,0.17370693300731768,-0.019803867618968744,0.02943198817848458,-0.5379202031892615,0.24366833945391508,-0.04118304374332915,0.2831679021801175,0.01451254573917601,-0.5630160610060574,1.0781764242255447,-0.001129479126300065,0.7242035103605922,11.831252238997807,0.0
KOSDAQ,WEIGHTED_MOM,6,FULL_2017_2026,60,2347,-0.04745768606254808,-0.7075009427078187,0.08705571398623281,-0.06707791212392347,0.02943198817848458,-0.5379202031892615,0.24366833945391508,-0.07469135904459667,0.28341259493585325,-0.11061584960896137,-0.6625631933557703,1.078494611132626,-0.036610214423719964,0.7240140451163737,11.831252238997807,0.0
KOSDAQ,WEIGHTED_MOM,6,PRE_STRESS_2017_2024,0,1958,-0.00024562237716452273,-0.6125648989654625,0.1836804248719147,-0.00040097363982060513,0.013323147304564742,-0.5379202031892615,0.17703776272791696,-0.013390367838552852,0.26203868796964075,0.09305173943953784,-0.4431152024539823,1.0601233835996466,0.021786550670993464,0.7029993157254674,11.746864390698851,0.0
KOSDAQ,WEIGHTED_MOM,6,PRE_STRESS_2017_2024,30,1958,-0.03488907977729738,-0.6526764880696783,0.08797939868425263,-0.053455395460135995,0.013323147304564742,-0.5379202031892615,0.17703776272791696,-0.04757833393040134,0.26217181683682733,-0.0412226087043564,-0.5068961504226424,1.0606105706625701,-0.013425051869141278,0.7029905965279379,11.746864390698851,0.0
KOSDAQ,WEIGHTED_MOM,6,PRE_STRESS_2017_2024,60,1958,-0.06838061058658507,-0.7013374735216509,-0.007628741102577861,-0.09750029503374898,0.013323147304564742,-0.5379202031892615,0.17703776272791696,-0.08062951893330439,0.26248359826988,-0.17524130443489594,-0.60033709931778,1.0610977577254932,-0.04863665440927614,0.7027390278502635,11.746864390698851,0.0
KOSDAQ,WEIGHTED_MOM,6,EARLY_2017_2019,0,727,0.07068589266479308,-0.4960566257859169,0.37292268763071434,0.14249561237651723,0.02379716087007977,-0.39931914103011545,0.21781164289300117,0.045798849212343784,0.22015901862214154,0.34719663714419835,-0.3906769060559063,1.1783195139138318,0.06848712348495489,0.7432817686066725,11.26755435636871,0.0
