sample,universe,family,current_positive,horizon,metric,series,n,mean,median,positive_share,nw_tstat
TRAIN_2016_2022,KOSPI_ALL,REVISION,1,5,spread,ALT_MINUS_MOM,35,0.0017205270180372918,0.0012184140248931996,0.5428571428571428,0.6359725493187245
TRAIN_2016_2022,KOSPI_ALL,REVISION,1,5,spread,ALT,35,0.001963613144823957,0.0026777826921486,0.5428571428571428,0.8758797156450564
TRAIN_2016_2022,KOSPI_ALL,REVISION,1,20,top,ALT_MINUS_MOM,35,0.007985966240745565,0.009017623606918157,0.6857142857142857,2.1469410538153166
TRAIN_2016_2022,KOSPI_ALL,REVISION,1,20,top,ALT,35,0.016031571430990856,0.021107814286172255,0.6571428571428571,1.438279061150022
TRAIN_2016_2022,KOSPI_ALL,REVISION,1,20,spread,ALT_MINUS_MOM,35,0.015891186474359296,0.012233609870068607,0.7428571428571429,2.928359052036981
TRAIN_2016_2022,KOSPI_ALL,REVISION,1,20,spread,ALT,35,0.006571116176438853,0.0072697986706846685,0.6,1.250462220268835
TRAIN_2016_2022,KOSPI_ALL,VALUE,0,5,top,ALT_MINUS_MOM,30,0.0017048902792638164,0.0008344462902771001,0.5,0.5277056884014493
TRAIN_2016_2022,KOSPI_ALL,VALUE,0,5,top,ALT,30,0.000550484066758346,0.0021996191192823,0.5,0.12012955225122889
TRAIN_2016_2022,KOSPI_ALL,VALUE,0,5,spread,ALT_MINUS_MOM,30,0.002545802344209767,0.0012237173222544996,0.5333333333333333,0.48183200297965423
TRAIN_2016_2022,KOSPI_ALL,VALUE,0,5,spread,ALT,30,0.001528365079866953,0.0036942403519543,0.6333333333333333,0.46131353201065595
TRAIN_2016_2022,KOSPI_ALL,VALUE,0,20,top,ALT_MINUS_MOM,30,-0.000191473234282095,0.0020003552643385603,0.5666666666666667,-0.022359637079790877
TRAIN_2016_2022,KOSPI_ALL,VALUE,0,20,top,ALT,30,-0.010104863228337525,0.01071807397252511,0.5666666666666667,-1.1451134099213347
TRAIN_2016_2022,KOSPI_ALL,VALUE,0,20,spread,ALT_MINUS_MOM,30,-0.003971804516708407,0.000706408462390673,0.5,-0.23277192058087348
TRAIN_2016_2022,KOSPI_ALL,VALUE,0,20,spread,ALT,30,-0.012162933698660427,-0.012876957374259979,0.4,-1.303079861935246
TRAIN_2016_2022,KOSPI_ALL,VALUE,1,5,top,ALT_MINUS_MOM,45,0.0020115026373650952,0.0001291091943818011,0.5111111111111111,0.5840019069101532
TRAIN_2016_2022,KOSPI_ALL,VALUE,1,5,top,ALT,45,0.0052275132225935005,0.0042621865222142,0.6444444444444445,1.6621004283432754
TRAIN_2016_2022,KOSPI_ALL,VALUE,1,5,spread,ALT_MINUS_MOM,45,0.003871420686677453,-0.0005445182946673002,0.4888888888888889,0.7589392396863232
TRAIN_2016_2022,KOSPI_ALL,VALUE,1,5,spread,ALT,45,0.00272945652114294,-0.0006082923064547,0.4888888888888889,0.751414017960336
TRAIN_2016_2022,KOSPI_ALL,VALUE,1,20,top,ALT_MINUS_MOM,45,0.0015487962022283838,-0.0019597274561184985,0.4666666666666667,0.23134165497146694
TRAIN_2016_2022,KOSPI_ALL,VALUE,1,20,top,ALT,45,0.019330247620574323,0.019968297928391943,0.6888888888888889,2.0728280407762516
TRAIN_2016_2022,KOSPI_ALL,VALUE,1,20,spread,ALT_MINUS_MOM,45,0.006930847856509145,0.01106754654741271,0.5777777777777777,0.6421303653466071
TRAIN_2016_2022,KOSPI_ALL,VALUE,1,20,spread,ALT,45,0.0012371036718286075,0.004078609246362497,0.5333333333333333,0.17351657384336225
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,0,5,top,ALT_MINUS_MOM,55,0.005261158977115933,0.0066741119916613,0.6545454545454545,1.6785058692945347
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,0,5,top,ALT,55,0.0007290674613166042,0.0034000672693804,0.5454545454545454,0.16337766510667143
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,0,5,spread,ALT_MINUS_MOM,55,0.007804889726078146,0.0097839711219563,0.6181818181818182,1.6403101258828219
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,0,5,spread,ALT,55,-0.00025045302232546015,5.733271076360097e-05,0.509090909090909,-0.1212075169509408
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,0,20,top,ALT_MINUS_MOM,55,0.011909450629637436,0.009682521782831799,0.5636363636363636,1.7011313606119622
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,0,20,top,ALT,55,0.007756517351319675,0.025347331741507606,0.6363636363636364,0.6825876295426303
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,0,20,spread,ALT_MINUS_MOM,55,0.023239757534550497,0.01848749297136465,0.6909090909090909,2.1471428702792856
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,0,20,spread,ALT,55,0.0009474264307621287,0.0021626414989686094,0.5272727272727272,0.23460822363199546
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,1,5,top,ALT_MINUS_MOM,41,-0.005231954389032313,-0.0022752798923940994,0.4634146341463415,-1.3917993840788274
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,1,5,top,ALT,41,-0.0004402136534275053,0.0027565923203114,0.5121951219512195,-0.10848918528704908
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,1,5,spread,ALT_MINUS_MOM,41,-0.008562750381479835,-0.0024464407251983,0.4878048780487805,-1.4396430363961785
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,1,5,spread,ALT,41,-0.0016092015822860067,-0.003475821221333,0.3902439024390244,-0.6171246297338782
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,1,20,top,ALT_MINUS_MOM,41,-0.011381083231238195,-0.012062239111227835,0.3902439024390244,-1.6929422172797313
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,1,20,top,ALT,41,-0.002009578840338702,0.0021100656667623063,0.5121951219512195,-0.17798871828176283
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,1,20,spread,ALT_MINUS_MOM,41,-0.014222987199622497,-0.01386296987967417,0.36585365853658536,-1.2803080513374647
TRAIN_2016_2022,KOSPI_EX_K200,FLOW,1,20,spread,ALT,41,-0.006625947646214299,-0.01016083532786749,0.43902439024390244,-1.6673550619570756
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,0,5,top,ALT_MINUS_MOM,44,0.0038030670014648853,0.0038073715052678514,0.6590909090909091,1.08330395193551
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,0,5,top,ALT,44,0.005233472529068718,0.00754314799163745,0.5909090909090909,1.0435766633493673
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,0,5,spread,ALT_MINUS_MOM,44,0.005220858172316002,0.005674487816537951,0.5454545454545454,1.1583144774416545
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,0,5,spread,ALT,44,-0.00034990246172200213,0.00045277313726310004,0.5227272727272727,-0.11322733742085561
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,0,20,top,ALT_MINUS_MOM,44,0.01709530359577334,0.017015646713419708,0.5909090909090909,2.176116306234502
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,0,20,top,ALT,44,0.021600513748185828,0.043291659803905036,0.6818181818181818,1.95409593949168
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,0,20,spread,ALT_MINUS_MOM,44,0.02945159249583342,0.028175187017820236,0.6818181818181818,2.810677950370342
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,0,20,spread,ALT,44,0.013008126258512765,0.015254761743224377,0.5681818181818182,1.2522783231291144
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,1,5,top,ALT_MINUS_MOM,52,0.0058279001960418585,0.0067263646614907505,0.6730769230769231,1.6647250790252108
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,1,5,top,ALT,52,0.0036021019955854213,0.00520183233607535,0.5961538461538461,0.8846039706848186
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,1,5,spread,ALT_MINUS_MOM,52,0.008075639122066257,0.008451829439517049,0.6538461538461539,1.860082048672108
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,1,5,spread,ALT,52,0.009751891381728193,0.0106520237601626,0.6923076923076923,3.439107994715674
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,1,20,top,ALT_MINUS_MOM,52,0.019459332834895558,0.01964113807146528,0.7115384615384616,2.457411576878301
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,1,20,top,ALT,52,0.018643777123611965,0.02576841530826035,0.6730769230769231,1.5542381384818549
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,1,20,spread,ALT_MINUS_MOM,52,0.02760990990616178,0.02738543792290382,0.7307692307692307,2.466872452930909
TRAIN_2016_2022,KOSPI_EX_K200,REVISION,1,20,spread,ALT,52,0.023935158471998015,0.02146358177831975,0.6923076923076923,2.8037866990604585
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,0,5,top,ALT_MINUS_MOM,47,0.005170867399010485,0.005771334397700301,0.6382978723404256,1.498894838236301
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,0,5,top,ALT,47,-0.00017663781387554906,0.0050473551289261,0.5957446808510638,-0.04196062419782551
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,0,5,spread,ALT_MINUS_MOM,47,0.005789410464332348,0.0051957534297709,0.5531914893617021,0.979906971459642
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,0,5,spread,ALT,47,0.00040272590679484656,-0.0006568964747641,0.46808510638297873,0.10580133654532822
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,0,20,top,ALT_MINUS_MOM,47,0.008591478127998835,-0.0014130359105806178,0.48936170212765956,0.8562916662519308
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,0,20,top,ALT,47,-0.00310557466969142,0.008972981864854068,0.574468085106383,-0.34148388523280016
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,0,20,spread,ALT_MINUS_MOM,47,0.01273508562069774,-0.0011772755537371449,0.48936170212765956,0.6462049793843412
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,0,20,spread,ALT,47,-0.009682565405781017,-0.026011653811430557,0.3191489361702128,-0.6653971090828619
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,1,5,top,ALT_MINUS_MOM,49,-0.0031086606986037734,-0.004024243302680398,0.4489795918367347,-0.5906799733790619
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,1,5,top,ALT,49,0.0009429532156100529,0.0018302390622032,0.5714285714285714,0.2478374761730324
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,1,5,spread,ALT_MINUS_MOM,49,-0.0075684331836521675,-0.0088282206708524,0.40816326530612246,-0.9953640568457605
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,1,5,spread,ALT,49,-0.005625049024284591,-0.0068396277825808,0.3877551020408163,-1.1478012206860033
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,1,20,top,ALT_MINUS_MOM,49,-0.008387154033961406,-0.00910059654147588,0.42857142857142855,-1.092579606302672
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,1,20,top,ALT,49,0.006012475174423174,0.011235173263059783,0.5918367346938775,0.6771491209235015
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,1,20,spread,ALT_MINUS_MOM,49,-0.016689269271863455,-0.01866272067183017,0.3673469387755102,-1.4474837443684314
TRAIN_2016_2022,KOSPI_EX_K200,VALUE,1,20,spread,ALT,49,-0.013851922144804737,-0.014742793325612569,0.32653061224489793,-2.276700992505385
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,0,5,top,ALT_MINUS_MOM,47,0.001232486651147449,0.0016760753259551994,0.5531914893617021,0.5045025560830686
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,0,5,top,ALT,47,0.006147133968014642,0.0071658766428392,0.6808510638297872,1.6442523592606333
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,0,5,spread,ALT_MINUS_MOM,47,0.004806533113693341,0.0045366556346774995,0.5319148936170213,1.1682983155484672
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,0,5,spread,ALT,47,0.0005405345349366614,-0.0005124439719425,0.48936170212765956,0.31451429207456116
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,0,20,top,ALT_MINUS_MOM,47,0.005366338406808411,0.013917428593558712,0.6170212765957447,0.8949238646323322
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,0,20,top,ALT,47,0.023840497068624466,0.027222347314032058,0.6170212765957447,2.3476048008392247
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,0,20,spread,ALT_MINUS_MOM,47,0.015334646581534118,0.02740194591469647,0.5957446808510638,1.4728784045501158
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,0,20,spread,ALT,47,0.002542816609820312,-0.0004901234331761151,0.48936170212765956,0.5364788011474313
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,1,5,top,ALT_MINUS_MOM,21,-0.002899637349730855,-0.0041421863603997005,0.2857142857142857,-1.0029398865799684
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,1,5,top,ALT,21,0.0023939576437028067,0.002924323138459,0.5238095238095238,0.42670391584631306
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,1,5,spread,ALT_MINUS_MOM,21,-0.005921069558237086,-0.0074999342573604,0.2857142857142857,-1.1566273325913041
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,1,5,spread,ALT,21,-0.0038483345126723474,-0.0046608708168266,0.42857142857142855,-1.8920866654226924
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,1,20,top,ALT_MINUS_MOM,21,0.0016996399385089255,0.0013190787252483904,0.6190476190476191,0.3608860992522054
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,1,20,top,ALT,21,0.014292707140032971,0.0238230588270949,0.6190476190476191,0.9249146612306689
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,1,20,spread,ALT_MINUS_MOM,21,0.006782153886201688,0.00975728518322072,0.7142857142857143,0.689961648196844
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,FLOW,1,20,spread,ALT,21,-0.0031896407110817587,-0.005369429359108002,0.42857142857142855,-0.6475844947756291
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,0,5,top,ALT_MINUS_MOM,41,0.0020984010496700295,0.0017164407058862987,0.5365853658536586,0.7421426117904258
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,0,5,top,ALT,41,0.007089083512230865,0.009408505168177,0.6829268292682927,1.773418308095672
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,0,5,spread,ALT_MINUS_MOM,41,0.00464798876591942,0.0058042128053074,0.5853658536585366,1.4300033178927576
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,0,5,spread,ALT,41,-0.0004542941200958874,0.0002245028674917,0.5121951219512195,-0.1999143542723306
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,0,20,top,ALT_MINUS_MOM,41,0.005145104132211789,0.009224434223054523,0.5609756097560976,0.6829999868870096
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,0,20,top,ALT,41,0.024276378076136113,0.028845399108570202,0.6829268292682927,1.9828108938007645
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,0,20,spread,ALT_MINUS_MOM,41,0.014315915075146818,0.009972387231566349,0.6097560975609756,1.4909277980122928
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,0,20,spread,ALT,41,0.0007333265119457895,0.008145847905559167,0.5853658536585366,0.11383000132287645
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,1,5,top,ALT_MINUS_MOM,27,0.0022163969027824077,0.0025331316919166014,0.5555555555555556,0.6365691658295468
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,1,5,top,ALT,27,0.007310320524629466,0.0115011717438264,0.5555555555555556,1.4610740062117742
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,1,5,spread,ALT_MINUS_MOM,27,0.001746777997729719,0.0023010123357401994,0.5555555555555556,0.4391891167979985
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,1,5,spread,ALT,27,0.003680818778541689,0.0051649091330768,0.6666666666666666,1.2891755786688612
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,1,20,top,ALT_MINUS_MOM,27,0.013339038748210227,0.01679870598188593,0.7777777777777778,3.232034521046552
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,1,20,top,ALT,27,0.026241173438449582,0.03290074002551635,0.7407407407407407,2.0990276997299406
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,1,20,spread,ALT_MINUS_MOM,27,0.020575069775983296,0.01405139567166791,0.7777777777777778,2.9069658527804054
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,REVISION,1,20,spread,ALT,27,0.011177382215899626,0.00592957468653732,0.6296296296296297,1.7900530062436164
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,0,5,top,ALT_MINUS_MOM,27,-0.0012735809798619735,-0.0007114176283842012,0.4444444444444444,-0.25371977872888724
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,0,5,top,ALT,27,0.0036519728112492373,0.0060151620728608,0.6296296296296297,0.8371446797111629
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,0,5,spread,ALT_MINUS_MOM,27,0.002859700981369986,0.00019286426561319903,0.5185185185185185,0.3715464863757358
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,0,5,spread,ALT,27,0.0016937994736338261,-0.0033357464988963,0.4444444444444444,0.3785958315811889
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,0,20,top,ALT_MINUS_MOM,27,0.0017226131669321517,-0.012260635156956745,0.48148148148148145,0.09953895845338762
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,0,20,top,ALT,27,0.012562981827462183,0.014062487347127117,0.7777777777777778,0.9606881660488169
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,0,20,spread,ALT_MINUS_MOM,27,0.013828759717266567,-0.0071581804612665945,0.48148148148148145,0.4653946649407397
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,0,20,spread,ALT,27,-0.0015846624373605511,-6.058948336040704e-05,0.48148148148148145,-0.0931846104877889
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,1,5,top,ALT_MINUS_MOM,41,0.0019853120523565396,-0.0018734989685778,0.43902439024390244,0.4080695632955737
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,1,5,top,ALT,41,0.007086872208328789,0.0061615807723919,0.6341463414634146,1.8741922910802469
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,1,5,spread,ALT_MINUS_MOM,41,0.0042693628518033775,-0.0030178589528354,0.43902439024390244,0.5969256323705179
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,1,5,spread,ALT,41,0.0012085053753197665,0.0008778059672257,0.5121951219512195,0.2428837304142287
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,1,20,top,ALT_MINUS_MOM,41,0.0006182554675132976,0.010852750752826879,0.5853658536585366,0.05799425955403158
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,1,20,top,ALT,41,0.021107277772465714,0.017669869705822405,0.7073170731707317,1.8997179147683294
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,1,20,spread,ALT_MINUS_MOM,41,0.00432892507284654,0.013222015309257484,0.5121951219512195,0.261805510966859
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,VALUE,1,20,spread,ALT,41,-0.00529208217199661,-0.0029224523748255793,0.4634146341463415,-0.6403157470209039
POST_2023_PLUS,K200,FLOW,0,5,top,ALT_MINUS_MOM,27,0.003080134223503181,0.0060391036434468,0.5555555555555556,0.7021197385016388
POST_2023_PLUS,K200,FLOW,0,5,top,ALT,27,0.0025284659750253228,-0.0022160692003307,0.48148148148148145,0.4822204142612077
POST_2023_PLUS,K200,FLOW,0,5,spread,ALT_MINUS_MOM,27,0.004344912368926434,0.0037947053714937,0.5925925925925926,0.6696399365795557
POST_2023_PLUS,K200,FLOW,0,5,spread,ALT,27,0.003391666233150948,0.0005207492769843,0.5555555555555556,1.1182463911268514
POST_2023_PLUS,K200,FLOW,0,20,top,ALT_MINUS_MOM,24,-0.0041237616780258335,-0.006235510120697674,0.375,-0.5124375651106691
POST_2023_PLUS,K200,FLOW,0,20,top,ALT,24,0.015173100555208643,0.018689608651412004,0.7083333333333334,1.8566606333820317
POST_2023_PLUS,K200,FLOW,0,20,spread,ALT_MINUS_MOM,24,-0.0067680857509225395,-0.00664960129501746,0.375,-0.4944498168248906
POST_2023_PLUS,K200,FLOW,0,20,spread,ALT,24,0.007588393825335905,0.00923570930545925,0.5416666666666666,1.0123601111511276
POST_2023_PLUS,K200,FLOW,1,5,top,ALT_MINUS_MOM,13,0.005865540265489476,0.0068058957382968015,0.6923076923076923,1.7738010408591198
POST_2023_PLUS,K200,FLOW,1,5,top,ALT,13,0.0017032868676126144,-0.0014199218678511,0.46153846153846156,0.3305777824477786
POST_2023_PLUS,K200,FLOW,1,5,spread,ALT_MINUS_MOM,13,0.007633481365403282,0.008028119912587799,0.8461538461538461,2.7197745641691147
POST_2023_PLUS,K200,FLOW,1,5,spread,ALT,13,-0.00045873323844171636,0.0008400906876992,0.5384615384615384,-0.11441353232559025
POST_2023_PLUS,K200,FLOW,1,20,top,ALT_MINUS_MOM,13,0.014153230455584356,0.01949534975417022,0.6923076923076923,1.689335780286681
POST_2023_PLUS,K200,FLOW,1,20,top,ALT,13,-0.01060760805657228,-0.01718230387359132,0.38461538461538464,-2.0382180553218134
POST_2023_PLUS,K200,FLOW,1,20,spread,ALT_MINUS_MOM,13,0.011803956284300591,0.008113243854907748,0.6923076923076923,1.6246001141262087
POST_2023_PLUS,K200,FLOW,1,20,spread,ALT,13,0.005443502308115078,0.007217862050949986,0.5384615384615384,0.5138896834388029
POST_2023_PLUS,K200,REVISION,0,5,top,ALT_MINUS_MOM,28,0.0034031574056996037,0.0033985696202736507,0.5714285714285714,0.8662636497722622
POST_2023_PLUS,K200,REVISION,0,5,top,ALT,28,0.00817916411404961,0.005700613320762949,0.6071428571428571,1.3765471836774685
POST_2023_PLUS,K200,REVISION,0,5,spread,ALT_MINUS_MOM,28,0.0031127132284913934,-0.0035954110302850503,0.4642857142857143,0.40743248310138763
POST_2023_PLUS,K200,REVISION,0,5,spread,ALT,28,0.002026135915103325,0.00653958953970975,0.6071428571428571,0.3477651664569507
POST_2023_PLUS,K200,REVISION,0,20,top,ALT_MINUS_MOM,25,0.006877011009192451,0.009141504667189881,0.72,0.9808104360417972
POST_2023_PLUS,K200,REVISION,0,20,top,ALT,25,0.030243228502757926,0.031516432802468186,0.72,2.6837166903455127
POST_2023_PLUS,K200,REVISION,0,20,spread,ALT_MINUS_MOM,25,0.005493673686093872,-0.0028060584293476687,0.44,0.37860990990129323
POST_2023_PLUS,K200,REVISION,0,20,spread,ALT,25,0.018607158088739775,0.022111805363584924,0.68,1.5533387744485279
POST_2023_PLUS,K200,REVISION,1,5,top,ALT_MINUS_MOM,12,0.012167563551925267,0.01310863444017285,0.8333333333333334,3.1278905524762144
POST_2023_PLUS,K200,REVISION,1,5,top,ALT,12,-0.004726813507666524,-0.0028427724323969,0.5,-0.537312693060163
POST_2023_PLUS,K200,REVISION,1,5,spread,ALT_MINUS_MOM,12,0.012544818595783555,0.009342472107165278,0.6666666666666666,2.1011541320553513
POST_2023_PLUS,K200,REVISION,1,5,spread,ALT,12,0.0041687960340287935,0.00788199319812005,0.75,0.8229325400509601
POST_2023_PLUS,K200,REVISION,1,20,top,ALT_MINUS_MOM,12,0.02490981048529219,0.018701674463438123,0.9166666666666666,3.640702842218313
POST_2023_PLUS,K200,REVISION,1,20,top,ALT,12,-0.012000326548003287,-0.017166468626840237,0.4166666666666667,-1.2230741561612521
POST_2023_PLUS,K200,REVISION,1,20,spread,ALT_MINUS_MOM,12,0.024733775474543262,0.024592260514753828,0.75,1.796727138576349
POST_2023_PLUS,K200,REVISION,1,20,spread,ALT,12,0.01923648364734688,0.020193292200590074,0.8333333333333334,2.699528829264758
POST_2023_PLUS,K200,VALUE,0,5,top,ALT_MINUS_MOM,22,0.008414930817416923,0.005818506603579351,0.6818181818181818,1.3198067755836187
POST_2023_PLUS,K200,VALUE,0,5,top,ALT,22,0.006254233912187563,0.007035120893420651,0.5454545454545454,0.8751315773910152
POST_2023_PLUS,K200,VALUE,0,5,spread,ALT_MINUS_MOM,22,0.010468604905905851,0.009229919874768362,0.6363636363636364,1.0575869779693432
POST_2023_PLUS,K200,VALUE,0,5,spread,ALT,22,0.010301713647499678,0.004079184552493851,0.5909090909090909,1.303910238033472
POST_2023_PLUS,K200,VALUE,0,20,top,ALT_MINUS_MOM,19,-0.00017417542083803265,-0.007724633728955377,0.47368421052631576,-0.010038398072585898
POST_2023_PLUS,K200,VALUE,0,20,top,ALT,19,0.02471585688416512,0.012566918410922945,0.5789473684210527,3.063321177006578
POST_2023_PLUS,K200,VALUE,0,20,spread,ALT_MINUS_MOM,19,-0.011966027393185034,-0.02581244248799086,0.3684210526315789,-0.438798312514574
POST_2023_PLUS,K200,VALUE,0,20,spread,ALT,19,0.01083346164469831,-0.00642221440348667,0.42105263157894735,0.6284639159308693
POST_2023_PLUS,K200,VALUE,1,5,top,ALT_MINUS_MOM,18,0.007756134930623556,0.0037845427521875485,0.6111111111111112,1.4830220526313467
POST_2023_PLUS,K200,VALUE,1,5,top,ALT,18,0.00656341243249825,0.002072136704354,0.5,1.171796669304437
POST_2023_PLUS,K200,VALUE,1,5,spread,ALT_MINUS_MOM,18,0.010568745463634264,0.00847404531963975,0.7222222222222222,1.2213469071153789
POST_2023_PLUS,K200,VALUE,1,5,spread,ALT,18,0.003498477250801645,0.0073327899383747,0.5555555555555556,0.44257354743975075
POST_2023_PLUS,K200,VALUE,1,20,top,ALT_MINUS_MOM,18,0.014990133355698178,0.012377862569559528,0.6666666666666666,1.6556503075602287
POST_2023_PLUS,K200,VALUE,1,20,top,ALT,18,-0.003436356691827865,-0.00627704374556981,0.4444444444444444,-0.48094115171170493
POST_2023_PLUS,K200,VALUE,1,20,spread,ALT_MINUS_MOM,18,0.015461716356152073,0.005795711332843123,0.5555555555555556,0.9299394155661482
POST_2023_PLUS,K200,VALUE,1,20,spread,ALT,18,0.005943900601708043,0.004038624001121538,0.5555555555555556,0.45872052818100084
POST_2023_PLUS,KOSDAQ,FLOW,0,5,top,ALT_MINUS_MOM,34,0.004750948682107011,0.005428632814932999,0.5294117647058824,1.30457245218057
POST_2023_PLUS,KOSDAQ,FLOW,0,5,top,ALT,34,-0.006561110772780897,-0.0080317819224081,0.29411764705882354,-0.9657415218238644
POST_2023_PLUS,KOSDAQ,FLOW,0,5,spread,ALT_MINUS_MOM,34,0.007636640896227076,-0.00163505352206645,0.47058823529411764,1.3477042856240042
POST_2023_PLUS,KOSDAQ,FLOW,0,5,spread,ALT,34,0.0020584322949564883,-0.00016683710326795,0.5,0.6553641982110601
POST_2023_PLUS,KOSDAQ,FLOW,0,20,top,ALT_MINUS_MOM,32,0.014469923102852177,0.02209359960562085,0.8125,1.9553043071506038
POST_2023_PLUS,KOSDAQ,FLOW,0,20,top,ALT,32,0.0063676365253489305,0.01762941158101372,0.5625,0.3020669154899694
