date,phase,universe,factor,strategy,codes
2016-08-09,8,KOSPI_ALL,PER12MF,BASE,A009410|A005950|A004800|A213500|A015760|A183190|A005850|A003300|A139130|A900140|A138930|A082740|A000370|A000270|A010690|A005740|A003030|A175330|A097230|A005380
2016-08-09,8,KOSPI_ALL,PER12MF,CF20,A005950|A004800|A010690|A015760|A009410|A213500|A005850|A097230|A175330|A082740|A161000|A183190|A003300|A000270|A003030|A086790|A006650|A139130|A138930|A900140
2016-08-09,8,KOSPI_ALL,PRIVATE_FLOW,BASE,A180640|A001680|A009150|A033240|A028050|A002020|A007160|A020560|A064960|A006800|A192820|A004380|A006360|A002320|A000670|A031430|A053210|A097230|A009540|A089590
2016-08-09,8,KOSPI_ALL,PRIVATE_FLOW,CF20,A004380|A009540|A180640|A033240|A103140|A097230|A006360|A020560|A002020|A007160|A000670|A001680|A006060|A000210|A053210|A005940|A006800|A009150|A064960|A003490
2016-08-10,9,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A054950|A095610|A084370|A100130|A010690|A240810|A009450|A020560|A213500|A031440|A161000|A034230|A013120|A035760|A222040|A006040|A192080|A005950|A038500|A016100
2016-08-10,9,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A010690|A100130|A084370|A095610|A161000|A020560|A013120|A005950|A035760|A054950|A009450|A213500|A192080|A240810|A031440|A001450|A006040|A034230|A039840|A043150
2016-08-10,9,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A009410|A005950|A016250|A213500|A013120|A183190|A036830|A139130|A900140|A015750|A082740|A010690|A000370|A175330|A005990|A085620|A011760|A004430|A122990|A004440
2016-08-10,9,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005950|A036830|A010690|A013120|A009410|A016250|A213500|A082740|A175330|A161000|A183190|A015750|A139130|A900140|A011760|A082640|A000370|A003690|A122990|A085620
2016-08-10,9,KOSPI_ALL,PER12MF,BASE,A009410|A005950|A004800|A213500|A015760|A183190|A005850|A003300|A139130|A900140|A082740|A138930|A000270|A010690|A000370|A003030|A005740|A005380|A175330|A097230
2016-08-10,9,KOSPI_ALL,PER12MF,CF20,A005950|A004800|A010690|A015760|A009410|A005850|A213500|A097230|A082740|A183190|A175330|A003300|A000270|A003030|A161000|A900140|A006650|A139130|A138930|A103140
2016-08-10,9,KOSPI_ALL,PRIVATE_FLOW,BASE,A180640|A001680|A033240|A020560|A002020|A007160|A089590|A192820|A064960|A006360|A006800|A031430|A009150|A192400|A004380|A097230|A053210|A028050|A000670|A002320
2016-08-10,9,KOSPI_ALL,PRIVATE_FLOW,CF20,A004380|A033240|A180640|A097230|A006360|A020560|A007160|A002020|A001680|A000670|A009540|A053210|A005940|A009830|A103140|A089590|A006800|A000210|A004000|A036460
2016-08-11,0,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A095610|A084370|A054950|A100130|A010690|A020560|A240810|A009450|A034230|A213500|A031440|A035760|A222040|A006040|A192080|A013120|A112040|A161000|A067160|A038500
2016-08-11,0,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A010690|A084370|A100130|A095610|A020560|A035760|A009450|A054950|A013120|A005950|A161000|A192080|A213500|A006040|A034230|A031440|A240810|A001450|A039840|A006060
2016-08-11,0,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A005950|A016250|A213500|A013120|A183190|A139130|A015750|A900140|A036830|A082740|A000370|A010690|A175330|A005990|A011760|A004430|A025000|A085620|A004440|A122990
2016-08-11,0,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005950|A010690|A036830|A013120|A016250|A213500|A175330|A082740|A015750|A183190|A139130|A025000|A900140|A161000|A011760|A000370|A082640|A003690|A005990|A004430
2016-08-11,0,KOSPI_ALL,PER12MF,BASE,A005950|A004800|A213500|A015760|A183190|A005850|A003300|A139130|A900140|A138930|A082740|A000270|A000370|A010690|A003030|A005740|A097230|A005380|A175330|A006650
2016-08-11,0,KOSPI_ALL,PER12MF,CF20,A005950|A004800|A010690|A015760|A097230|A005850|A213500|A082740|A183190|A086790|A003300|A175330|A000270|A900140|A003030|A139130|A006650|A138930|A025000|A012630
2016-08-11,0,KOSPI_ALL,PRIVATE_FLOW,BASE,A180640|A001680|A089590|A033240|A002020|A007160|A064960|A020560|A003490|A006360|A192400|A192820|A031430|A004430|A028050|A025000|A006800|A000670|A053210|A002320
2016-08-11,0,KOSPI_ALL,PRIVATE_FLOW,CF20,A180640|A033240|A025000|A006360|A097230|A009830|A002020|A020560|A007160|A003490|A001680|A000670|A000210|A089590|A009540|A053210|A064960|A004000|A004430|A000990
2016-08-12,1,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A095610|A084370|A054950|A100130|A020560|A112040|A010690|A240810|A009450|A034230|A213500|A031440|A035760|A222040|A006040|A161000|A013120|A006060|A067160|A082640
2016-08-12,1,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A010690|A084370|A100130|A095610|A020560|A035760|A161000|A006060|A054950|A009450|A013120|A005950|A213500|A034230|A006040|A031440|A082640|A240810|A001450|A039840
2016-08-12,1,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A005950|A016250|A213500|A183190|A013120|A036830|A015750|A139130|A900140|A082740|A000370|A010690|A175330|A005990|A025000|A011760|A085620|A004430|A082640|A004440
2016-08-12,1,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005950|A036830|A013120|A010690|A213500|A016250|A183190|A082740|A175330|A161000|A015750|A025000|A900140|A139130|A082640|A011760|A000370|A005990|A003690|A035810
2016-08-12,1,KOSPI_ALL,PER12MF,BASE,A004800|A005950|A015760|A213500|A183190|A005850|A003300|A139130|A900140|A138930|A082740|A000370|A000270|A003030|A010690|A097230|A175330|A005380|A005740|A006650
2016-08-12,1,KOSPI_ALL,PER12MF,CF20,A005950|A004800|A010690|A015760|A097230|A005850|A213500|A082740|A175330|A183190|A086790|A003300|A900140|A000270|A025000|A161000|A003030|A139130|A138930|A000990
2016-08-12,1,KOSPI_ALL,PRIVATE_FLOW,BASE,A180640|A001680|A089590|A007160|A033240|A003490|A192400|A192820|A006360|A002020|A031430|A020560|A025000|A004430|A010120|A028050|A064960|A008770|A000990|A009150
2016-08-12,1,KOSPI_ALL,PRIVATE_FLOW,CF20,A025000|A180640|A006360|A033240|A009830|A003490|A007160|A001680|A097230|A020560|A002020|A000210|A000990|A089590|A004000|A000670|A006400|A192400|A000880|A004430
2016-08-16,2,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A054950|A100130|A095610|A010690|A016100|A031980|A044490|A084370|A020560|A240810|A005810|A034230|A031440|A213500|A145020|A035760|A009450|A086450|A222040|A161000
2016-08-16,2,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A010690|A100130|A095610|A005810|A020560|A084370|A031980|A054950|A044490|A035760|A018670|A161000|A034230|A213500|A009450|A031440|A005950|A001450|A031430|A240810
2016-08-16,2,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A005950|A016250|A213500|A013120|A036830|A010690|A015750|A139130|A082740|A900140|A000370|A175330|A005990|A011760|A004430|A025000|A085620|A122990|A004440|A082640
2016-08-16,2,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005950|A010690|A036830|A013120|A213500|A016250|A082740|A175330|A015750|A161000|A025000|A900140|A005810|A139130|A018670|A082640|A000370|A035810|A005990|A004430
2016-08-16,2,KOSPI_ALL,PER12MF,BASE,A004800|A005950|A213500|A015760|A005850|A010690|A139130|A082740|A003300|A138930|A900140|A000270|A000370|A003030|A097230|A005380|A175330|A005740|A006650|A000990
2016-08-16,2,KOSPI_ALL,PER12MF,CF20,A005950|A004800|A010690|A005850|A097230|A015760|A213500|A082740|A175330|A086790|A900140|A000270|A161000|A139130|A025000|A138930|A006650|A003030|A005380|A000880
2016-08-16,2,KOSPI_ALL,PRIVATE_FLOW,BASE,A180640|A001680|A007160|A192820|A089590|A003490|A033240|A192400|A006360|A002020|A004430|A031430|A020560|A025000|A010120|A039130|A009830|A004370|A008770|A028050
2016-08-16,2,KOSPI_ALL,PRIVATE_FLOW,CF20,A009830|A025000|A006360|A001680|A003490|A033240|A007160|A180640|A020560|A097230|A031430|A002380|A000210|A089590|A000880|A002020|A004000|A004430|A006400|A192820
2016-08-17,3,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A054950|A095610|A100130|A145020|A010690|A085660|A044490|A016100|A240810|A031980|A084370|A020560|A005810|A034230|A031440|A213500|A031430|A035760|A009450|A086450
2016-08-17,3,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A010690|A100130|A095610|A054950|A044490|A005810|A020560|A084370|A145020|A031980|A085660|A035760|A018670|A161000|A031430|A240810|A213500|A034230|A086450|A009450
2016-08-17,3,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A005950|A016250|A213500|A013120|A036830|A082740|A139130|A010690|A000370|A900140|A015750|A175330|A005990|A011760|A025000|A122990|A085620|A004440|A004430|A082640
2016-08-17,3,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005950|A036830|A010690|A013120|A213500|A082740|A016250|A175330|A015750|A161000|A025000|A139130|A900140|A005810|A082640|A000370|A018670|A035810|A005990|A003690
2016-08-17,3,KOSPI_ALL,PER12MF,BASE,A004800|A005950|A015760|A213500|A005850|A003300|A082740|A139130|A138930|A010690|A000370|A900140|A000270|A003030|A005740|A006650|A175330|A005380|A000990|A011760
2016-08-17,3,KOSPI_ALL,PER12MF,CF20,A005950|A004800|A010690|A005850|A015760|A082740|A213500|A175330|A086790|A900140|A025000|A161000|A006650|A139130|A000270|A104700|A003030|A138930|A000880|A097230
2016-08-17,3,KOSPI_ALL,PRIVATE_FLOW,BASE,A180640|A001680|A089590|A007160|A004430|A192820|A033240|A006360|A031430|A003490|A002020|A025000|A192400|A010120|A020560|A008770|A028050|A033270|A005880|A006060
2016-08-17,3,KOSPI_ALL,PRIVATE_FLOW,CF20,A025000|A006360|A001680|A033240|A003490|A031430|A007160|A020560|A006060|A002380|A000210|A004430|A180640|A204320|A002020|A089590|A000880|A006400|A009830|A004000
2016-08-18,4,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A054950|A100130|A145020|A085660|A044490|A095610|A016100|A240810|A031980|A084370|A020560|A005810|A034230|A031440|A083790|A213500|A031430|A035760|A009450|A222040
2016-08-18,4,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A100130|A054950|A044490|A095610|A020560|A005810|A084370|A031980|A085660|A145020|A035760|A161000|A018670|A031430|A240810|A010690|A213500|A034230|A086450|A031440
2016-08-18,4,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A005950|A016250|A213500|A013120|A036830|A139130|A082740|A900140|A000370|A010690|A015750|A175330|A025000|A005990|A183190|A011760|A004440|A085620|A036530|A161000
2016-08-18,4,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005950|A036830|A010690|A213500|A082740|A161000|A016250|A900140|A013120|A175330|A025000|A015750|A139130|A005810|A000370|A082640|A018670|A005990|A003690|A035810
2016-08-18,4,KOSPI_ALL,PER12MF,BASE,A004800|A005950|A015760|A213500|A139130|A138930|A003300|A005850|A082740|A900140|A000370|A000270|A010690|A003030|A005740|A175330|A005380|A006650|A000990|A104700
2016-08-18,4,KOSPI_ALL,PER12MF,CF20,A005950|A004800|A010690|A213500|A015760|A005850|A082740|A175330|A900140|A086790|A139130|A138930|A104700|A025000|A161000|A000270|A006650|A000880|A003030|A011170
2016-08-18,4,KOSPI_ALL,PRIVATE_FLOW,BASE,A180640|A004430|A001680|A089590|A007160|A033240|A006360|A192820|A031430|A025000|A003490|A192400|A002020|A010120|A009150|A020560|A028050|A002320|A008770|A039130
2016-08-18,4,KOSPI_ALL,PRIVATE_FLOW,CF20,A025000|A006360|A001680|A007160|A033240|A003490|A031430|A020560|A004430|A002380|A180640|A204320|A000210|A000880|A002320|A089590|A006400|A002020|A004000|A036460
2016-08-19,5,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A054950|A044490|A085660|A095610|A016100|A145020|A001940|A240810|A031980|A100130|A084010|A084370|A020560|A005810|A034230|A031440|A083790|A213500|A031430|A067160
2016-08-19,5,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A044490|A054950|A001940|A084010|A095610|A100130|A020560|A084370|A005810|A031980|A085660|A023410|A145020|A240810|A031430|A161000|A035760|A213500|A034230|A018670
2016-08-19,5,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A005950|A016250|A001940|A213500|A013120|A084010|A036830|A139130|A082740|A900140|A000370|A010690|A043370|A015750|A175330|A183190|A005990|A011760|A025000|A036530
2016-08-19,5,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005950|A084010|A001940|A036830|A010690|A213500|A016250|A082740|A900140|A013120|A043370|A161000|A175330|A139130|A015750|A025000|A005810|A000370|A018670|A082640
2016-08-19,5,KOSPI_ALL,PER12MF,BASE,A004800|A005950|A001940|A015760|A213500|A084010|A003300|A138930|A139130|A005850|A082740|A900140|A000370|A097230|A000270|A010690|A003030|A005740|A006650|A175330
2016-08-19,5,KOSPI_ALL,PER12MF,CF20,A005950|A084010|A004800|A001940|A010690|A213500|A005850|A015760|A082740|A097230|A900140|A175330|A000880|A086790|A138930|A104700|A139130|A006650|A000270|A161000
2016-08-19,5,KOSPI_ALL,PRIVATE_FLOW,BASE,A180640|A089590|A001680|A007160|A004430|A033240|A003490|A031430|A025000|A002320|A010120|A009150|A020560|A192820|A006360|A028050|A039130|A002020|A192400|A008770
2016-08-19,5,KOSPI_ALL,PRIVATE_FLOW,CF20,A025000|A007160|A001680|A003490|A033240|A006360|A020560|A000880|A031430|A002320|A180640|A204320|A004430|A011780|A002380|A089590|A007860|A004000|A010120|A003850
2016-08-22,6,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A054950|A044490|A085660|A095610|A240810|A016100|A145020|A100130|A084370|A084010|A020560|A005810|A031430|A034230|A083790|A213500|A067160|A009450|A023410|A035760
2016-08-22,6,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A044490|A054950|A084010|A095610|A084370|A100130|A005810|A020560|A085660|A023410|A031430|A240810|A035760|A161000|A145020|A213500|A018670|A034230|A010690|A083790
2016-08-22,6,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A005950|A016250|A213500|A013120|A036830|A084010|A139130|A082740|A010690|A900140|A000370|A043370|A015750|A175330|A005990|A183190|A025000|A011760|A004440|A085620
2016-08-22,6,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005950|A084010|A036830|A010690|A213500|A082740|A016250|A043370|A013120|A161000|A175330|A900140|A139130|A015750|A025000|A000370|A005810|A085620|A023410|A018670
2016-08-22,6,KOSPI_ALL,PER12MF,BASE,A004800|A005950|A015760|A213500|A003300|A084010|A139130|A138930|A082740|A005850|A097230|A010690|A900140|A000370|A005740|A003030|A000270|A006650|A175330|A005380
2016-08-22,6,KOSPI_ALL,PER12MF,CF20,A005950|A004800|A084010|A010690|A213500|A082740|A005850|A015760|A097230|A175330|A000880|A900140|A104700|A139130|A025000|A000370|A161000|A138930|A006650|A086790
2016-08-22,6,KOSPI_ALL,PRIVATE_FLOW,BASE,A180640|A004430|A028050|A001680|A003490|A033240|A007160|A089590|A002990|A002320|A039130|A025000|A010120|A192820|A008770|A006360|A007860|A002020|A031430|A009150
2016-08-22,6,KOSPI_ALL,PRIVATE_FLOW,CF20,A025000|A001680|A003490|A033240|A000880|A007160|A006360|A004430|A007860|A002320|A011780|A180640|A002990|A204320|A020560|A031430|A002380|A028050|A078930|A089590
2016-08-23,7,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A182400|A054950|A044490|A085660|A095610|A240810|A016100|A145020|A100130|A084370|A084010|A020560|A005810|A031430|A034230|A083790|A067160|A009450|A023410|A035760
2016-08-23,7,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A044490|A054950|A085660|A084010|A095610|A084370|A100130|A005810|A020560|A023410|A031430|A240810|A035760|A145020|A161000|A018670|A034230|A182400|A213500|A083790
2016-08-23,7,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A005950|A016250|A013120|A084010|A036830|A213500|A082740|A139130|A900140|A000370|A010690|A015750|A175330|A005990|A011760|A004440|A183190|A025000|A085620|A122990
2016-08-23,7,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005950|A084010|A036830|A010690|A213500|A082740|A013120|A016250|A175330|A161000|A139130|A900140|A000370|A025000|A005810|A015750|A018670|A082640|A085620|A023410
2016-08-23,7,KOSPI_ALL,PER12MF,BASE,A005950|A004800|A015760|A084010|A003300|A213500|A082740|A138930|A139130|A900140|A097230|A005850|A000370|A010690|A003030|A000270|A006650|A175330|A005740|A005380
2016-08-23,7,KOSPI_ALL,PER12MF,CF20,A005950|A084010|A004800|A010690|A082740|A213500|A005850|A015760|A097230|A175330|A000880|A900140|A139130|A006650|A000370|A138930|A011170|A161000|A104700|A003030
2016-08-23,7,KOSPI_ALL,PRIVATE_FLOW,BASE,A180640|A002990|A004430|A001680|A028050|A089590|A033240|A008770|A002320|A192820|A039130|A025000|A031430|A010120|A003490|A006360|A007860|A002020|A020560|A009150
2016-08-23,7,KOSPI_ALL,PRIVATE_FLOW,CF20,A033240|A025000|A001680|A000880|A006360|A002990|A004430|A002320|A003490|A007860|A011780|A020560|A031430|A180640|A204320|A078930|A002380|A007160|A089590|A028050
2016-08-24,8,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A182400|A054950|A044490|A085660|A095610|A240810|A016100|A145020|A100130|A084370|A084010|A020560|A070960|A005810|A031430|A034230|A083790|A067160|A009450|A023410
2016-08-24,8,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A044490|A054950|A100130|A084010|A085660|A095610|A020560|A084370|A005810|A023410|A240810|A031430|A035760|A145020|A161000|A018670|A034230|A182400|A213500|A009450
2016-08-24,8,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A005950|A016250|A013120|A036830|A082740|A213500|A139130|A084010|A000370|A010690|A043370|A015750|A900140|A175330|A004440|A005990|A183190|A011760|A085620|A025000
2016-08-24,8,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005950|A036830|A084010|A082740|A010690|A213500|A013120|A016250|A043370|A161000|A139130|A175330|A000370|A900140|A005810|A025000|A015750|A023410|A085620|A082640
2016-08-24,8,KOSPI_ALL,PER12MF,BASE,A004800|A005950|A015760|A082740|A213500|A003300|A138930|A139130|A097230|A084010|A000370|A005850|A010690|A003030|A900140|A006650|A000270|A005740|A175330|A005380
2016-08-24,8,KOSPI_ALL,PER12MF,CF20,A005950|A004800|A082740|A084010|A010690|A097230|A213500|A005850|A015760|A000880|A139130|A175330|A900140|A000370|A006650|A161000|A003030|A138930|A011170|A000270
2016-08-24,8,KOSPI_ALL,PRIVATE_FLOW,BASE,A180640|A002990|A001680|A089590|A028050|A004430|A008770|A033240|A020560|A002320|A039130|A025000|A192820|A003490|A204320|A007860|A006360|A031430|A002020|A192400
2016-08-24,8,KOSPI_ALL,PRIVATE_FLOW,CF20,A033240|A025000|A001680|A020560|A000880|A002990|A204320|A006360|A007860|A003490|A002320|A011780|A180640|A004430|A078930|A031430|A005850|A002380|A089590|A000640
2016-08-25,9,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A182400|A054950|A044490|A085660|A095610|A145020|A100130|A084370|A084010|A016100|A020560|A070960|A005810|A031430|A034230|A083790|A067160|A009450|A240810|A023410
2016-08-25,9,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A044490|A100130|A054950|A084010|A095610|A085660|A084370|A020560|A005810|A023410|A031430|A145020|A035760|A161000|A018670|A034230|A182400|A213500|A009450|A083790
2016-08-25,9,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A005950|A016250|A013120|A036830|A082740|A213500|A084010|A000370|A139130|A015750|A900140|A010690|A175330|A005990|A183190|A011760|A085620|A004430|A122990|A035810
2016-08-25,9,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005950|A036830|A084010|A082740|A213500|A010690|A013120|A016250|A161000|A175330|A139130|A900140|A000370|A005810|A025000|A082640|A035810|A015750|A023410|A085620
2016-08-25,9,KOSPI_ALL,PER12MF,BASE,A004800|A005950|A015760|A082740|A213500|A003300|A084010|A138930|A000370|A139130|A097230|A005850|A006650|A005740|A900140|A010690|A003030|A000270|A175330|A005380
2016-08-25,9,KOSPI_ALL,PER12MF,CF20,A005950|A004800|A084010|A082740|A213500|A005850|A010690|A097230|A015760|A000880|A006650|A175330|A139130|A900140|A000370|A161000|A003030|A138930|A104700|A011170
2016-08-25,9,KOSPI_ALL,PRIVATE_FLOW,BASE,A180640|A002990|A089590|A008770|A028050|A004430|A001680|A007860|A006360|A204320|A020560|A033240|A002320|A025000|A039130|A003490|A192820|A002020|A192400|A010120
2016-08-25,9,KOSPI_ALL,PRIVATE_FLOW,CF20,A033240|A025000|A006360|A204320|A007860|A000880|A001680|A002990|A020560|A011780|A003490|A004430|A002380|A002320|A180640|A078930|A005850|A000640|A089590|A028050
2016-08-26,0,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A182400|A054950|A044490|A095610|A085660|A145020|A001940|A100130|A084370|A084010|A016100|A020560|A070960|A005810|A034230|A083790|A031430|A067160|A009450|A240810
2016-08-26,0,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A044490|A054950|A100130|A001940|A084010|A095610|A085660|A084370|A005810|A020560|A023410|A145020|A035760|A031430|A018670|A182400|A161000|A034230|A009450|A083790
2016-08-26,0,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,BASE,A005950|A016250|A001940|A082740|A013120|A036830|A084010|A000370|A139130|A213500|A015750|A043370|A010690|A900140|A175330|A004440|A005990|A011760|A183190|A085620
2016-08-26,0,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,CF20,A005950|A001940|A084010|A036830|A082740|A010690|A013120|A213500|A016250|A175330|A000370|A139130|A043370|A900140|A161000|A015750|A005810|A025000|A085620|A035810
2016-08-26,0,KOSPI_ALL,PER12MF,BASE,A004800|A005950|A001940|A015760|A082740|A097230|A003300|A084010|A138930|A000370|A139130|A213500|A005850|A006650|A000270|A003030|A010690|A900140|A005740|A175330
2016-08-26,0,KOSPI_ALL,PER12MF,CF20,A005950|A097230|A001940|A084010|A004800|A082740|A005850|A010690|A015760|A213500|A000880|A006650|A175330|A000370|A139130|A900140|A003030|A161000|A000270|A138930
2016-08-26,0,KOSPI_ALL,PRIVATE_FLOW,BASE,A180640|A002990|A039130|A001680|A004430|A008770|A089590|A006360|A007860|A204320|A020560|A033240|A025000|A028050|A002320|A192820|A000640|A003490|A002020|A005880
2016-08-26,0,KOSPI_ALL,PRIVATE_FLOW,CF20,A025000|A006360|A033240|A204320|A007860|A001680|A000880|A000640|A002990|A020560|A004430|A003490|A078930|A180640|A011780|A002320|A145990|A005850|A002380|A005880
2016-08-29,1,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,BASE,A182400|A083790|A054950|A044490|A095610|A085660|A145020|A016100|A084370|A020560|A084010|A070960|A005810|A034230|A031430|A009450|A240810|A035760|A023410|A085620
2016-08-29,1,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,CF20,A044490|A054950|A084010|A020560|A095610|A084370|A085660|A005810|A023410|A083790|A035760|A145020|A085620|A182400|A018670|A031430|A161000|A034230|A100130|A009450
