universe,factor,strategy,phase,period,return_type,n_days,cagr,sharpe,mdd,calmar,annual_turnover,avg_missing_weight
KOSPI_ALL,PRIVATE_FLOW,BASE,2,PRE_STRESS_2016_2024,NET60,2208,0.0030121374320317695,0.1263017053617486,-0.5900821276640439,0.005104607123004907,14.243542365966283,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,2,EARLY_2016_2019,GROSS,977,0.005796124924174473,0.12289655829739893,-0.32220451503305836,0.017988962456282735,14.528623881820725,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,2,EARLY_2016_2019,NET30,977,-0.03713822568092873,-0.11741476606188951,-0.3399370301574628,-0.10925030928147447,14.528623881820725,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,2,EARLY_2016_2019,NET60,977,-0.0783117911576976,-0.35696290631364336,-0.3718897890928211,-0.210577954691172,14.528623881820725,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,2,LATE_2020_2022,GROSS,742,0.14470127076954897,0.6346969034263681,-0.39752279806882396,0.36400747698625463,14.312742249132711,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,2,LATE_2020_2022,NET30,742,0.09654868163085983,0.47576919620230657,-0.40064863233543946,0.24098093401208798,14.312742249132711,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,2,LATE_2020_2022,NET60,742,0.05034207785123268,0.3173038595899017,-0.4037637536960007,0.12468201365379598,14.312742249132711,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,2,NORMAL_2023_2024,GROSS,489,0.20145465827283804,0.9456133910658141,-0.2094801949928793,0.9616883270501345,13.568959637337906,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,2,NORMAL_2023_2024,NET30,489,0.1534898746402198,0.76024900040656,-0.21337413674692995,0.7193462009046803,13.568959637337906,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,2,NORMAL_2023_2024,NET60,489,0.10736416840942731,0.5741265528611892,-0.21725554978459583,0.49418377811695285,13.568959637337906,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,2,BULL_2025,GROSS,242,0.47346818650627087,1.6896828695425952,-0.17330267055422643,2.732030527816492,13.850997623814429,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,2,BULL_2025,NET30,242,0.41344531948912855,1.5184653375654498,-0.17712068225128774,2.334257717585788,13.850997623814429,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,2,BULL_2025,NET60,242,0.3557704233129304,1.3466833783636023,-0.18092694716194346,1.9663760920836666,13.850997623814429,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,2,YTD_2026,GROSS,147,0.6534215558436007,1.2802161828460028,-0.2955967636903334,2.2105166094718274,14.138862423672483,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,2,YTD_2026,NET30,147,0.5846982446594198,1.1934907541823925,-0.30150018366155185,1.93929647922129,14.138862423672483,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,2,YTD_2026,NET60,147,0.5187211022870062,1.106274368884134,-0.30790639805233255,1.6846713987373625,14.138862423672483,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,FULL_2016_2026,GROSS,2596,0.13953907676534638,0.6529130465158488,-0.5157382425662933,0.27056181847404875,14.287981130128848,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,FULL_2016_2026,NET30,2596,0.0916849163550475,0.47949428359384527,-0.5501812701451928,0.1666449247369905,14.287981130128848,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,FULL_2016_2026,NET60,2596,0.04576147995122781,0.3054589267587953,-0.5831652096232509,0.07847086759649403,14.287981130128848,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,PRE_STRESS_2016_2024,GROSS,2207,0.08203097272207405,0.46372818444409386,-0.5157382425662933,0.1590554392745652,14.326601299145302,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,PRE_STRESS_2016_2024,NET30,2207,0.036471476631326105,0.2723502395779635,-0.5501812701451928,0.06628992772091512,14.326601299145302,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,PRE_STRESS_2016_2024,NET60,2207,-0.0072450851078394995,0.08059657979108044,-0.5831652096232509,-0.012423726567159463,14.326601299145302,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,EARLY_2016_2019,GROSS,976,0.001160871909808403,0.09767980441891552,-0.32178426024546425,0.0036076093620081478,14.549862931807171,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,EARLY_2016_2019,NET30,976,-0.041636731188784526,-0.14216755093711445,-0.3333378021977016,-0.12490851896866445,14.549862931807171,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,EARLY_2016_2019,NET60,976,-0.08267653121049012,-0.3811085147227556,-0.3661093859862934,-0.22582466982582472,14.549862931807171,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,LATE_2020_2022,GROSS,742,0.09613746033599369,0.4722792732888615,-0.39280344306148507,0.24474698996196273,14.446310583422973,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,LATE_2020_2022,NET30,742,0.04960645832310617,0.3142721244599417,-0.39473316082385546,0.1256708664140898,14.446310583422973,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,LATE_2020_2022,NET60,742,0.004973371150039485,0.1558479468982599,-0.41230523442024514,0.012062352681582355,14.446310583422973,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,NORMAL_2023_2024,GROSS,489,0.2389038137077104,1.0919040716469304,-0.20312503460485265,1.17614165172924,13.699346406687193,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,NORMAL_2023_2024,NET30,489,0.18897794336828277,0.9043226802611464,-0.20547813549316352,0.9196985504794513,13.699346406687193,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,NORMAL_2023_2024,NET60,489,0.14098426430634525,0.7151917928672806,-0.20782812392042838,0.6783695182675287,13.699346406687193,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,BULL_2025,GROSS,242,0.43759887049750734,1.6163481530402521,-0.18333459827791687,2.3868864611913096,13.997142557970752,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,BULL_2025,NET30,242,0.37843210420546103,1.444877667536588,-0.18712683389497586,2.0223294346862857,13.997142557970752,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,BULL_2025,NET60,242,0.321604674212433,1.2714781981504337,-0.19090733809684257,1.6846113796280104,13.997142557970752,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,YTD_2026,GROSS,147,0.6914403081768625,1.3503647988326501,-0.30678802725445453,2.253804734052974,14.186948622937996,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,YTD_2026,NET30,147,0.6209027240156442,1.260875634769111,-0.31185733323810405,1.990983240857713,14.186948622937996,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,3,YTD_2026,NET60,147,0.553193583045291,1.1708839888626603,-0.3168970096997191,1.7456573148780372,14.186948622937996,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,FULL_2016_2026,GROSS,2595,0.12931633600433345,0.6169222039955004,-0.5525000558958316,0.23405669307066054,14.29327536291285,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,FULL_2016_2026,NET30,2595,0.08187432563966324,0.442817388644865,-0.58507220889554,0.1399388389925751,14.29327536291285,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,FULL_2016_2026,NET60,2595,0.036347232045123246,0.26882006977670964,-0.615322973898121,0.059070168979488254,14.29327536291285,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,PRE_STRESS_2016_2024,GROSS,2206,0.06158958070901721,0.38036583005521934,-0.5525000558958316,0.111474342946726,14.344667544701798,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,PRE_STRESS_2016_2024,NET30,2206,0.01683561421585944,0.18694765635005123,-0.58507220889554,0.02877527587174339,14.344667544701798,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,PRE_STRESS_2016_2024,NET60,2206,-0.02610568003628233,-0.006121833995514664,-0.615322973898121,-0.042425979759703636,14.344667544701798,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,EARLY_2016_2019,GROSS,975,-0.010432408405524285,0.032104696870228565,-0.3545058715703816,-0.02942802712776252,14.48114923721758,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,EARLY_2016_2019,NET30,975,-0.052538914144064974,-0.2086196456516144,-0.3827904938641902,-0.137252400428484,14.48114923721758,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,EARLY_2016_2019,NET60,975,-0.09292426025153044,-0.44763428015399404,-0.41338315108494483,-0.22478966548986348,14.48114923721758,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,LATE_2020_2022,GROSS,742,0.07254477714320351,0.3938389592545978,-0.3889770749218079,0.18650142082997168,14.471944867018173,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,LATE_2020_2022,NET30,742,0.02693617548463867,0.23451827800447342,-0.4206442303666861,0.06403552822098078,14.471944867018173,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,LATE_2020_2022,NET60,742,-0.016808878919881254,0.07552285571939887,-0.4535077814955031,-0.037064146649152765,14.471944867018173,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,NORMAL_2023_2024,GROSS,489,0.20233682157147403,0.9653033998734123,-0.21769161393282632,0.9294653933426652,13.879413100199477,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,NORMAL_2023_2024,NET30,489,0.1532608018672834,0.7719552595710795,-0.22152769738416545,0.691835845706932,13.879413100199477,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,NORMAL_2023_2024,NET60,489,0.10610950710502887,0.5774211675585281,-0.24533548944109917,0.4325077767866272,13.879413100199477,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,BULL_2025,GROSS,242,0.6836235228199361,2.2754167828504284,-0.15716358290267407,4.349757814081398,13.832145345292705,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,BULL_2025,NET30,242,0.6151319906109729,2.1022744938336446,-0.15846430734309658,3.8818330823175797,13.832145345292705,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,BULL_2025,NET60,242,0.54931739791292,1.9272538207082535,-0.1597650317835182,3.4382830321546565,13.832145345292705,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,YTD_2026,GROSS,147,0.4803799278830527,1.0530229245246652,-0.33699500008862615,1.4254808758489528,14.281182242080558,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,YTD_2026,NET30,147,0.41824290749548676,0.9635174547295329,-0.34185590297615376,1.2234479611272395,14.281182242080558,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,4,YTD_2026,NET60,147,0.3586145954000288,0.8741817049264412,-0.34668840442375315,1.034400316895798,14.281182242080558,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,FULL_2016_2026,GROSS,2594,0.1300096280609384,0.6147978015368353,-0.5695514702507621,0.2282666885289538,14.41182707240258,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,FULL_2016_2026,NET30,2594,0.08215286179324299,0.4416829442923019,-0.5993609532431476,0.13706742380983128,14.41182707240258,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,FULL_2016_2026,NET60,2594,0.036243450846517034,0.2681521265289384,-0.6273406102770887,0.05777316222284533,14.41182707240258,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,PRE_STRESS_2016_2024,GROSS,2205,0.05058542028057067,0.33092778184010346,-0.5695514702507621,0.08881624036243628,14.442651842184986,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,PRE_STRESS_2016_2024,NET30,2205,0.005999058835082005,0.1410601455388985,-0.5993609532431476,0.010009091854617893,14.442651842184986,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,PRE_STRESS_2016_2024,NET60,2205,-0.036769354141767296,-0.04881240867808721,-0.6273406102770887,-0.05861146805963466,14.442651842184986,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,EARLY_2016_2019,GROSS,974,-0.012295245942900324,0.023627109688282064,-0.32203591711947277,-0.03817973489689625,14.615515165497657,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,EARLY_2016_2019,NET30,974,-0.05470420966616796,-0.21671196954434666,-0.35402515539682133,-0.15452068541528033,14.615515165497657,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,EARLY_2016_2019,NET60,974,-0.09536371432458857,-0.45586911477744296,-0.38486865183995955,-0.24778249376424608,14.615515165497657,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,LATE_2020_2022,GROSS,742,0.0631013438182435,0.3589478599655421,-0.42517841377517407,0.1484114474626415,14.517308566557796,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,LATE_2020_2022,NET30,742,0.017755274749233996,0.20395975904201452,-0.4287670214005225,0.04141007554927675,14.517308566557796,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,LATE_2020_2022,NET60,742,-0.02573279329057543,0.04864851547657667,-0.4521733104934804,-0.05690913791990926,14.517308566557796,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,NORMAL_2023_2024,GROSS,489,0.16685317802819122,0.808812733159403,-0.26184872518372937,0.637212107529325,13.98505640989221,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,NORMAL_2023_2024,NET30,489,0.1188703965078921,0.6187328575062094,-0.2658817684930035,0.4470799076658771,13.98505640989221,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,NORMAL_2023_2024,NET60,489,0.07278382699764352,0.4283616257026191,-0.26990013278114333,0.26966947458548485,13.98505640989221,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,BULL_2025,GROSS,242,0.6364622720070825,2.1199266971675623,-0.1654679398897526,3.846438605757359,14.332269326528454,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,BULL_2025,NET30,242,0.5675317553351968,1.9449957734584353,-0.16688077632980702,3.400821639357561,14.332269326528454,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,BULL_2025,NET60,242,0.501391225717029,1.768147484004431,-0.16829361276986166,2.9792647353923765,14.332269326528454,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,YTD_2026,GROSS,147,0.8326778149198777,1.531281722153962,-0.3064146655271237,2.7174868196580144,14.080428141323203,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,YTD_2026,NET30,147,0.7568129646676611,1.4418657262181251,-0.31150643784208476,2.4295259189838005,14.080428141323203,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,5,YTD_2026,NET60,147,0.683968585830999,1.3518342932439584,-0.31656839335534537,2.1605713020858968,14.080428141323203,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,6,FULL_2016_2026,GROSS,2593,0.12632025936930202,0.5998243694782505,-0.5338957043146831,0.2366010034327747,14.327299784838427,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,6,FULL_2016_2026,NET30,2593,0.0788937731474395,0.42874401616253005,-0.5670344886072043,0.13913399402076007,14.327299784838427,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,6,FULL_2016_2026,NET60,2593,0.033386021352401984,0.2572057113846723,-0.5978673522019041,0.055841853932052946,14.327299784838427,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,6,PRE_STRESS_2016_2024,GROSS,2204,0.06689006059209901,0.39818398141069405,-0.5338957043146831,0.12528675554331373,14.397103067019444,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,6,PRE_STRESS_2016_2024,NET30,2204,0.021751622853032115,0.20917853555980315,-0.5670344886072043,0.03836031721185108,14.397103067019444,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,6,PRE_STRESS_2016_2024,NET60,2204,-0.021551997424935854,0.020144048986987958,-0.5978673522019041,-0.036048125634492896,14.397103067019444,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,6,EARLY_2016_2019,GROSS,973,0.007727708887021123,0.13382746127492148,-0.3146218938893517,0.024561891709096555,14.639873359948082,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,6,EARLY_2016_2019,NET30,973,-0.03561125924461728,-0.10606458834095701,-0.3268020278255419,-0.1089689053693014,14.639873359948082,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,6,EARLY_2016_2019,NET60,973,-0.07715887841261238,-0.3441815332478778,-0.35034823412298866,-0.22023481467163894,14.639873359948082,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,6,LATE_2020_2022,GROSS,742,0.08451921141114882,0.42994179310185815,-0.41685498402568666,0.20275447013952635,14.415155882307387,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,6,LATE_2020_2022,NET30,742,0.03857821355763358,0.27610192127348254,-0.4203306736577833,0.09178062886041584,14.415155882307387,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,6,LATE_2020_2022,NET60,742,-0.005493703987430876,0.1218570917955658,-0.4269159412495992,-0.012868350550112031,14.415155882307387,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,6,NORMAL_2023_2024,GROSS,489,0.1657869176823623,0.802271287155674,-0.24481702881412037,0.6771870342738192,13.886651770571143,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,6,NORMAL_2023_2024,NET30,489,0.11817828144768638,0.6148255233312989,-0.2488415085699628,0.4749138603395827,13.886651770571143,0.0
KOSPI_ALL,PRIVATE_FLOW,BASE,6,NORMAL_2023_2024,NET60,489,0.07243747948391799,0.42656303360306097,-0.2528517561818695,0.2864820105572676,13.886651770571143,0.0
