universe,factor,strategy,period,return_type,median_cagr,median_sharpe,median_mdd,worst_phase_mdd,median_calmar,median_annual_turnover,min_cagr,max_cagr,positive_phases,n_phases
KOSPI_ALL,PER12MF,CF20,FULL_2016_2026,GROSS,0.15956726356218376,0.7815217381084427,-0.5703198063679251,-0.5971461029057037,0.2788852871461598,5.78760900353241,0.14316537446661903,0.174912728793851,10,10
KOSPI_ALL,PER12MF,CF20,FULL_2016_2026,NET30,0.13972232886485203,0.7033942010733498,-0.5837426752484176,-0.6092880187017741,0.23914356472986154,5.78760900353241,0.12344692245370914,0.15456539449186368,10,10
KOSPI_ALL,PER12MF,CF20,FULL_2016_2026,NET60,0.12020201517798246,0.6250732365980668,-0.5969372197733903,-0.6244077451521921,0.20149393882861247,5.78760900353241,0.10405361061240415,0.1346117914146565,10,10
KOSPI_ALL,PER12MF,CF20,LATE_2020_2022,GROSS,0.14764152963099386,0.66265642794393,-0.41724932261278797,-0.42961264578684766,0.35994011955556365,5.4313278850251985,0.12839496282206841,0.17607066712560004,10,10
KOSPI_ALL,PER12MF,CF20,LATE_2020_2022,NET30,0.12940661372778695,0.6007502085518982,-0.4187056137195521,-0.43171020163880736,0.31435354956631223,5.4313278850251985,0.11003224282176349,0.15698406247575636,10,10
KOSPI_ALL,PER12MF,CF20,LATE_2020_2022,NET60,0.11144917898011653,0.5387120630720172,-0.42022629050514904,-0.43380165338749666,0.26969685370412066,5.4313278850251985,0.09195577875932859,0.13888598194261959,10,10
KOSPI_ALL,PER12MF,CF20,NORMAL_2023_2024,GROSS,0.14692203629149003,0.8149680575982896,-0.13567285620952174,-0.14661543999917637,1.0602666022256044,5.4292525116237105,0.1184628013572131,0.1702708206230874,10,10
KOSPI_ALL,PER12MF,CF20,NORMAL_2023_2024,NET30,0.12851044068548756,0.7318923368677958,-0.1412016445862736,-0.15167474617855725,0.902919446740762,5.4292525116237105,0.10030227057927954,0.1518297176823591,10,10
KOSPI_ALL,PER12MF,CF20,NORMAL_2023_2024,NET60,0.11038142601469503,0.6474275380937706,-0.1464339895281076,-0.15756965923665656,0.7548870747383891,5.4292525116237105,0.08242364903295507,0.13366676078983186,10,10
KOSPI_ALL,PER12MF,CF20,PRE_STRESS_2016_2024,GROSS,0.08823955840350717,0.5172739526003622,-0.5703198063679251,-0.5971461029057037,0.15413899722200242,5.759784143080128,0.06562948635532306,0.10412699698463257,10,10
KOSPI_ALL,PER12MF,CF20,PRE_STRESS_2016_2024,NET30,0.06977301077563025,0.433144413863449,-0.5837426752484176,-0.6092880187017741,0.11963599406552164,5.759784143080128,0.04737417781306119,0.08505153355729655,10,10
KOSPI_ALL,PER12MF,CF20,PRE_STRESS_2016_2024,NET60,0.05160596511057025,0.3489565580230722,-0.5969372197733903,-0.6244077451521921,0.08699340166909747,5.759784143080128,0.029417694527476224,0.06629103372234524,10,10
KOSPI_ALL,PER12MF,CF20,YTD_2026,GROSS,0.5253184467490605,1.2488501550936255,-0.17864113450532576,-0.18317944365022587,2.981539872012081,6.7329255863711825,0.44458811434885326,0.5976589410894759,10,10
KOSPI_ALL,PER12MF,CF20,YTD_2026,NET30,0.4935461218578744,1.1963942003774906,-0.17903954229862146,-0.18410100818604802,2.795290353382648,6.7329255863711825,0.41683462672156857,0.566840745935751,10,10
KOSPI_ALL,PER12MF,CF20,YTD_2026,NET60,0.46240996517862176,1.1438517331687663,-0.17943795009191743,-0.18522259331077584,2.6128536208499993,6.7329255863711825,0.3895905038604408,0.5365926710560709,10,10
KOSPI_ALL,PRIVATE_FLOW,BASE,BULL_2025,GROSS,0.6417576231990626,2.1076748642955017,-0.162585982841856,-0.18333459827791687,3.9400699533949215,13.924070090892592,0.43759887049750734,0.7038521278840986,10,10
KOSPI_ALL,PRIVATE_FLOW,BASE,BULL_2025,NET30,0.5732162100588916,1.9361076663141592,-0.16403177553414255,-0.18712683389497586,3.504634389573992,13.924070090892592,0.37843210420546103,0.6359993495149063,10,10
KOSPI_ALL,PRIVATE_FLOW,BASE,BULL_2025,NET60,0.5074264911678047,1.7628486109299235,-0.16605017747117634,-0.19090733809684257,3.093623177626748,13.924070090892592,0.321604674212433,0.5707421041201963,10,10
KOSPI_ALL,PRIVATE_FLOW,BASE,EARLY_2016_2019,GROSS,0.006761916905597798,0.1283620097861602,-0.31820307706740797,-0.3545058715703816,0.021275427082689646,14.558943197895399,-0.012295245942900324,0.06955247921319008,7,10
KOSPI_ALL,PRIVATE_FLOW,BASE,EARLY_2016_2019,NET30,-0.036374742462773,-0.11173967720142326,-0.33006991501162175,-0.3827904938641902,-0.10910960732538794,14.558943197895399,-0.05470420966616796,0.0237582030581176,1,10
KOSPI_ALL,PRIVATE_FLOW,BASE,EARLY_2016_2019,NET60,-0.07773533478515499,-0.3505722197807606,-0.3583432325640959,-0.41338315108494483,-0.2147754473570599,14.558943197895399,-0.09536371432458857,-0.020151648881439166,0,10
KOSPI_ALL,PRIVATE_FLOW,BASE,FULL_2016_2026,GROSS,0.13478579978742244,0.6352835405054038,-0.5157480618428633,-0.5695514702507621,0.26668210321194985,14.29062824652085,0.11591634277850638,0.16360411758569238,10,10
KOSPI_ALL,PRIVATE_FLOW,BASE,FULL_2016_2026,NET30,0.08731847498365819,0.4625675277936142,-0.5534554422417421,-0.5993609532431476,0.16130760235994043,14.29062824652085,0.06874979377042734,0.11506285130933147,10,10
KOSPI_ALL,PRIVATE_FLOW,BASE,FULL_2016_2026,NET60,0.0417586521336617,0.2897048280341218,-0.5866236686436475,-0.6273406102770887,0.07257465712770392,14.29062824652085,0.023498823995256046,0.0684670190512442,10,10
KOSPI_ALL,PRIVATE_FLOW,BASE,LATE_2020_2022,GROSS,0.08506449408146044,0.43354190931303893,-0.4209487509950319,-0.43419234392659933,0.20208454449586044,14.427696965241498,0.032301587460904946,0.17231603142474294,10,10
KOSPI_ALL,PRIVATE_FLOW,BASE,LATE_2020_2022,NET30,0.03932061215963134,0.2787251239685069,-0.4247056258836043,-0.43882192308557855,0.09259557976057689,14.427696965241498,-0.011501877483392486,0.12363146801595293,8,10
KOSPI_ALL,PRIVATE_FLOW,BASE,LATE_2020_2022,NET60,-0.004571110960270408,0.12352617853266004,-0.43489198990957484,-0.4535077814955031,-0.010649953623782285,14.427696965241498,-0.05352004393576559,0.07688890511301372,4,10
KOSPI_ALL,PRIVATE_FLOW,BASE,NORMAL_2023_2024,GROSS,0.20189573992215604,0.9554583954696132,-0.21593258507009122,-0.26184872518372937,0.9455768601963999,13.88303243538531,0.1498883261316366,0.272961504942421,10,10
KOSPI_ALL,PRIVATE_FLOW,BASE,NORMAL_2023_2024,NET30,0.1533753382537516,0.7661021299888198,-0.21965506527007522,-0.2658817684930035,0.7055910233058061,13.88303243538531,0.10215901704461339,0.2216439580174352,10,10
KOSPI_ALL,PRIVATE_FLOW,BASE,NORMAL_2023_2024,NET60,0.10673683775722809,0.5757738602098587,-0.22964413336393524,-0.26990013278114333,0.46334577745179006,13.88303243538531,0.056333233903688607,0.17231180756685882,10,10
KOSPI_ALL,PRIVATE_FLOW,BASE,PRE_STRESS_2016_2024,GROSS,0.07633311208143112,0.43978969839814275,-0.5157480618428633,-0.5695514702507621,0.15090644993875035,14.345366663261881,0.05058542028057067,0.10833700356361442,10,10
KOSPI_ALL,PRIVATE_FLOW,BASE,PRE_STRESS_2016_2024,NET30,0.031074007290852523,0.24908806377599543,-0.5534554422417421,-0.5993609532431476,0.05728407557790431,14.345366663261881,0.005999058835082005,0.06160760384223307,10,10
KOSPI_ALL,PRIVATE_FLOW,BASE,PRE_STRESS_2016_2024,NET60,-0.012356665620366913,0.058587260897379506,-0.5866236686436475,-0.6273406102770887,-0.021636708841784483,14.345366663261881,-0.036769354141767296,0.016770658573132202,4,10
KOSPI_ALL,PRIVATE_FLOW,BASE,YTD_2026,GROSS,0.4099066294754554,0.9568104954852683,-0.3385650466309712,-0.3981302949990725,1.2357470848671936,14.16290552330524,0.2222751063581374,0.8326778149198777,10,10
KOSPI_ALL,PRIVATE_FLOW,BASE,YTD_2026,NET30,0.352964712860384,0.8713019924788148,-0.34354061087581955,-0.4029812750143812,1.046074537238863,14.16290552330524,0.16874568400852463,0.7568129646676611,10,10
KOSPI_ALL,PRIVATE_FLOW,BASE,YTD_2026,NET60,0.29823371350393,0.785566072416435,-0.34848626107794656,-0.4078010885434685,0.8692488940744729,14.16290552330524,0.11747162109754616,0.683968585830999,10,10
KOSPI_ALL,PRIVATE_FLOW,CF20,BULL_2025,GROSS,0.7208770177093353,2.2299843217816795,-0.16457647996800723,-0.1848706563686785,4.467346622720196,14.149983653967222,0.5446875540771943,0.8347705000012129,10,10
KOSPI_ALL,PRIVATE_FLOW,CF20,BULL_2025,NET30,0.6498870467332017,2.0629313976571124,-0.16590220410824413,-0.18703326577085932,3.9992370638024863,14.149983653967222,0.4805548508241515,0.7605654159355657,10,10
KOSPI_ALL,PRIVATE_FLOW,CF20,BULL_2025,NET60,0.5817106060906986,1.8988276929061314,-0.16722792824848065,-0.18919319233204657,3.531615023482069,14.149983653967222,0.4189787234629503,0.689241674257882,10,10
KOSPI_ALL,PRIVATE_FLOW,CF20,EARLY_2016_2019,GROSS,0.005348623051555812,0.12051375953987156,-0.35799725908503277,-0.39050064739931856,0.016379325320172746,14.71074021206116,-0.017578342889624787,0.057263416170654446,6,10
KOSPI_ALL,PRIVATE_FLOW,CF20,EARLY_2016_2019,NET30,-0.03791742422760325,-0.12173391516228221,-0.3811925433000719,-0.4286669758124332,-0.10219247150349955,14.71074021206116,-0.06005539837155027,0.011476307005601871,1,10
KOSPI_ALL,PRIVATE_FLOW,CF20,EARLY_2016_2019,NET60,-0.07939431285344928,-0.36259340513039795,-0.414168541368553,-0.4645040004990728,-0.18957558296988064,14.71074021206116,-0.10076755520706593,-0.0324047546818611,0,10
KOSPI_ALL,PRIVATE_FLOW,CF20,FULL_2016_2026,GROSS,0.1467674514212669,0.6740678627376326,-0.5452320115955938,-0.6083070737497427,0.26354550195799165,14.649054772615823,0.13884113068813497,0.1823641906694191,10,10
KOSPI_ALL,PRIVATE_FLOW,CF20,FULL_2016_2026,NET30,0.09716476422205222,0.4969032333432328,-0.5787359355825017,-0.6373742614811809,0.16469829492959143,14.649054772615823,0.08997416890502974,0.13164819519059967,10,10
KOSPI_ALL,PRIVATE_FLOW,CF20,FULL_2016_2026,NET60,0.049651529179099985,0.3194930670465031,-0.6114026542208804,-0.6643300279837545,0.08097168652269299,14.649054772615823,0.04312204217756088,0.08302244118470048,10,10
KOSPI_ALL,PRIVATE_FLOW,CF20,LATE_2020_2022,GROSS,0.10510339398817337,0.5035376287834016,-0.40419621274662376,-0.4176497887563996,0.26021366138444224,14.974177597690488,0.07689667062422467,0.2172551474078115,10,10
KOSPI_ALL,PRIVATE_FLOW,CF20,LATE_2020_2022,NET30,0.05594064189686854,0.33662291461849253,-0.41024184236618905,-0.43767258808799925,0.13702681245482146,14.974177597690488,0.030447975439197084,0.16457730063631804,10,10
KOSPI_ALL,PRIVATE_FLOW,CF20,LATE_2020_2022,NET60,0.008879338371682977,0.16957614712450358,-0.41554507287318687,-0.47036424222322804,0.021369694901426175,14.974177597690488,-0.014075707468025889,0.11408954155284734,8,10
KOSPI_ALL,PRIVATE_FLOW,CF20,NORMAL_2023_2024,GROSS,0.19351623696529496,0.917480424386719,-0.20989489521266608,-0.22288304699068218,0.9488533213999221,14.409888697713725,0.06461303425541542,0.33053674537795885,10,10
KOSPI_ALL,PRIVATE_FLOW,CF20,NORMAL_2023_2024,NET30,0.14299941095494717,0.7201067057753984,-0.21773473743036004,-0.23108092292337223,0.678346077498784,14.409888697713725,0.01962488190952061,0.2724516270685853,10,10
KOSPI_ALL,PRIVATE_FLOW,CF20,NORMAL_2023_2024,NET60,0.09453635436084806,0.5219021788092255,-0.22745277050625845,-0.24466839504786753,0.42943378108058805,14.409888697713725,-0.02353600500046138,0.21680415872437697,9,10
KOSPI_ALL,PRIVATE_FLOW,CF20,PRE_STRESS_2016_2024,GROSS,0.07996311217127017,0.4537856982308441,-0.5452320115955938,-0.6083070737497427,0.14397965807381063,14.743672343029576,0.06901480397560111,0.11801836209959404,10,10
KOSPI_ALL,PRIVATE_FLOW,CF20,PRE_STRESS_2016_2024,NET30,0.03361580776244821,0.25988229235878485,-0.5787359355825017,-0.6373742614811809,0.05554587559453532,14.743672343029576,0.022634933257526857,0.06951779201565689,10,10
KOSPI_ALL,PRIVATE_FLOW,CF20,PRE_STRESS_2016_2024,NET60,-0.010819949926130668,0.0658554809163917,-0.6114026542208804,-0.6643300279837545,-0.016936120452804983,14.743672343029576,-0.021811425124433903,0.02303924870424079,3,10
KOSPI_ALL,PRIVATE_FLOW,CF20,YTD_2026,GROSS,0.44314586961572644,1.004014256913778,-0.30991979010387477,-0.3369442881338164,1.464067098385085,14.853308118868512,0.32976760025403173,0.5889855344994992,10,10
KOSPI_ALL,PRIVATE_FLOW,CF20,YTD_2026,NET30,0.3811925264918806,0.9128336142152218,-0.31554472159279,-0.3423938979198672,1.236228587201956,14.853308118868512,0.27421174528171655,0.5178608047909756,10,10
KOSPI_ALL,PRIVATE_FLOW,CF20,YTD_2026,NET60,0.3217939291110343,0.8214965140923871,-0.3211331071725828,-0.34780764892615135,1.0257112785378197,14.853308118868512,0.22088129131103607,0.44979842331233155,10,10
