date,sample,return_type,horizon,factor_breadth_20d,breadth_bin,breadth_group,breadth_transition,breadth_delta,base_state,factor_substate,REVISION_state,high_base_cell,high_revision_cell,high_factor_substate_cell,fwd_mean_across_phases,fwd_median_across_phases
2020-12-21,TRAIN_2016_2022,NET60,5,0.375,LOW,NON_HIGH,NON_HIGH,-0.125,B4,F_LOW,R+,NON_HIGH,NON_HIGH,NON_HIGH,0.014911295066939579,0.014484788250960778
2020-12-21,TRAIN_2016_2022,NET60,10,0.375,LOW,NON_HIGH,NON_HIGH,-0.125,B4,F_LOW,R+,NON_HIGH,NON_HIGH,NON_HIGH,0.045296114671458734,0.045633352834122065
2020-12-21,TRAIN_2016_2022,NET60,20,0.375,LOW,NON_HIGH,NON_HIGH,-0.125,B4,F_LOW,R+,NON_HIGH,NON_HIGH,NON_HIGH,0.09916633802858306,0.10105387373177754
2020-12-29,TRAIN_2016_2022,GROSS,5,0.5,LOW,NON_HIGH,NON_HIGH,0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.03258355160830264,0.0327759078359372
2020-12-29,TRAIN_2016_2022,GROSS,10,0.5,LOW,NON_HIGH,NON_HIGH,0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.04621193348527839,0.04399488029609189
2020-12-29,TRAIN_2016_2022,GROSS,20,0.5,LOW,NON_HIGH,NON_HIGH,0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.06881110559829569,0.06320112062351424
2020-12-29,TRAIN_2016_2022,NET30,5,0.5,LOW,NON_HIGH,NON_HIGH,0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.031277271576657675,0.031583157156712005
2020-12-29,TRAIN_2016_2022,NET30,10,0.5,LOW,NON_HIGH,NON_HIGH,0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.04338034991877491,0.04147058799046355
2020-12-29,TRAIN_2016_2022,NET30,20,0.5,LOW,NON_HIGH,NON_HIGH,0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.06499085392089927,0.05990778353142945
2020-12-29,TRAIN_2016_2022,NET60,5,0.5,LOW,NON_HIGH,NON_HIGH,0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.02997099154501275,0.031583157156712005
2020-12-29,TRAIN_2016_2022,NET60,10,0.5,LOW,NON_HIGH,NON_HIGH,0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.04054876635227134,0.03894629568483565
2020-12-29,TRAIN_2016_2022,NET60,20,0.5,LOW,NON_HIGH,NON_HIGH,0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.061175263528125925,0.056617048165114925
2021-01-07,TRAIN_2016_2022,GROSS,5,0.375,LOW,NON_HIGH,NON_HIGH,-0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.013210405588435415,0.015659251454060774
2021-01-07,TRAIN_2016_2022,GROSS,10,0.375,LOW,NON_HIGH,NON_HIGH,-0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.055610979099347,0.05615878897046567
2021-01-07,TRAIN_2016_2022,GROSS,20,0.375,LOW,NON_HIGH,NON_HIGH,-0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.06529137172212711,0.06785486223267634
2021-01-07,TRAIN_2016_2022,NET30,5,0.375,LOW,NON_HIGH,NON_HIGH,-0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.011752279101345086,0.014752471020267222
2021-01-07,TRAIN_2016_2022,NET30,10,0.375,LOW,NON_HIGH,NON_HIGH,-0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.05359166649279248,0.05573827147372035
2021-01-07,TRAIN_2016_2022,NET30,20,0.375,LOW,NON_HIGH,NON_HIGH,-0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.062170466428538095,0.06645250145936876
2021-01-07,TRAIN_2016_2022,NET60,5,0.375,LOW,NON_HIGH,NON_HIGH,-0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.010294152614254527,0.013302868389643785
2021-01-07,TRAIN_2016_2022,NET60,10,0.375,LOW,NON_HIGH,NON_HIGH,-0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.05157235388623756,0.055277545569721864
2021-01-07,TRAIN_2016_2022,NET60,20,0.375,LOW,NON_HIGH,NON_HIGH,-0.125,B4,F_LOW,N+,NON_HIGH,NON_HIGH,NON_HIGH,0.05905315280935068,0.06505092036406557
2021-01-14,TRAIN_2016_2022,GROSS,5,0.625,HIGH,HIGH,HIGH_ENTRY,0.25,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.04183808429534506,0.04323382246389451
2021-01-14,TRAIN_2016_2022,GROSS,10,0.625,HIGH,HIGH,HIGH_ENTRY,0.25,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.021568155176267867,0.021209364450179846
2021-01-14,TRAIN_2016_2022,GROSS,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.25,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.050165374032539026,0.04835526878605945
2021-01-14,TRAIN_2016_2022,NET30,5,0.625,HIGH,HIGH,HIGH_ENTRY,0.25,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.041346541334306396,0.043233822463894844
2021-01-14,TRAIN_2016_2022,NET30,10,0.625,HIGH,HIGH,HIGH_ENTRY,0.25,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.020679884421394013,0.020411706281865283
2021-01-14,TRAIN_2016_2022,NET30,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.25,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.04727539986833986,0.0455371231335695
2021-01-14,TRAIN_2016_2022,NET60,5,0.625,HIGH,HIGH,HIGH_ENTRY,0.25,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.04085499837326756,0.043233822463894844
2021-01-14,TRAIN_2016_2022,NET60,10,0.625,HIGH,HIGH,HIGH_ENTRY,0.25,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.019791613666519915,0.01961404811355072
2021-01-14,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_ENTRY,0.25,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.04438866297824386,0.04198009344427567
2021-01-21,TRAIN_2016_2022,GROSS,5,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,-0.019460023832544616,-0.019043310859605256
2021-01-21,TRAIN_2016_2022,GROSS,10,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.009126249144527043,0.011074156180559402
2021-01-21,TRAIN_2016_2022,GROSS,20,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,-0.019154832249370292,-0.023344751104589945
2021-01-21,TRAIN_2016_2022,NET30,5,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,-0.019849312243839977,-0.019246668422913837
2021-01-21,TRAIN_2016_2022,NET30,10,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.008094560527089345,0.010148565796352593
2021-01-21,TRAIN_2016_2022,NET30,20,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,-0.022589002568928863,-0.026799190253844862
2021-01-21,TRAIN_2016_2022,NET60,5,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,-0.020238600655135375,-0.01966403031455166
2021-01-21,TRAIN_2016_2022,NET60,10,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.007062871909651447,0.009222975412145895
2021-01-21,TRAIN_2016_2022,NET60,20,0.625,HIGH,HIGH,HIGH_PERSIST,0.0,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,-0.0260183567838985,-0.030248700596493594
2021-01-28,TRAIN_2016_2022,GROSS,5,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.02915054725653221,0.030126848360580105
2021-01-28,TRAIN_2016_2022,GROSS,10,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.028000541728227368,0.025099831335575806
2021-01-28,TRAIN_2016_2022,GROSS,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.023720601146400445,-0.023460639590310473
2021-01-28,TRAIN_2016_2022,NET30,5,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.02850638069726774,0.029619700006293548
2021-01-28,TRAIN_2016_2022,NET30,10,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.026065561556341144,0.022562708664852216
2021-01-28,TRAIN_2016_2022,NET30,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.027644927286197697,-0.02767457773632037
2021-01-28,TRAIN_2016_2022,NET60,5,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.02786221413800318,0.02881510092180517
2021-01-28,TRAIN_2016_2022,NET60,10,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.024130581384454675,0.020714239483867414
2021-01-28,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.031561898508176166,-0.031879702217322725
2021-02-04,TRAIN_2016_2022,GROSS,5,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.0011144879624143344,4.130329799317822e-05
2021-02-04,TRAIN_2016_2022,GROSS,10,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.028029043942175737,-0.027132624019028717
2021-02-04,TRAIN_2016_2022,GROSS,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.0568783262720719,-0.056468758602575664
2021-02-04,TRAIN_2016_2022,NET30,5,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.0023676253394534054,4.130329799351129e-05
2021-02-04,TRAIN_2016_2022,NET30,10,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.030438681208628627,-0.029613435827779866
2021-02-04,TRAIN_2016_2022,NET30,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.060881015146373674,-0.0605397720232016
2021-02-04,TRAIN_2016_2022,NET60,5,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.0036207627164925984,-0.0010770455366613807
2021-02-04,TRAIN_2016_2022,NET60,10,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.03284831847508164,-0.03209424763653129
2021-02-04,TRAIN_2016_2022,NET60,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.06487542433152277,-0.06460227219038084
2021-02-15,TRAIN_2016_2022,GROSS,5,0.875,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.02692268761864739,-0.02739297978638161
2021-02-15,TRAIN_2016_2022,GROSS,10,0.875,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.05027708978890973,-0.0528560494705832
2021-02-15,TRAIN_2016_2022,GROSS,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.011548174102189623,-0.017006428022559472
2021-02-15,TRAIN_2016_2022,NET30,5,0.875,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.028105333855829882,-0.028925080216550936
2021-02-15,TRAIN_2016_2022,NET30,10,0.875,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.05230449757611044,-0.05500626634766104
2021-02-15,TRAIN_2016_2022,NET30,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.015327920576536614,-0.020426702476118608
2021-02-15,TRAIN_2016_2022,NET60,5,0.875,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.029287980093012488,-0.029674851804507685
2021-02-15,TRAIN_2016_2022,NET60,10,0.875,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.054331905363311325,-0.05715648322473893
2021-02-15,TRAIN_2016_2022,NET60,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,-0.019100508467801945,-0.02384101781390735
2021-02-22,TRAIN_2016_2022,GROSS,5,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,-0.02402328171054723,-0.02617994340587887
2021-02-22,TRAIN_2016_2022,GROSS,10,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,-0.02969623468841126,-0.027681632214375584
2021-02-22,TRAIN_2016_2022,GROSS,20,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.032492420233175466,0.030747344364440488
2021-02-22,TRAIN_2016_2022,NET30,5,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,-0.024923221025207488,-0.026179943405878814
2021-02-22,TRAIN_2016_2022,NET30,10,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,-0.031413846083718236,-0.02946722597191148
2021-02-22,TRAIN_2016_2022,NET30,20,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.02873821978336044,0.026897362321302132
2021-02-22,TRAIN_2016_2022,NET60,5,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,-0.02582316033986797,-0.026179943405878814
2021-02-22,TRAIN_2016_2022,NET60,10,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,-0.03313145747902559,-0.0312528197294476
2021-02-22,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.024990817860535475,0.023054564029310276
2021-03-02,TRAIN_2016_2022,GROSS,5,0.75,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,-0.005810118885210214,-0.0046044651632643485
2021-03-02,TRAIN_2016_2022,GROSS,10,0.75,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.04068164628220039,0.038897137841742646
2021-03-02,TRAIN_2016_2022,GROSS,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.10545680772634189,0.11022043217769217
2021-03-02,TRAIN_2016_2022,NET30,5,0.75,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,-0.0066582112530857995,-0.004604465163264404
2021-03-02,TRAIN_2016_2022,NET30,10,0.75,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.03891723429791747,0.03705995742405643
2021-03-02,TRAIN_2016_2022,NET30,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.10123475694763892,0.10608640877580167
2021-03-02,TRAIN_2016_2022,NET60,5,0.75,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,-0.007506303620961508,-0.004958101658215142
2021-03-02,TRAIN_2016_2022,NET60,10,0.75,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.03715282231363415,0.03522277700637022
2021-03-02,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,0.0,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.09702065554535093,0.10195993013358262
2021-03-09,TRAIN_2016_2022,GROSS,5,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.04678120962431196,0.042298152162331126
2021-03-09,TRAIN_2016_2022,GROSS,10,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.06407288779919429,0.06384733970707002
2021-03-09,TRAIN_2016_2022,GROSS,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.11613495288780237,0.11588985817219777
2021-03-09,TRAIN_2016_2022,NET30,5,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.04589014675272609,0.04133985804971352
2021-03-09,TRAIN_2016_2022,NET30,10,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.06208341924109819,0.06160299983408202
2021-03-09,TRAIN_2016_2022,NET30,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.11169944404409202,0.11172984579938794
2021-03-09,TRAIN_2016_2022,NET60,5,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.04499908388114009,0.04038156393709591
2021-03-09,TRAIN_2016_2022,NET60,10,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.0600939506830019,0.059358659961093574
2021-03-09,TRAIN_2016_2022,NET60,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.10727269223503275,0.10757743360897831
2021-03-16,TRAIN_2016_2022,GROSS,5,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.016574530209045247,0.01897001305362822
2021-03-16,TRAIN_2016_2022,GROSS,10,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.06228428937455053,0.06422560042859149
2021-03-16,TRAIN_2016_2022,GROSS,20,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.10030622553014874,0.10073535700974345
2021-03-16,TRAIN_2016_2022,NET30,5,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.015526379344363827,0.017966347238078217
2021-03-16,TRAIN_2016_2022,NET30,10,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.06002488214810111,0.061980655155397746
2021-03-16,TRAIN_2016_2022,NET30,20,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.09610695164822894,0.0964620237001853
2021-03-16,TRAIN_2016_2022,NET60,5,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.01447822847968221,0.016962681422527548
2021-03-16,TRAIN_2016_2022,NET60,10,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.057765474921651405,0.059735709882203336
2021-03-16,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B3,F_HIGH,N-,HIGH|B3,HIGH|N-,HIGH|F_HIGH,0.09191555037877248,0.09219682319020062
2021-03-23,TRAIN_2016_2022,GROSS,5,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.044931840848962755,0.04386250361565436
2021-03-23,TRAIN_2016_2022,GROSS,10,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.048956033194178426,0.04864570019698866
2021-03-23,TRAIN_2016_2022,GROSS,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.1423583631336593,0.1403245800657955
2021-03-23,TRAIN_2016_2022,NET30,5,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.043786306898068596,0.042455126505412166
2021-03-23,TRAIN_2016_2022,NET30,10,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.04674784317854079,0.046343022610648155
2021-03-23,TRAIN_2016_2022,NET30,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.13842554697679244,0.1362192991551514
2021-03-23,TRAIN_2016_2022,NET60,5,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.042640772947174256,0.041274836069634224
2021-03-23,TRAIN_2016_2022,NET60,10,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.04453965316290283,0.04404034502430665
2021-03-23,TRAIN_2016_2022,NET60,20,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B3,F_HIGH,W+,HIGH|B3,HIGH|W+,HIGH|F_HIGH,0.13449916705063053,0.13212094042042444
2021-03-30,TRAIN_2016_2022,GROSS,5,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.003824127241132236,0.0026143361528254694
2021-03-30,TRAIN_2016_2022,GROSS,10,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.03555670399130313,0.03061084006261028
2021-03-30,TRAIN_2016_2022,GROSS,20,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.13115995178653392,0.1330266472178928
2021-03-30,TRAIN_2016_2022,NET30,5,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.0028090059754636966,0.0014753537477625311
2021-03-30,TRAIN_2016_2022,NET30,10,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.03380532255293589,0.02841890725229379
2021-03-30,TRAIN_2016_2022,NET30,20,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.1278340772548839,0.12968370164928333
2021-03-30,TRAIN_2016_2022,NET60,5,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.0017938847097949018,0.00033637134269942637
2021-03-30,TRAIN_2016_2022,NET60,10,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.03205394111456796,0.02622697444197608
2021-03-30,TRAIN_2016_2022,NET60,20,0.75,HIGH,HIGH,HIGH_PERSIST,-0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.12451302018500292,0.1263457058393218
2021-04-06,TRAIN_2016_2022,GROSS,5,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.03161714582219306,0.021772888482299968
2021-04-06,TRAIN_2016_2022,GROSS,10,0.875,HIGH,HIGH,HIGH_PERSIST,0.125,B4,F_HIGH,W+,HIGH|B4,HIGH|W+,HIGH|F_HIGH,0.08900916124786076,0.09062375170793135
