date,universe,factor,family,base_ic
2021-07-01,KOSPI_ALL,OP12_REV,REVISION,0.033023743420947375
2021-07-01,KOSPI_ALL,OPFY1_REV,REVISION,0.005025518301308997
2021-07-01,KOSPI_ALL,PBR12MF,VALUE,-0.12491447689181455
2021-07-01,KOSPI_ALL,PER12MF,VALUE,-0.06935874855346613
2021-07-01,KOSPI_ALL,MOM1M,MOMENTUM,0.058044143611679734
2021-07-01,KOSPI_ALL,MOM12_1,MOMENTUM,-0.0189617240206729
2021-07-01,KOSPI_ALL,PRIVATE_FLOW,FLOW,0.051747999285456495
2021-07-01,KOSPI_ALL,FOREIGN_FLOW,FLOW,0.08450967275254719
2021-07-01,KOSDAQ,OP12_REV,REVISION,0.08272839385161766
2021-07-01,KOSDAQ,OPFY1_REV,REVISION,-0.049774010705791585
2021-07-01,KOSDAQ,PBR12MF,VALUE,-0.09263294233007534
2021-07-01,KOSDAQ,PER12MF,VALUE,-0.21712187901710545
2021-07-01,KOSDAQ,MOM1M,MOMENTUM,0.049175958861250285
2021-07-01,KOSDAQ,MOM12_1,MOMENTUM,0.06624982890585855
2021-07-01,KOSDAQ,PRIVATE_FLOW,FLOW,0.016810965857014543
2021-07-01,KOSDAQ,FOREIGN_FLOW,FLOW,-0.04645945186499492
2021-07-01,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,0.061729953694497346
2021-07-01,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,-0.05372812198546177
2021-07-01,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,-0.1739829037321209
2021-07-01,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,-0.1660776126217535
2021-07-01,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,0.07002194797150768
2021-07-01,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,0.009884096022512627
2021-07-01,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,0.046777932625355026
2021-07-01,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,0.01452720014507374
2021-07-01,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,0.05634352102964036
2021-07-01,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,-0.07629720462659521
2021-07-01,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,-0.17066732989697053
2021-07-01,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,-0.24447268645633163
2021-07-01,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,0.07048831861636129
2021-07-01,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,0.02058770777908183
2021-07-01,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,0.03678439955346401
2021-07-01,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,-0.009288876995168664
2021-07-15,K200,OP12_REV,REVISION,0.039510957418726
2021-07-15,K200,OPFY1_REV,REVISION,0.013427522593259675
2021-07-15,K200,PBR12MF,VALUE,0.06063244237640021
2021-07-15,K200,PER12MF,VALUE,-0.0310546595415946
2021-07-15,K200,MOM1M,MOMENTUM,-0.05718753619129042
2021-07-15,K200,MOM12_1,MOMENTUM,-0.13814551715800633
2021-07-15,K200,PRIVATE_FLOW,FLOW,0.0039543719399538785
2021-07-15,K200,FOREIGN_FLOW,FLOW,-0.01651759967575886
2021-07-15,KOSPI_EX_K200,OP12_REV,REVISION,-0.091796873866083
2021-07-15,KOSPI_EX_K200,OPFY1_REV,REVISION,-0.029877525110545346
2021-07-15,KOSPI_EX_K200,PBR12MF,VALUE,-0.08228959570174484
2021-07-15,KOSPI_EX_K200,PER12MF,VALUE,-0.021549379627459737
2021-07-15,KOSPI_EX_K200,MOM1M,MOMENTUM,-0.03932339212287741
2021-07-15,KOSPI_EX_K200,MOM12_1,MOMENTUM,0.12185130789091915
2021-07-15,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,-0.019994256238023717
2021-07-15,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,-0.049765212314250455
2021-07-15,KOSPI_ALL,OP12_REV,REVISION,-0.034582342344122746
2021-07-15,KOSPI_ALL,OPFY1_REV,REVISION,-0.01536417325244718
2021-07-15,KOSPI_ALL,PBR12MF,VALUE,-0.012370834677346556
2021-07-15,KOSPI_ALL,PER12MF,VALUE,-0.013923048518402491
2021-07-15,KOSPI_ALL,MOM1M,MOMENTUM,-0.041316033799566235
2021-07-15,KOSPI_ALL,MOM12_1,MOMENTUM,0.054359526495288635
2021-07-15,KOSPI_ALL,PRIVATE_FLOW,FLOW,-0.011376560466081608
2021-07-15,KOSPI_ALL,FOREIGN_FLOW,FLOW,-0.03210466021848122
2021-07-15,KOSDAQ,OP12_REV,REVISION,0.08925537653855627
2021-07-15,KOSDAQ,OPFY1_REV,REVISION,0.12797907807414877
2021-07-15,KOSDAQ,PBR12MF,VALUE,-0.12365072831748304
2021-07-15,KOSDAQ,PER12MF,VALUE,0.00954592028794823
2021-07-15,KOSDAQ,MOM1M,MOMENTUM,-0.04292377756876334
2021-07-15,KOSDAQ,MOM12_1,MOMENTUM,0.035324994931820855
2021-07-15,KOSDAQ,PRIVATE_FLOW,FLOW,-0.09819633504635192
2021-07-15,KOSDAQ,FOREIGN_FLOW,FLOW,0.09093091268349879
2021-07-15,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,0.03220296097989961
2021-07-15,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,0.053288884366225274
2021-07-15,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,-0.06317642286258356
2021-07-15,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,-0.008617233733298368
2021-07-15,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,-0.040648871389388476
2021-07-15,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,0.044584843643833826
2021-07-15,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,-0.0646045012272047
2021-07-15,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,0.04407911804344622
2021-07-15,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,0.03264509924952516
2021-07-15,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,0.0804941722570207
2021-07-15,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,-0.08789433215254744
2021-07-15,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,0.007213892174272256
2021-07-15,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,-0.04006799217706301
2021-07-15,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,0.06592830955612373
2021-07-15,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,-0.07367181918265052
2021-07-15,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,0.056139369193896164
2021-07-29,K200,OP12_REV,REVISION,-0.08033798663177279
2021-07-29,K200,OPFY1_REV,REVISION,-0.0675070093209404
2021-07-29,K200,PBR12MF,VALUE,-0.1342171914776616
2021-07-29,K200,PER12MF,VALUE,-0.13622893654025775
2021-07-29,K200,MOM1M,MOMENTUM,-0.05321929287167191
2021-07-29,K200,MOM12_1,MOMENTUM,-0.16717845380519405
2021-07-29,K200,PRIVATE_FLOW,FLOW,-0.12018783178733519
2021-07-29,K200,FOREIGN_FLOW,FLOW,0.04462585696680197
2021-07-29,KOSPI_EX_K200,OP12_REV,REVISION,-0.04011084714498539
2021-07-29,KOSPI_EX_K200,OPFY1_REV,REVISION,-0.022192548609806618
2021-07-29,KOSPI_EX_K200,PBR12MF,VALUE,-0.10396020707135165
2021-07-29,KOSPI_EX_K200,PER12MF,VALUE,-0.08667444893183206
2021-07-29,KOSPI_EX_K200,MOM1M,MOMENTUM,0.1233842665950435
2021-07-29,KOSPI_EX_K200,MOM12_1,MOMENTUM,-0.061816287150878176
2021-07-29,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,0.00201937396089151
2021-07-29,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,0.057704175867674
2021-07-29,KOSPI_ALL,OP12_REV,REVISION,-0.0578838720504367
2021-07-29,KOSPI_ALL,OPFY1_REV,REVISION,-0.05422627852583917
2021-07-29,KOSPI_ALL,PBR12MF,VALUE,-0.1110505964902987
2021-07-29,KOSPI_ALL,PER12MF,VALUE,-0.09989803731272368
2021-07-29,KOSPI_ALL,MOM1M,MOMENTUM,0.05051020550489355
2021-07-29,KOSPI_ALL,MOM12_1,MOMENTUM,-0.10149983210721936
2021-07-29,KOSPI_ALL,PRIVATE_FLOW,FLOW,-0.045928544568101234
2021-07-29,KOSPI_ALL,FOREIGN_FLOW,FLOW,0.05635364078893317
2021-07-29,KOSDAQ,OP12_REV,REVISION,-0.10376130639803616
2021-07-29,KOSDAQ,OPFY1_REV,REVISION,-0.00809600421536365
2021-07-29,KOSDAQ,PBR12MF,VALUE,-0.042232037531393186
2021-07-29,KOSDAQ,PER12MF,VALUE,-0.07279764706312124
2021-07-29,KOSDAQ,MOM1M,MOMENTUM,0.20210520341978927
2021-07-29,KOSDAQ,MOM12_1,MOMENTUM,0.021877225219085736
2021-07-29,KOSDAQ,PRIVATE_FLOW,FLOW,-0.12171338210814568
2021-07-29,KOSDAQ,FOREIGN_FLOW,FLOW,0.016190360933084413
2021-07-29,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,-0.07683737717794702
2021-07-29,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,-0.04292158814495069
2021-07-29,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,-0.14866784596630536
2021-07-29,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,-0.12812508958463065
2021-07-29,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,0.15031358949157095
2021-07-29,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,-0.04301483712860638
2021-07-29,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,-0.09349369350711013
2021-07-29,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,0.03246898500185382
2021-07-29,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,-0.07620049344135381
2021-07-29,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,-0.020192722382456958
2021-07-29,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,-0.11744317406316122
2021-07-29,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,-0.10812386269258786
2021-07-29,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,0.1868753959323389
2021-07-29,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,-0.01713822018473462
2021-07-29,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,-0.08850473661860725
2021-07-29,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,0.026568651401713373
2021-08-12,K200,OP12_REV,REVISION,0.11954875591383707
2021-08-12,K200,OPFY1_REV,REVISION,0.1106713986109325
2021-08-12,K200,PBR12MF,VALUE,0.019330397824156235
2021-08-12,K200,PER12MF,VALUE,0.004553785569429314
2021-08-12,K200,MOM1M,MOMENTUM,0.06555557707565945
2021-08-12,K200,MOM12_1,MOMENTUM,-0.10949792615035772
2021-08-12,K200,PRIVATE_FLOW,FLOW,0.2530851968288193
2021-08-12,K200,FOREIGN_FLOW,FLOW,-0.03876770283705245
2021-08-12,KOSPI_EX_K200,OP12_REV,REVISION,0.007277880783629281
2021-08-12,KOSPI_EX_K200,OPFY1_REV,REVISION,0.052305874888100436
2021-08-12,KOSPI_EX_K200,PBR12MF,VALUE,0.10993440516129223
2021-08-12,KOSPI_EX_K200,PER12MF,VALUE,0.17480773312609418
2021-08-12,KOSPI_EX_K200,MOM1M,MOMENTUM,0.11904409629476835
2021-08-12,KOSPI_EX_K200,MOM12_1,MOMENTUM,-0.053869151527171616
2021-08-12,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,0.06326527885559177
2021-08-12,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,0.07806601005342909
2021-08-12,KOSPI_ALL,OP12_REV,REVISION,0.07400147891520109
2021-08-12,KOSPI_ALL,OPFY1_REV,REVISION,0.08067316057578944
2021-08-12,KOSPI_ALL,PBR12MF,VALUE,0.05925653171726401
2021-08-12,KOSPI_ALL,PER12MF,VALUE,0.08598579566475813
2021-08-12,KOSPI_ALL,MOM1M,MOMENTUM,0.0986749240203963
2021-08-12,KOSPI_ALL,MOM12_1,MOMENTUM,-0.07051667111902424
2021-08-12,KOSPI_ALL,PRIVATE_FLOW,FLOW,0.13352121404602302
2021-08-12,KOSPI_ALL,FOREIGN_FLOW,FLOW,0.024737550826603363
2021-08-12,KOSDAQ,OP12_REV,REVISION,0.144410008817253
2021-08-12,KOSDAQ,OPFY1_REV,REVISION,0.04726401843998092
2021-08-12,KOSDAQ,PBR12MF,VALUE,0.02109314885036915
2021-08-12,KOSDAQ,PER12MF,VALUE,-0.03492874866249403
2021-08-12,KOSDAQ,MOM1M,MOMENTUM,0.09724463345888446
2021-08-12,KOSDAQ,MOM12_1,MOMENTUM,0.0485968676716266
2021-08-12,KOSDAQ,PRIVATE_FLOW,FLOW,0.0283546908939227
2021-08-12,KOSDAQ,FOREIGN_FLOW,FLOW,0.03522507920161981
2021-08-12,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,0.102040885244663
2021-08-12,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,0.0776869208139945
2021-08-12,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,0.07326119487107154
2021-08-12,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,0.05762187789677938
2021-08-12,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,0.08970188416987353
2021-08-12,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,0.005099502490799549
2021-08-12,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,0.0795110524491079
2021-08-12,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,0.027745324554862914
2021-08-12,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,0.09191792854157042
2021-08-12,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,0.05199129517619657
2021-08-12,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,0.07864102723345243
2021-08-12,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,0.0815601459218029
2021-08-12,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,0.09541496833659191
2021-08-12,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,0.022978036154098838
2021-08-12,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,0.04661199192276117
2021-08-12,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,0.047062974399935176
2021-08-27,K200,OP12_REV,REVISION,0.1758900351657232
2021-08-27,K200,OPFY1_REV,REVISION,0.22445195421051126
2021-08-27,K200,PBR12MF,VALUE,0.026133320492591268
2021-08-27,K200,PER12MF,VALUE,0.1464950366428134
2021-08-27,K200,MOM1M,MOMENTUM,-0.020239153641204783
2021-08-27,K200,MOM12_1,MOMENTUM,0.28432427443025293
2021-08-27,K200,PRIVATE_FLOW,FLOW,0.021106935721745917
2021-08-27,K200,FOREIGN_FLOW,FLOW,-0.03462520452065822
2021-08-27,KOSPI_EX_K200,OP12_REV,REVISION,0.09152459617894292
2021-08-27,KOSPI_EX_K200,OPFY1_REV,REVISION,0.05621451685291881
2021-08-27,KOSPI_EX_K200,PBR12MF,VALUE,0.18879931751589796
2021-08-27,KOSPI_EX_K200,PER12MF,VALUE,0.18460582401571765
2021-08-27,KOSPI_EX_K200,MOM1M,MOMENTUM,0.028953859169525194
2021-08-27,KOSPI_EX_K200,MOM12_1,MOMENTUM,0.2314549033849724
2021-08-27,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,0.0391104178059552
2021-08-27,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,0.016371614718829808
2021-08-27,KOSPI_ALL,OP12_REV,REVISION,0.14074403026761148
2021-08-27,KOSPI_ALL,OPFY1_REV,REVISION,0.14745144412716693
2021-08-27,KOSPI_ALL,PBR12MF,VALUE,0.09990458929037242
2021-08-27,KOSPI_ALL,PER12MF,VALUE,0.16815765601566493
2021-08-27,KOSPI_ALL,MOM1M,MOMENTUM,0.015846333900813966
2021-08-27,KOSPI_ALL,MOM12_1,MOMENTUM,0.25695042976789634
2021-08-27,KOSPI_ALL,PRIVATE_FLOW,FLOW,0.026547406123566535
2021-08-27,KOSPI_ALL,FOREIGN_FLOW,FLOW,-0.0019385602033047899
2021-08-27,KOSDAQ,OP12_REV,REVISION,-0.06595191650553184
2021-08-27,KOSDAQ,OPFY1_REV,REVISION,-0.09869132736305085
2021-08-27,KOSDAQ,PBR12MF,VALUE,-0.07785256676162626
2021-08-27,KOSDAQ,PER12MF,VALUE,-0.03373076335169347
2021-08-27,KOSDAQ,MOM1M,MOMENTUM,0.027093693356908994
2021-08-27,KOSDAQ,MOM12_1,MOMENTUM,-0.000518443354716632
2021-08-27,KOSDAQ,PRIVATE_FLOW,FLOW,0.09886498318767326
2021-08-27,KOSDAQ,FOREIGN_FLOW,FLOW,-0.03583690490692946
2021-08-27,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,0.04386161366968771
2021-08-27,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,0.035198637409046885
2021-08-27,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,0.05372305073970657
2021-08-27,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,0.08988646430050506
2021-08-27,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,0.02178687258440316
2021-08-27,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,0.09603816885437873
2021-08-27,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,0.07730922354481493
2021-08-27,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,-0.020709301219676308
2021-08-27,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,-0.00826486049522699
2021-08-27,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,-0.03863651531913035
2021-08-27,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,0.06863105352044752
2021-08-27,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,0.0664575542590181
2021-08-27,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,0.026915699394326944
2021-08-27,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,0.07312146138127956
2021-08-27,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,0.0933271707599916
2021-08-27,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,-0.02038275985134931
2021-09-10,K200,OP12_REV,REVISION,0.13241427268405273
2021-09-10,K200,OPFY1_REV,REVISION,0.2085285799077996
2021-09-10,K200,PBR12MF,VALUE,-0.048336606390213505
2021-09-10,K200,PER12MF,VALUE,-0.009247998932239121
2021-09-10,K200,MOM1M,MOMENTUM,0.173243844568069
2021-09-10,K200,MOM12_1,MOMENTUM,0.19878066914413475
2021-09-10,K200,PRIVATE_FLOW,FLOW,0.15713242888423862
2021-09-10,K200,FOREIGN_FLOW,FLOW,0.17090271834883466
2021-09-10,KOSPI_EX_K200,OP12_REV,REVISION,0.10793831968531051
2021-09-10,KOSPI_EX_K200,OPFY1_REV,REVISION,-0.04766606111317404
2021-09-10,KOSPI_EX_K200,PBR12MF,VALUE,0.08359944366546486
2021-09-10,KOSPI_EX_K200,PER12MF,VALUE,0.1997293823572487
2021-09-10,KOSPI_EX_K200,MOM1M,MOMENTUM,0.12082004961746325
2021-09-10,KOSPI_EX_K200,MOM12_1,MOMENTUM,0.0071679989750235065
2021-09-10,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,-0.06876938340817168
2021-09-10,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,-0.0342869048801266
2021-09-10,KOSPI_ALL,OP12_REV,REVISION,0.11884747030905396
2021-09-10,KOSPI_ALL,OPFY1_REV,REVISION,0.09808527255420776
2021-09-10,KOSPI_ALL,PBR12MF,VALUE,-0.0017546012879194298
2021-09-10,KOSPI_ALL,PER12MF,VALUE,0.06867223983404035
2021-09-10,KOSPI_ALL,MOM1M,MOMENTUM,0.13554646484458463
2021-09-10,KOSPI_ALL,MOM12_1,MOMENTUM,0.08035878393063603
2021-09-10,KOSPI_ALL,PRIVATE_FLOW,FLOW,0.029840042215077595
2021-09-10,KOSPI_ALL,FOREIGN_FLOW,FLOW,0.06472765383480839
2021-09-10,KOSDAQ,OP12_REV,REVISION,-0.13444755328071797
2021-09-10,KOSDAQ,OPFY1_REV,REVISION,-0.08508892868024327
2021-09-10,KOSDAQ,PBR12MF,VALUE,-0.1388634641221926
2021-09-10,KOSDAQ,PER12MF,VALUE,-0.07853539450342724
2021-09-10,KOSDAQ,MOM1M,MOMENTUM,0.12358757297425603
2021-09-10,KOSDAQ,MOM12_1,MOMENTUM,0.09139241050984323
2021-09-10,KOSDAQ,PRIVATE_FLOW,FLOW,0.033954158673311065
2021-09-10,KOSDAQ,FOREIGN_FLOW,FLOW,0.029874771775126423
2021-09-10,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,-0.0234693104417936
2021-09-10,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,0.020207064047513643
2021-09-10,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,-0.0033852941982177257
2021-09-10,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,0.03374564850660933
2021-09-10,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,0.14001090303625377
2021-09-10,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,0.09049698588277093
2021-09-10,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,0.04381765191529899
2021-09-10,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,0.04548653557012078
2021-09-10,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,-0.06782099796831889
2021-09-10,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,-0.0684786242090369
2021-09-10,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,-0.03198246314613452
2021-09-10,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,0.022180757322360814
2021-09-10,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,0.13020616726271808
2021-09-10,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,0.07326955159638152
2021-09-10,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,0.015075533118186284
2021-09-10,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,0.016233802716659838
2021-09-29,K200,OP12_REV,REVISION,-0.11311571075193791
2021-09-29,K200,OPFY1_REV,REVISION,-0.1968713262255159
2021-09-29,K200,PBR12MF,VALUE,0.11752652336350049
2021-09-29,K200,PER12MF,VALUE,0.044651839666364976
2021-09-29,K200,MOM1M,MOMENTUM,-0.04753603391961919
2021-09-29,K200,MOM12_1,MOMENTUM,-0.16326350733709588
2021-09-29,K200,PRIVATE_FLOW,FLOW,0.07290350260368769
2021-09-29,K200,FOREIGN_FLOW,FLOW,-0.22322415696741651
2021-09-29,KOSPI_EX_K200,OP12_REV,REVISION,0.006334619092851101
2021-09-29,KOSPI_EX_K200,OPFY1_REV,REVISION,-0.009644112754453692
2021-09-29,KOSPI_EX_K200,PBR12MF,VALUE,-0.040778704765697185
2021-09-29,KOSPI_EX_K200,PER12MF,VALUE,-0.058135407181081504
2021-09-29,KOSPI_EX_K200,MOM1M,MOMENTUM,-0.09807314287152077
2021-09-29,KOSPI_EX_K200,MOM12_1,MOMENTUM,0.07481136194015914
2021-09-29,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,-0.0841180472005479
2021-09-29,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,-0.015772505207817443
2021-09-29,KOSPI_ALL,OP12_REV,REVISION,-0.08171561094690152
2021-09-29,KOSPI_ALL,OPFY1_REV,REVISION,-0.12200144032691976
2021-09-29,KOSPI_ALL,PBR12MF,VALUE,0.051148238995855036
2021-09-29,KOSPI_ALL,PER12MF,VALUE,-0.0031294767339008194
2021-09-29,KOSPI_ALL,MOM1M,MOMENTUM,-0.0853396980738729
2021-09-29,KOSPI_ALL,MOM12_1,MOMENTUM,-0.01597368702438943
2021-09-29,KOSPI_ALL,PRIVATE_FLOW,FLOW,-0.01856594453231092
2021-09-29,KOSPI_ALL,FOREIGN_FLOW,FLOW,-0.10866110161846652
2021-09-29,KOSDAQ,OP12_REV,REVISION,0.13697598077601994
2021-09-29,KOSDAQ,OPFY1_REV,REVISION,0.039637454920787914
2021-09-29,KOSDAQ,PBR12MF,VALUE,-0.06351897299492466
2021-09-29,KOSDAQ,PER12MF,VALUE,-0.17148921154163813
2021-09-29,KOSDAQ,MOM1M,MOMENTUM,-0.04782892677303319
2021-09-29,KOSDAQ,MOM12_1,MOMENTUM,0.04544604387831969
2021-09-29,KOSDAQ,PRIVATE_FLOW,FLOW,-0.04457619536246483
2021-09-29,KOSDAQ,FOREIGN_FLOW,FLOW,-0.07837612191556505
2021-09-29,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,0.019342034951843678
2021-09-29,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,-0.043449138294833566
2021-09-29,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,-0.01924296742070265
2021-09-29,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,-0.07056362433037237
2021-09-29,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,-0.05190404984675166
2021-09-29,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,0.022970201343596636
2021-09-29,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,-0.01876740488939931
2021-09-29,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,-0.09127391918358574
2021-09-29,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,0.10972567022181033
2021-09-29,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,0.023197460647734827
2021-09-29,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,-0.10900969703036485
2021-09-29,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,-0.16037919614916482
2021-09-29,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,-0.05337634601281031
2021-09-29,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,0.05574059122620124
2021-09-29,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,-0.04534324096484946
2021-09-29,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,-0.0596628446329419
2021-10-15,K200,OP12_REV,REVISION,0.01194938695740198
2021-10-15,K200,OPFY1_REV,REVISION,-0.11921602336521234
2021-10-15,K200,PBR12MF,VALUE,0.03615881154345751
