universe,factor,family,overlay,sample,n,ann_return,sharpe,mdd,hit_rate,avg_turnover,mean_delta_vs_base,beat_base_rate,median_delta_vs_base
KOSPI_EX_K200,OPFY1_REV,REVISION,BASE,BULL_2025,25,0.5187569442498186,2.687876364465935,-0.06090479161609608,0.68,0.48,0.0,0.0,0.0
KOSPI_EX_K200,OPFY1_REV,REVISION,BASE,EARLY_2016_2019,98,0.002750449112373321,0.1026053305372366,-0.2445027810929995,0.5612244897959183,0.43214285714285716,0.0,0.0,0.0
KOSPI_EX_K200,OPFY1_REV,REVISION,BASE,LATE_2020_2022,75,0.21733620648779217,0.8201121793653622,-0.33236767744654605,0.64,0.45133333333333336,0.0,0.0,0.0
KOSPI_EX_K200,OPFY1_REV,REVISION,BASE,NORMAL_2023_2024,48,-0.03624477037522522,-0.16381179079389546,-0.17859509012893415,0.4583333333333333,0.4552083333333334,0.0,0.0,0.0
KOSPI_EX_K200,OPFY1_REV,REVISION,BASE,YTD_2026,13,-0.12517658594356362,-0.07986380170649075,-0.3693280533703499,0.5384615384615384,0.45000000000000007,0.0,0.0,0.0
KOSPI_EX_K200,OPFY1_REV,REVISION,CROSS_FAMILY_W10,BULL_2025,25,0.4718660691487482,2.4290473906351626,-0.06090479161609608,0.68,0.478,-0.0012395859594259953,0.4,0.0
KOSPI_EX_K200,OPFY1_REV,REVISION,CROSS_FAMILY_W10,EARLY_2016_2019,98,0.0029396328703934493,0.10335207516475726,-0.23440616876303766,0.5714285714285714,0.43163265306122456,5.379419460338925e-07,0.41836734693877553,0.0
KOSPI_EX_K200,OPFY1_REV,REVISION,CROSS_FAMILY_W10,LATE_2020_2022,75,0.19784921854536264,0.7782329433953895,-0.33236767744654605,0.6533333333333333,0.448,-0.0007285003016309134,0.3333333333333333,0.0
KOSPI_EX_K200,OPFY1_REV,REVISION,CROSS_FAMILY_W10,NORMAL_2023_2024,48,-0.017265668242258725,-0.03506361808262637,-0.17341122608882487,0.5208333333333334,0.453125,0.0007858633807439727,0.4375,0.0
KOSPI_EX_K200,OPFY1_REV,REVISION,CROSS_FAMILY_W10,YTD_2026,13,-0.15418493876411077,-0.16710080114155615,-0.35804507144769093,0.5384615384615384,0.4538461538461538,-0.00151251292614437,0.46153846153846156,0.0
KOSPI_EX_K200,OPFY1_REV,REVISION,CROSS_FAMILY_W20,BULL_2025,25,0.4699378106441918,2.433065936154976,-0.06090479161609619,0.72,0.47400000000000003,-0.0012982024566192043,0.4,-8.673617379884035e-19
KOSPI_EX_K200,OPFY1_REV,REVISION,CROSS_FAMILY_W20,EARLY_2016_2019,98,-0.004446817691798555,0.0608576993893024,-0.24564633553843862,0.5816326530612245,0.43571428571428567,-0.0002848844815046082,0.4387755102040816,0.0
KOSPI_EX_K200,OPFY1_REV,REVISION,CROSS_FAMILY_W20,LATE_2020_2022,75,0.21797172063805337,0.8351353175452452,-0.32942888474357157,0.6533333333333333,0.4453333333333333,-4.6889906470389206e-05,0.5466666666666666,1.3877787807814457e-17
KOSPI_EX_K200,OPFY1_REV,REVISION,CROSS_FAMILY_W20,NORMAL_2023_2024,48,0.0010596356239893634,0.08271382691023674,-0.1662284346160835,0.5416666666666666,0.45,0.0015183531345653505,0.6458333333333334,0.0009941519607955408
KOSPI_EX_K200,OPFY1_REV,REVISION,CROSS_FAMILY_W20,YTD_2026,13,-0.1766546155119445,-0.24277764768485782,-0.3465251828784959,0.46153846153846156,0.476923076923077,-0.0027523265213371577,0.38461538461538464,-0.0009522574478307809
KOSPI_EX_K200,OPFY1_REV,REVISION,FOUR_FAMILY_EW,BULL_2025,25,0.44127840057797174,1.5230469171146652,-0.09012797302704001,0.68,0.53,-0.0013150758407032522,0.44,-0.004829457381709472
KOSPI_EX_K200,OPFY1_REV,REVISION,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.12332095227252315,-0.6058039195397036,-0.45082972673509736,0.5102040816326531,0.511734693877551,-0.005202326414932705,0.3979591836734694,-0.003730472511702023
KOSPI_EX_K200,OPFY1_REV,REVISION,FOUR_FAMILY_EW,LATE_2020_2022,75,-0.018028429712793503,0.0733177911253916,-0.36950217469284996,0.5066666666666667,0.5780000000000001,-0.00882066917927277,0.37333333333333335,-0.006506985456262458
KOSPI_EX_K200,OPFY1_REV,REVISION,FOUR_FAMILY_EW,NORMAL_2023_2024,48,0.07007145918806112,0.445934307850889,-0.17313251201609414,0.5,0.5364583333333334,0.00441953781140431,0.5416666666666666,0.0044901793932572475
KOSPI_EX_K200,OPFY1_REV,REVISION,FOUR_FAMILY_EW,YTD_2026,13,-0.1852838366418883,-0.3863967764112284,-0.29542654009489133,0.46153846153846156,0.6,-0.004127412327648893,0.46153846153846156,-0.011258960505501216
KOSPI_EX_K200,OPFY1_REV,REVISION,SIBLING_W20,BULL_2025,25,0.6420193266535328,2.825193837965459,-0.07212768542583159,0.72,0.466,0.0032916155658338038,0.68,0.003697492746174813
KOSPI_EX_K200,OPFY1_REV,REVISION,SIBLING_W20,EARLY_2016_2019,98,-0.011313390066309603,0.023061744742764317,-0.27103935162866954,0.5714285714285714,0.43112244897959184,-0.0005406411627752807,0.4897959183673469,0.0
KOSPI_EX_K200,OPFY1_REV,REVISION,SIBLING_W20,LATE_2020_2022,75,0.25078724737043023,0.912828876760728,-0.32856435622478863,0.6666666666666666,0.46066666666666656,0.0010956211516642363,0.5333333333333333,5.7979093224934386e-05
KOSPI_EX_K200,OPFY1_REV,REVISION,SIBLING_W20,NORMAL_2023_2024,48,0.016945773068147485,0.1840350378910166,-0.16229940458681025,0.5208333333333334,0.45,0.0021247365156417592,0.5416666666666666,0.0006924145108480198
KOSPI_EX_K200,OPFY1_REV,REVISION,SIBLING_W20,YTD_2026,13,-0.2613271867331397,-0.4662954987665041,-0.40152145036994435,0.38461538461538464,0.43846153846153846,-0.006829661625968835,0.15384615384615385,-0.002397755111836264
KOSPI_EX_K200,PBR12MF,VALUE,BASE,BULL_2025,25,0.3390840191399591,1.4586227175280382,-0.10472537185132569,0.6,0.09600000000000003,0.0,0.0,0.0
KOSPI_EX_K200,PBR12MF,VALUE,BASE,EARLY_2016_2019,98,-0.03216503722231845,-0.12468619537245942,-0.2688213930091601,0.5306122448979592,0.1346938775510204,0.0,0.0,0.0
KOSPI_EX_K200,PBR12MF,VALUE,BASE,LATE_2020_2022,75,0.12926877126856295,0.597691515695091,-0.3081242722738763,0.6,0.11200000000000003,0.0,0.0,0.0
KOSPI_EX_K200,PBR12MF,VALUE,BASE,NORMAL_2023_2024,48,0.1158597356091442,0.7621864304383227,-0.07162275491356096,0.5,0.11354166666666665,0.0,0.0,0.0
KOSPI_EX_K200,PBR12MF,VALUE,BASE,YTD_2026,13,-0.029858143488222244,0.06514057674598564,-0.2569350368305837,0.38461538461538464,0.11153846153846152,0.0,0.0,0.0
KOSPI_EX_K200,PBR12MF,VALUE,CROSS_FAMILY_W10,BULL_2025,25,0.3432837283938557,1.4556893108575137,-0.10467612810254401,0.6,0.09400000000000003,0.00015272543097713222,0.56,6.938893903907228e-18
KOSPI_EX_K200,PBR12MF,VALUE,CROSS_FAMILY_W10,EARLY_2016_2019,98,-0.034436213468227006,-0.14440936008779007,-0.26679210373252904,0.5306122448979592,0.13724489795918365,-0.00010920863005024469,0.336734693877551,0.0
KOSPI_EX_K200,PBR12MF,VALUE,CROSS_FAMILY_W10,LATE_2020_2022,75,0.1470909504787492,0.6606029495507393,-0.3127296132597682,0.6133333333333333,0.11600000000000003,0.0006039907456436773,0.3333333333333333,0.0
KOSPI_EX_K200,PBR12MF,VALUE,CROSS_FAMILY_W10,NORMAL_2023_2024,48,0.10540336821895391,0.6895868840757756,-0.07436276299111533,0.4791666666666667,0.11770833333333335,-0.00035310748169757746,0.4791666666666667,0.0
KOSPI_EX_K200,PBR12MF,VALUE,CROSS_FAMILY_W10,YTD_2026,13,-0.031995538770570375,0.06791582370499362,-0.2623112324554493,0.38461538461538464,0.12307692307692308,7.31996586792762e-05,0.38461538461538464,-0.00010223254651407776
KOSPI_EX_K200,PBR12MF,VALUE,CROSS_FAMILY_W20,BULL_2025,25,0.3412159255496454,1.4730480251302929,-0.09730478322930836,0.56,0.11200000000000002,5.472697365031382e-05,0.44,-0.000879677474982965
KOSPI_EX_K200,PBR12MF,VALUE,CROSS_FAMILY_W20,EARLY_2016_2019,98,-0.02285852212227346,-0.07347741990650228,-0.2690096886831974,0.5306122448979592,0.14489795918367349,0.0003416061015184454,0.46938775510204084,0.0
KOSPI_EX_K200,PBR12MF,VALUE,CROSS_FAMILY_W20,LATE_2020_2022,75,0.12944545252576578,0.6018174737437095,-0.3166428302862586,0.6,0.12866666666666668,-1.5140158979109197e-05,0.4533333333333333,-0.0001499999999999991
KOSPI_EX_K200,PBR12MF,VALUE,CROSS_FAMILY_W20,NORMAL_2023_2024,48,0.12317415597489645,0.7937035947282303,-0.053448059646983515,0.5208333333333334,0.13854166666666667,0.00027296907409369653,0.5208333333333334,0.0005477292715182144
KOSPI_EX_K200,PBR12MF,VALUE,CROSS_FAMILY_W20,YTD_2026,13,-0.023535985604874354,0.10116892000479034,-0.2669850294134012,0.38461538461538464,0.15000000000000002,0.0005935396351077407,0.3076923076923077,-0.0015644224562244569
KOSPI_EX_K200,PBR12MF,VALUE,FOUR_FAMILY_EW,BULL_2025,25,0.44127840057797174,1.5230469171146652,-0.09012797302704001,0.68,0.53,0.003382548949953896,0.52,0.0005967795771498682
KOSPI_EX_K200,PBR12MF,VALUE,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.12332095227252315,-0.6058039195397036,-0.45082972673509736,0.5102040816326531,0.511734693877551,-0.0037135639523896567,0.4489795918367347,-0.003961721822835075
KOSPI_EX_K200,PBR12MF,VALUE,FOUR_FAMILY_EW,LATE_2020_2022,75,-0.018028429712793503,0.0733177911253916,-0.36950217469284996,0.5066666666666667,0.5780000000000001,-0.005470829453862219,0.37333333333333335,-0.005835829307648449
KOSPI_EX_K200,PBR12MF,VALUE,FOUR_FAMILY_EW,NORMAL_2023_2024,48,0.07007145918806112,0.445934307850889,-0.17313251201609414,0.5,0.5364583333333334,-0.0014090393063272554,0.4375,-0.007635692933687897
KOSPI_EX_K200,PBR12MF,VALUE,FOUR_FAMILY_EW,YTD_2026,13,-0.1852838366418883,-0.3863967764112284,-0.29542654009489133,0.46153846153846156,0.6,-0.006456229544569907,0.3076923076923077,-0.007132153265738176
KOSPI_EX_K200,PBR12MF,VALUE,SIBLING_W20,BULL_2025,25,0.3178107082702111,1.4129442306549571,-0.10756391877375937,0.6,0.098,-0.0006752119165424005,0.44,-0.0003833440825056905
KOSPI_EX_K200,PBR12MF,VALUE,SIBLING_W20,EARLY_2016_2019,98,-0.06354574858610396,-0.3278848099256231,-0.3556187700340493,0.5204081632653061,0.1520408163265306,-0.001297707682353155,0.4489795918367347,-0.0006442176487759291
KOSPI_EX_K200,PBR12MF,VALUE,SIBLING_W20,LATE_2020_2022,75,0.1251960530695111,0.5867879060499045,-0.3147042306591473,0.6266666666666667,0.11866666666666667,-0.00016510071214091444,0.4666666666666667,-0.0005307540318089526
KOSPI_EX_K200,PBR12MF,VALUE,SIBLING_W20,NORMAL_2023_2024,48,0.09362854531176401,0.6152528496619879,-0.07737149308857794,0.5416666666666666,0.12083333333333335,-0.0007549919441235125,0.5,-9.541159171534523e-06
KOSPI_EX_K200,PBR12MF,VALUE,SIBLING_W20,YTD_2026,13,0.010498520094713415,0.17707745625713672,-0.23816356746354894,0.38461538461538464,0.1346153846153846,0.0013613641353083324,0.6923076923076923,0.0035274539346370204
KOSPI_EX_K200,PER12MF,VALUE,BASE,BULL_2025,25,0.29212917952116224,1.4377285188062474,-0.13052413444027433,0.64,0.09400000000000003,0.0,0.0,0.0
KOSPI_EX_K200,PER12MF,VALUE,BASE,EARLY_2016_2019,98,-0.016473767373491266,-0.003361772001925323,-0.33795048680641504,0.5510204081632653,0.15663265306122448,0.0,0.0,0.0
KOSPI_EX_K200,PER12MF,VALUE,BASE,LATE_2020_2022,75,0.051260712648524054,0.3264955604991009,-0.31658728273245496,0.5733333333333334,0.12266666666666666,0.0,0.0,0.0
KOSPI_EX_K200,PER12MF,VALUE,BASE,NORMAL_2023_2024,48,0.06524472045998486,0.4224958703417203,-0.12774839620625456,0.5208333333333334,0.12916666666666665,0.0,0.0,0.0
KOSPI_EX_K200,PER12MF,VALUE,BASE,YTD_2026,13,-0.07827019250708567,-0.10521438681294795,-0.25374626524494237,0.46153846153846156,0.13846153846153844,0.0,0.0,0.0
KOSPI_EX_K200,PER12MF,VALUE,CROSS_FAMILY_W10,BULL_2025,25,0.3020200645706519,1.5331344691668292,-0.12072330722028612,0.6,0.122,0.0002523858500888208,0.48,0.0
KOSPI_EX_K200,PER12MF,VALUE,CROSS_FAMILY_W10,EARLY_2016_2019,98,-0.02287012625146767,-0.0354336706500254,-0.34966597922877085,0.5816326530612245,0.15816326530612246,-0.0002314941091008728,0.3979591836734694,0.0
KOSPI_EX_K200,PER12MF,VALUE,CROSS_FAMILY_W10,LATE_2020_2022,75,0.05560761246452439,0.3425970257120586,-0.3172783421821479,0.5866666666666667,0.12333333333333334,0.00013492773074189271,0.3466666666666667,0.0
KOSPI_EX_K200,PER12MF,VALUE,CROSS_FAMILY_W10,NORMAL_2023_2024,48,0.07356603745841217,0.46727639189367376,-0.13560387451217726,0.5416666666666666,0.13541666666666666,0.0002921246258816512,0.5625,1.734723475976807e-18
KOSPI_EX_K200,PER12MF,VALUE,CROSS_FAMILY_W10,YTD_2026,13,-0.06547339855354717,-0.05898953092523947,-0.25062806003514404,0.46153846153846156,0.1346153846153846,0.0005807975910509906,0.46153846153846156,0.0
KOSPI_EX_K200,PER12MF,VALUE,CROSS_FAMILY_W20,BULL_2025,25,0.30781569383468055,1.5607007930511625,-0.12431144010993778,0.6,0.128,0.0004272803301467742,0.52,0.0001500000000000043
KOSPI_EX_K200,PER12MF,VALUE,CROSS_FAMILY_W20,EARLY_2016_2019,98,-0.020546731291457565,-0.01961129737089847,-0.35862196329032503,0.5714285714285714,0.16581632653061223,-0.00011945514794258501,0.40816326530612246,-0.00014999999999999627
KOSPI_EX_K200,PER12MF,VALUE,CROSS_FAMILY_W20,LATE_2020_2022,75,0.06520971561472066,0.3762770941574646,-0.31005194551778414,0.5866666666666667,0.144,0.00048333681640000615,0.49333333333333335,0.0
KOSPI_EX_K200,PER12MF,VALUE,CROSS_FAMILY_W20,NORMAL_2023_2024,48,0.0736141838354114,0.4811629238868914,-0.1324739607492068,0.5,0.134375,0.0002441906978681518,0.5208333333333334,2.168404344971009e-18
KOSPI_EX_K200,PER12MF,VALUE,CROSS_FAMILY_W20,YTD_2026,13,0.00806591956697389,0.16742474455852963,-0.22314520189169762,0.46153846153846156,0.1461538461538462,0.0033888425247758916,0.7692307692307693,0.0021659579008297264
KOSPI_EX_K200,PER12MF,VALUE,FOUR_FAMILY_EW,BULL_2025,25,0.44127840057797174,1.5230469171146652,-0.09012797302704001,0.68,0.53,0.004991997024581302,0.48,-0.0006693833959915511
KOSPI_EX_K200,PER12MF,VALUE,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.12332095227252315,-0.6058039195397036,-0.45082972673509736,0.5102040816326531,0.511734693877551,-0.004478425083707002,0.4489795918367347,-0.003941654992527166
KOSPI_EX_K200,PER12MF,VALUE,FOUR_FAMILY_EW,LATE_2020_2022,75,-0.018028429712793503,0.0733177911253916,-0.36950217469284996,0.5066666666666667,0.5780000000000001,-0.0027080726671093822,0.41333333333333333,-0.005507111668989775
KOSPI_EX_K200,PER12MF,VALUE,FOUR_FAMILY_EW,NORMAL_2023_2024,48,0.07007145918806112,0.445934307850889,-0.17313251201609414,0.5,0.5364583333333334,0.00024262892263988834,0.5,-0.0014713353666807039
KOSPI_EX_K200,PER12MF,VALUE,FOUR_FAMILY_EW,YTD_2026,13,-0.1852838366418883,-0.3863967764112284,-0.29542654009489133,0.46153846153846156,0.6,-0.004238234239558428,0.46153846153846156,-0.0016881988693794592
KOSPI_EX_K200,PER12MF,VALUE,SIBLING_W20,BULL_2025,25,0.4055738919884808,1.7980491619470373,-0.1238234485357711,0.72,0.10600000000000001,0.00345299333385891,0.68,0.0026251317225343875
KOSPI_EX_K200,PER12MF,VALUE,SIBLING_W20,EARLY_2016_2019,98,-0.012762140782616616,0.014577649919947422,-0.32655727681134283,0.5714285714285714,0.17806122448979594,0.00012459506109116286,0.4897959183673469,-0.00036065060485737524
KOSPI_EX_K200,PER12MF,VALUE,SIBLING_W20,LATE_2020_2022,75,0.05049638925779942,0.32452430202701554,-0.32213829285416695,0.6,0.11800000000000002,-5.8756978931944897e-05,0.4533333333333333,-6.938893903907228e-18
KOSPI_EX_K200,PER12MF,VALUE,SIBLING_W20,NORMAL_2023_2024,48,0.07168348486774101,0.46290544254828153,-0.12983406633712036,0.5625,0.13645833333333332,0.00019951191406276093,0.5416666666666666,0.00041721219919998217
KOSPI_EX_K200,PER12MF,VALUE,SIBLING_W20,YTD_2026,13,-0.014029570504214273,0.10431390156767185,-0.24574577277387544,0.38461538461538464,0.1423076923076923,0.002677939366496703,0.6153846153846154,0.0008478015046420664
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,BASE,BULL_2025,25,0.41672602323467967,1.9821711775895487,-0.09409196699670108,0.64,0.466,0.0,0.0,0.0
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,BASE,EARLY_2016_2019,98,-0.0538949417741279,-0.17025696380490835,-0.4152042809451483,0.4897959183673469,0.49642857142857144,0.0,0.0,0.0
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,BASE,LATE_2020_2022,75,0.06014266498251408,0.35400552283627984,-0.3886384786130129,0.6,0.49666666666666665,0.0,0.0,0.0
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,BASE,NORMAL_2023_2024,48,0.22082784331124627,1.2347813378507269,-0.1292023686100925,0.5625,0.48645833333333327,0.0,0.0,0.0
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,BASE,YTD_2026,13,-0.3069816937918629,-0.9117347291775858,-0.3224738848723959,0.46153846153846156,0.47307692307692306,0.0,0.0,0.0
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,BULL_2025,25,0.4670796068113232,2.1128363979949447,-0.07445935413546145,0.68,0.458,0.0014483209281156378,0.48,0.0
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,EARLY_2016_2019,98,-0.05107246398010867,-0.15777325980265436,-0.39973958686429656,0.5,0.49336734693877554,0.00010795142952049943,0.47959183673469385,0.0
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,LATE_2020_2022,75,0.07575716594850479,0.40104898215477064,-0.35490928962982404,0.5733333333333334,0.5006666666666665,0.0006581845004761303,0.52,1.9519281637583874e-05
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,NORMAL_2023_2024,48,0.26571226487220523,1.4303459727078087,-0.10946231102283521,0.5833333333333334,0.4947916666666667,0.0014520819099196518,0.5,1.9634982455236233e-06
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,YTD_2026,13,-0.24709864907483647,-0.6040345329967237,-0.32153053819027877,0.46153846153846156,0.4884615384615385,0.0035608016620230646,0.5384615384615384,2.7755575615628914e-17
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,BULL_2025,25,0.44356335629149735,1.9778285951422956,-0.0767755838266726,0.68,0.456,0.0008365935666133918,0.56,0.0020879023389981863
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,EARLY_2016_2019,98,-0.035321249569303825,-0.06560117755315026,-0.38350640111037004,0.5,0.49642857142857144,0.0008241257774749082,0.41836734693877553,-0.0010963947280077735
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,LATE_2020_2022,75,0.06442800343840482,0.3653656176320623,-0.33265179867598316,0.5866666666666667,0.5053333333333334,0.00020815777823056288,0.4533333333333333,-0.000623277190009798
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,NORMAL_2023_2024,48,0.31116129833738815,1.639387863979792,-0.0954915886648372,0.6041666666666666,0.4927083333333333,0.0028603805921693045,0.5625,0.0014492877391857964
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,YTD_2026,13,-0.27112822099312717,-0.6766184617130242,-0.33776843401083945,0.46153846153846156,0.5038461538461538,0.0023653000380227445,0.6153846153846154,0.0014205504172175032
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,BULL_2025,25,0.44127840057797174,1.5230469171146652,-0.09012797302704001,0.68,0.53,0.0013295075423850927,0.44,-0.004865368575748104
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.12332095227252315,-0.6058039195397036,-0.45082972673509736,0.5102040816326531,0.511734693877551,-0.0031346395163698282,0.41836734693877553,-0.004554487062663033
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,LATE_2020_2022,75,-0.018028429712793503,0.0733177911253916,-0.36950217469284996,0.5066666666666667,0.5780000000000001,-0.0032263230991785713,0.49333333333333335,-0.0029695710255961336
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,NORMAL_2023_2024,48,0.07007145918806112,0.445934307850889,-0.17313251201609414,0.5,0.5364583333333334,-0.005115482977568778,0.4583333333333333,-0.0030199865650329533
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,YTD_2026,13,-0.1852838366418883,-0.3863967764112284,-0.29542654009489133,0.46153846153846156,0.6,0.006682128767126517,0.5384615384615384,0.00910415330036398
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,SIBLING_W20,BULL_2025,25,0.5005635105517494,2.089578592748736,-0.12303793762671944,0.72,0.5459999999999999,0.002469398555957244,0.56,0.003818095945496175
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,SIBLING_W20,EARLY_2016_2019,98,-0.08246342406311524,-0.3427379768761424,-0.37593166771745845,0.5510204081632653,0.5249999999999999,-0.001278275599052952,0.4387755102040816,-0.0010066971066821102
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,SIBLING_W20,LATE_2020_2022,75,0.029392652895865234,0.2516899235109599,-0.4155672498872107,0.5866666666666667,0.574,-0.0012386754386938736,0.4,-0.002340556813989647
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,SIBLING_W20,NORMAL_2023_2024,48,0.19963920944231295,1.2695056584481905,-0.09475855721287396,0.5416666666666666,0.5375,-0.000835503982522333,0.5,-0.0008735004206743948
KOSPI_EX_K200,PRIVATE_FLOW,FLOW,SIBLING_W20,YTD_2026,13,-0.23531995248914983,-0.6789248546287545,-0.2775929124904979,0.46153846153846156,0.5538461538461538,0.003588281174499,0.46153846153846156,-0.00029773235782817875
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,BASE,BULL_2025,25,1.3691481618062595,3.0175772535877505,-0.09132589933376667,0.68,0.6679999999999999,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,BASE,EARLY_2016_2019,98,-0.11051368305026232,-0.4749176082241181,-0.45055341286245154,0.5,0.5346938775510204,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,BASE,LATE_2020_2022,75,-0.06479432453954248,-0.0631518749650773,-0.35380493509970956,0.49333333333333335,0.6306666666666665,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,BASE,NORMAL_2023_2024,48,0.03360029851790669,0.2533776126550729,-0.3669688443144057,0.5416666666666666,0.6489583333333333,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,BASE,YTD_2026,13,-0.40853924391423024,-0.4692906566140997,-0.5304670028884555,0.46153846153846156,0.6807692307692308,0.0,0.0,0.0
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,BULL_2025,25,1.0961684829960157,2.77098638967046,-0.10449056485456998,0.68,0.66,-0.005205495577857124,0.4,-0.006022112959577747
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,EARLY_2016_2019,98,-0.061487490232518316,-0.2078615783362623,-0.34841224611918753,0.5204081632653061,0.5352040816326531,0.0021316798033665565,0.5102040816326531,0.0009919044774780075
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,LATE_2020_2022,75,-0.02994998382539471,0.06219685902926773,-0.3399477765213431,0.52,0.64,0.0015420423683123225,0.5333333333333333,0.001453273143525835
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,NORMAL_2023_2024,48,0.012401641836993882,0.18136750282840913,-0.37758032830969757,0.5625,0.6541666666666667,-0.0005012922308597975,0.5208333333333334,0.0013121532535703279
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,YTD_2026,13,-0.09514455423089685,0.1626086181380987,-0.48949781437787543,0.5384615384615384,0.6961538461538462,0.01666328662963316,0.9230769230769231,0.007530228375474499
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,BULL_2025,25,1.1889708282036464,3.0340897622693657,-0.0942120442886728,0.64,0.6460000000000001,-0.00351823472328096,0.48,-0.0036927694294711204
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,EARLY_2016_2019,98,0.0074683169749452105,0.14062194092395017,-0.27936614887799627,0.5612244897959183,0.5438775510204081,0.004983387758463022,0.6326530612244898,0.0038456152449246293
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,LATE_2020_2022,75,0.026245560391919387,0.2404938007431704,-0.3299894366669748,0.5466666666666666,0.65,0.0037447317294724823,0.5733333333333334,0.0031217965964897287
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,NORMAL_2023_2024,48,-0.0019892916781987235,0.12325521990822734,-0.32900695458017537,0.5208333333333334,0.6437499999999999,-0.001283612529066348,0.5,0.000695870660643064
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,YTD_2026,13,-0.05774945976446688,0.19046356227517355,-0.42892526668059106,0.6153846153846154,0.7153846153846153,0.016988975331829144,0.6153846153846154,0.010662509831777064
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,BULL_2025,25,0.9994660659190169,2.581277251209639,-0.10992435186889005,0.72,0.6419999999999999,-0.007077341001792229,0.32,-0.008089406702423398
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,EARLY_2016_2019,98,-0.03946932394698788,-0.07746392054391855,-0.4043530384172668,0.5612244897959183,0.6301020408163265,0.003154269803960565,0.5510204081632653,0.00416172305518527
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,LATE_2020_2022,75,0.06642495045483776,0.36535617680418964,-0.3177317510699741,0.5333333333333333,0.6699999999999999,0.005139070582616777,0.56,0.0033171319766880612
KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,NORMAL_2023_2024,48,-0.08097079802963869,-0.21982542930532434,-0.421494428841651,0.4583333333333333,0.6833333333333335,-0.0047886916949287225,0.4166666666666667,-0.011308242579351778
