date,universe,factor,family,overlay,gross,net,turnover,n_universe,eligible,sample
2017-03-08,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,SIBLING_W20,0.01392691047416969,0.01302691047416969,0.30000000000000004,495,134,EARLY_2016_2019
2017-03-08,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,0.013985775982250486,0.012785775982250487,0.4,495,134,EARLY_2016_2019
2017-03-08,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,0.009277605120511328,0.008077605120511328,0.4,495,134,EARLY_2016_2019
2017-03-08,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,-0.017609384950098072,-0.01940938495009807,0.6,495,134,EARLY_2016_2019
2017-03-08,KOSPI_ALL,OP12_REV,REVISION,BASE,-0.0014562625070916053,-0.002956262507091605,0.5,687,228,EARLY_2016_2019
2017-03-08,KOSPI_ALL,OP12_REV,REVISION,SIBLING_W20,-0.001871810395535883,-0.003671810395535883,0.6,687,228,EARLY_2016_2019
2017-03-08,KOSPI_ALL,OP12_REV,REVISION,CROSS_FAMILY_W10,-0.001456262507091604,-0.003106262507091604,0.55,687,228,EARLY_2016_2019
2017-03-08,KOSPI_ALL,OP12_REV,REVISION,CROSS_FAMILY_W20,-0.00800168613852728,-0.009951686138527281,0.65,687,228,EARLY_2016_2019
2017-03-08,KOSPI_ALL,OP12_REV,REVISION,FOUR_FAMILY_EW,0.0030898067426978772,0.0009898067426978773,0.7,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,OPFY1_REV,REVISION,BASE,-0.004151175128437238,-0.005801175128437239,0.55,687,232,EARLY_2016_2019
2017-03-08,KOSPI_ALL,OPFY1_REV,REVISION,SIBLING_W20,0.0015627589650946492,-8.72410349053508e-05,0.55,687,228,EARLY_2016_2019
2017-03-08,KOSPI_ALL,OPFY1_REV,REVISION,CROSS_FAMILY_W10,-0.011282276644168067,-0.013082276644168066,0.6,687,232,EARLY_2016_2019
2017-03-08,KOSPI_ALL,OPFY1_REV,REVISION,CROSS_FAMILY_W20,-0.011282276644168069,-0.013232276644168069,0.65,687,232,EARLY_2016_2019
2017-03-08,KOSPI_ALL,OPFY1_REV,REVISION,FOUR_FAMILY_EW,0.0030898067426978772,0.0009898067426978773,0.7,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,PBR12MF,VALUE,BASE,0.017723569140498444,0.017423569140498446,0.09999999999999998,687,229,EARLY_2016_2019
2017-03-08,KOSPI_ALL,PBR12MF,VALUE,SIBLING_W20,0.02186100667350733,0.021711006673507328,0.050000000000000044,687,228,EARLY_2016_2019
2017-03-08,KOSPI_ALL,PBR12MF,VALUE,CROSS_FAMILY_W10,0.02502772445277962,0.02472772445277962,0.09999999999999998,687,229,EARLY_2016_2019
2017-03-08,KOSPI_ALL,PBR12MF,VALUE,CROSS_FAMILY_W20,0.01836251188822039,0.01776251188822039,0.19999999999999996,687,229,EARLY_2016_2019
2017-03-08,KOSPI_ALL,PBR12MF,VALUE,FOUR_FAMILY_EW,0.0030898067426978772,0.0009898067426978773,0.7,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,PER12MF,VALUE,BASE,0.007653484987388116,0.007053484987388116,0.19999999999999996,687,228,EARLY_2016_2019
2017-03-08,KOSPI_ALL,PER12MF,VALUE,SIBLING_W20,-0.00013361545064016905,-0.0005836154506401692,0.15000000000000002,687,228,EARLY_2016_2019
2017-03-08,KOSPI_ALL,PER12MF,VALUE,CROSS_FAMILY_W10,0.007653484987388118,0.006903484987388118,0.25,687,228,EARLY_2016_2019
2017-03-08,KOSPI_ALL,PER12MF,VALUE,CROSS_FAMILY_W20,-0.004503568595308755,-0.005253568595308755,0.25,687,228,EARLY_2016_2019
2017-03-08,KOSPI_ALL,PER12MF,VALUE,FOUR_FAMILY_EW,0.0030898067426978772,0.0009898067426978773,0.7,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,MOM1M,MOMENTUM,BASE,0.0007268335467911526,-0.0013731664532088473,0.7,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,MOM1M,MOMENTUM,SIBLING_W20,-0.00013992145044251745,-0.0022399214504425172,0.7,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,MOM1M,MOMENTUM,CROSS_FAMILY_W10,0.0013391574548190157,-0.0006108425451809842,0.65,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,MOM1M,MOMENTUM,CROSS_FAMILY_W20,0.007705228436891751,0.006055228436891751,0.55,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,MOM1M,MOMENTUM,FOUR_FAMILY_EW,0.0030898067426978772,0.0009898067426978773,0.7,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,MOM12_1,MOMENTUM,BASE,-0.00021296725988483728,-0.0006629672598848374,0.15000000000000002,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,MOM12_1,MOMENTUM,SIBLING_W20,0.011742235691406191,0.01009223569140619,0.55,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,0.017550723234368546,0.016950723234368546,0.19999999999999996,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,0.01498027275757122,0.01393027275757122,0.35,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,0.0030898067426978772,0.0009898067426978773,0.7,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,PRIVATE_FLOW,FLOW,BASE,-0.003800515328558656,-0.005150515328558656,0.44999999999999996,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,PRIVATE_FLOW,FLOW,SIBLING_W20,0.010674599632557222,0.008724599632557221,0.65,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,0.01636359384710056,0.01486359384710056,0.5,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,0.013421949149089655,0.011921949149089655,0.5,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,0.0030898067426978772,0.0009898067426978773,0.7,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,FOREIGN_FLOW,FLOW,BASE,0.0072913142597258295,0.00654131425972583,0.25,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,FOREIGN_FLOW,FLOW,SIBLING_W20,0.003303451223517813,0.0010534512235178132,0.75,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,0.00744110444736675,0.00684110444736675,0.19999999999999996,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,0.010490349033525564,0.009590349033525564,0.30000000000000004,687,325,EARLY_2016_2019
2017-03-08,KOSPI_ALL,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,0.0030898067426978772,0.0009898067426978773,0.7,687,325,EARLY_2016_2019
2017-03-08,KOSDAQ,OP12_REV,REVISION,BASE,-0.015642284605488117,-0.016842284605488117,0.4,1037,97,EARLY_2016_2019
2017-03-08,KOSDAQ,OP12_REV,REVISION,SIBLING_W20,-0.01028853685440545,-0.01148853685440545,0.4,1037,97,EARLY_2016_2019
2017-03-08,KOSDAQ,OP12_REV,REVISION,CROSS_FAMILY_W10,-0.017173830722366095,-0.018523830722366096,0.44999999999999996,1037,97,EARLY_2016_2019
2017-03-08,KOSDAQ,OP12_REV,REVISION,CROSS_FAMILY_W20,-0.012350143717592415,-0.013550143717592415,0.4,1037,97,EARLY_2016_2019
2017-03-08,KOSDAQ,OP12_REV,REVISION,FOUR_FAMILY_EW,0.002877683386287205,0.0012276833862872052,0.55,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,OPFY1_REV,REVISION,BASE,-0.007681057316544139,-0.00888105731654414,0.4,1037,103,EARLY_2016_2019
2017-03-08,KOSDAQ,OPFY1_REV,REVISION,SIBLING_W20,-0.007681057316544139,-0.00888105731654414,0.4,1037,97,EARLY_2016_2019
2017-03-08,KOSDAQ,OPFY1_REV,REVISION,CROSS_FAMILY_W10,-0.0038020955126764856,-0.005002095512676485,0.4,1037,103,EARLY_2016_2019
2017-03-08,KOSDAQ,OPFY1_REV,REVISION,CROSS_FAMILY_W20,-0.008638495077652122,-0.009838495077652122,0.4,1037,103,EARLY_2016_2019
2017-03-08,KOSDAQ,OPFY1_REV,REVISION,FOUR_FAMILY_EW,0.002877683386287205,0.0012276833862872052,0.55,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,PBR12MF,VALUE,BASE,-0.010014701479497142,-0.010314701479497142,0.09999999999999998,1037,99,EARLY_2016_2019
2017-03-08,KOSDAQ,PBR12MF,VALUE,SIBLING_W20,-0.0073605361702454965,-0.0075105361702454965,0.050000000000000044,1037,99,EARLY_2016_2019
2017-03-08,KOSDAQ,PBR12MF,VALUE,CROSS_FAMILY_W10,-0.005775899062902286,-0.006075899062902286,0.09999999999999998,1037,99,EARLY_2016_2019
2017-03-08,KOSDAQ,PBR12MF,VALUE,CROSS_FAMILY_W20,-0.008345333184533777,-0.008795333184533778,0.15000000000000002,1037,99,EARLY_2016_2019
2017-03-08,KOSDAQ,PBR12MF,VALUE,FOUR_FAMILY_EW,0.002877683386287205,0.0012276833862872052,0.55,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,PER12MF,VALUE,BASE,-0.03167283395764414,-0.031972833957644144,0.09999999999999998,1037,99,EARLY_2016_2019
2017-03-08,KOSDAQ,PER12MF,VALUE,SIBLING_W20,-0.018274578642179653,-0.01857457864217965,0.09999999999999998,1037,99,EARLY_2016_2019
2017-03-08,KOSDAQ,PER12MF,VALUE,CROSS_FAMILY_W10,-0.03167283395764414,-0.031972833957644144,0.09999999999999998,1037,99,EARLY_2016_2019
2017-03-08,KOSDAQ,PER12MF,VALUE,CROSS_FAMILY_W20,-0.03167283395764415,-0.03197283395764415,0.09999999999999998,1037,99,EARLY_2016_2019
2017-03-08,KOSDAQ,PER12MF,VALUE,FOUR_FAMILY_EW,0.002877683386287205,0.0012276833862872052,0.55,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,MOM1M,MOMENTUM,BASE,0.005641814847993097,0.003241814847993097,0.8,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,MOM1M,MOMENTUM,SIBLING_W20,0.012107608141435924,0.010007608141435925,0.7,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,MOM1M,MOMENTUM,CROSS_FAMILY_W10,0.006113098270096046,0.0038630982700960464,0.75,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,MOM1M,MOMENTUM,CROSS_FAMILY_W20,0.004311206994029942,0.0019112069940299425,0.8,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,MOM1M,MOMENTUM,FOUR_FAMILY_EW,0.002877683386287205,0.0012276833862872052,0.55,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,MOM12_1,MOMENTUM,BASE,-0.002036029716456102,-0.0027860297164561017,0.25,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,MOM12_1,MOMENTUM,SIBLING_W20,-0.009902455367460358,-0.010652455367460359,0.25,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,0.0005238255935102209,-0.0003761744064897793,0.30000000000000004,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,-0.007148994158870933,-0.008198994158870933,0.35,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,0.002877683386287205,0.0012276833862872052,0.55,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,PRIVATE_FLOW,FLOW,BASE,-0.03047409217915594,-0.03182409217915594,0.44999999999999996,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,PRIVATE_FLOW,FLOW,SIBLING_W20,-0.016843987087959877,-0.018493987087959875,0.55,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,-0.02597398651279465,-0.027473986512794653,0.5,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,-0.023477004399247596,-0.025127004399247595,0.55,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,0.002877683386287205,0.0012276833862872052,0.55,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,FOREIGN_FLOW,FLOW,BASE,0.015508545898070426,0.013858545898070425,0.55,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,FOREIGN_FLOW,FLOW,SIBLING_W20,0.006206598497666334,0.0047065984976663346,0.5,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,0.015508545898070426,0.014008545898070426,0.5,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,0.02733835715749221,0.02583835715749221,0.5,1037,151,EARLY_2016_2019
2017-03-08,KOSDAQ,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,0.002877683386287205,0.0012276833862872052,0.55,1037,151,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,BASE,0.009077409270055696,0.007727409270055697,0.44999999999999996,1724,325,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,SIBLING_W20,0.00028223384245855133,-0.0013677661575414487,0.55,1724,325,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CROSS_FAMILY_W10,0.005590193165854845,0.004090193165854844,0.5,1724,325,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CROSS_FAMILY_W20,-0.0029770932453148137,-0.004627093245314814,0.55,1724,325,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,FOUR_FAMILY_EW,-0.013401016907303106,-0.015501016907303105,0.7,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,BASE,-0.0015029727649738893,-0.0030029727649738894,0.5,1724,335,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,SIBLING_W20,-0.0029772150117211888,-0.004477215011721189,0.5,1724,325,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CROSS_FAMILY_W10,-0.007870993146535424,-0.009670993146535424,0.6,1724,335,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CROSS_FAMILY_W20,-0.009215322626497723,-0.011015322626497723,0.6,1724,335,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,FOUR_FAMILY_EW,-0.013401016907303106,-0.015501016907303105,0.7,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,BASE,0.02310052807579691,0.022950528075796908,0.050000000000000044,1724,328,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,SIBLING_W20,0.021359756738548206,0.020909756738548207,0.15000000000000002,1724,327,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,CROSS_FAMILY_W10,0.03135131056590994,0.030901310565909938,0.15000000000000002,1724,328,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,CROSS_FAMILY_W20,0.011828818407324675,0.011078818407324675,0.25,1724,328,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,FOUR_FAMILY_EW,-0.013401016907303106,-0.015501016907303105,0.7,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,BASE,-0.0003980248418214638,-0.0006980248418214637,0.09999999999999998,1724,327,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,SIBLING_W20,0.004489731122178343,0.0038897311221783434,0.19999999999999996,1724,327,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,CROSS_FAMILY_W10,-0.002556338736072567,-0.003156338736072567,0.19999999999999996,1724,327,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,CROSS_FAMILY_W20,-0.01625385419934568,-0.01685385419934568,0.19999999999999996,1724,327,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,FOUR_FAMILY_EW,-0.013401016907303106,-0.015501016907303105,0.7,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,BASE,-0.0019324104157071819,-0.0040324104157071815,0.7,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,SIBLING_W20,0.021963402713950492,0.020013402713950492,0.65,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CROSS_FAMILY_W10,-0.0004076698348141689,-0.002657669834814169,0.75,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CROSS_FAMILY_W20,0.007194659408026794,0.005244659408026793,0.65,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,FOUR_FAMILY_EW,-0.013401016907303106,-0.015501016907303105,0.7,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,BASE,-0.005146286172313748,-0.006046286172313748,0.30000000000000004,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,SIBLING_W20,0.009396763517431761,0.007746763517431761,0.55,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,-0.012734827000148483,-0.013934827000148482,0.4,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,-0.016179127209064663,-0.017079127209064664,0.30000000000000004,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,-0.013401016907303106,-0.015501016907303105,0.7,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,BASE,-0.01524699559370116,-0.01629699559370116,0.35,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,SIBLING_W20,-0.01835732065802277,-0.020457320658022773,0.7,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,-0.006306001785313748,-0.007656001785313748,0.44999999999999996,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,-0.006518655025210663,-0.008018655025210663,0.5,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,-0.013401016907303106,-0.015501016907303105,0.7,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,BASE,0.01706369862251341,0.016013698622513412,0.35,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,SIBLING_W20,-0.005851926521889671,-0.00795192652188967,0.7,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W10,0.014028637121425038,0.013278637121425038,0.25,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CROSS_FAMILY_W20,0.011783694595034741,0.01103369459503474,0.25,1724,476,EARLY_2016_2019
2017-03-08,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,FOUR_FAMILY_EW,-0.013401016907303106,-0.015501016907303105,0.7,1724,476,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,BASE,-0.018610750638007472,-0.019960750638007473,0.44999999999999996,1532,163,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,SIBLING_W20,-0.021495622969926128,-0.023295622969926127,0.6,1532,163,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,CROSS_FAMILY_W10,-0.02261143972078387,-0.02396143972078387,0.44999999999999996,1532,163,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,CROSS_FAMILY_W20,-0.025626520433835877,-0.026976520433835877,0.44999999999999996,1532,163,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,FOUR_FAMILY_EW,0.00987644842697088,0.00792644842697088,0.65,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,BASE,-0.024766496796384364,-0.026116496796384364,0.44999999999999996,1532,172,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,SIBLING_W20,-0.024062571216384873,-0.025562571216384875,0.5,1532,163,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,CROSS_FAMILY_W10,-0.026609765888897824,-0.027959765888897824,0.44999999999999996,1532,172,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,CROSS_FAMILY_W20,-0.026609765888897824,-0.028109765888897825,0.5,1532,172,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,FOUR_FAMILY_EW,0.00987644842697088,0.00792644842697088,0.65,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,BASE,-0.005484749822481287,-0.006084749822481287,0.19999999999999996,1532,168,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,SIBLING_W20,-0.00015888752026795434,-0.0009088875202679543,0.25,1532,167,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,CROSS_FAMILY_W10,-0.003349593877800968,-0.0037995938778009677,0.15000000000000002,1532,168,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,CROSS_FAMILY_W20,-0.00965572462419617,-0.01010572462419617,0.15000000000000002,1532,168,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,FOUR_FAMILY_EW,0.00987644842697088,0.00792644842697088,0.65,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,BASE,-0.015051725825784224,-0.015501725825784225,0.15000000000000002,1532,167,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,SIBLING_W20,-0.0063961690005318594,-0.006846169000531859,0.15000000000000002,1532,167,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,CROSS_FAMILY_W10,-0.009698408156549956,-0.010148408156549956,0.15000000000000002,1532,167,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,CROSS_FAMILY_W20,-0.015541347063878417,-0.016291347063878418,0.25,1532,167,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,FOUR_FAMILY_EW,0.00987644842697088,0.00792644842697088,0.65,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,BASE,0.009685208871175358,0.007585208871175359,0.7,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,SIBLING_W20,0.01574493362047676,0.01394493362047676,0.6,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W10,0.003869881716214016,0.001769881716214016,0.7,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CROSS_FAMILY_W20,-0.0035967280409657785,-0.005546728040965778,0.65,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,FOUR_FAMILY_EW,0.00987644842697088,0.00792644842697088,0.65,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,BASE,0.013095245628234076,0.012045245628234075,0.35,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,SIBLING_W20,0.005656864546936257,0.003856864546936257,0.6,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W10,0.00799348150406507,0.00709348150406507,0.30000000000000004,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CROSS_FAMILY_W20,-0.00837045303137455,-0.00927045303137455,0.30000000000000004,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,FOUR_FAMILY_EW,0.00987644842697088,0.00792644842697088,0.65,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,BASE,-0.02067463284532398,-0.021724632845323978,0.35,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,SIBLING_W20,-0.014927936000551176,-0.016577936000551175,0.55,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W10,-0.017131080304861674,-0.018331080304861674,0.4,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CROSS_FAMILY_W20,-0.013918071228482331,-0.015268071228482331,0.44999999999999996,1532,285,EARLY_2016_2019
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,FOUR_FAMILY_EW,0.00987644842697088,0.00792644842697088,0.65,1532,285,EARLY_2016_2019
