universe,overlay,sample,date,net_delta,gross_delta,turnover_delta
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-02-14,0.005937637905916775,0.006012637905916775,0.025
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-03-05,-0.004544490324946925,-0.0044882403249469245,0.018750000000000013
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-03-19,-0.0046408134972764125,-0.004528313497276412,0.0375
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-04-02,0.005872995078653725,0.005910495078653724,0.012499999999999987
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-04-16,0.005628018679976762,0.005571768679976772,-0.01874999999999999
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-04-30,-0.0038965807600622126,-0.0038778307600622125,0.0062499999999999865
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-05-16,-0.0011623266331369374,-0.001199826633136925,-0.012499999999999987
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-05-31,-0.0038311702942669373,-0.0037561702942669377,0.024999999999999974
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-06-18,0.0037650369573156875,0.0038025369573156742,0.012499999999999987
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-07-02,-0.0019981402664520998,-0.0019043902664520997,0.031249999999999976
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-07-16,0.003694125815858594,0.0037128758158585873,0.006249999999999988
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-07-30,-0.0001939938844951997,-0.0001564938844951996,0.012499999999999987
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-08-13,-0.005424695961344338,-0.005499695961344337,-0.02499999999999996
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-08-28,0.003916860468976475,0.003991860468976475,0.024999999999999988
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-09-11,-0.00023323337322598745,-0.00025198337322598734,-0.006249999999999973
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-09-28,0.006974334985252538,0.006974334985252537,1.214306433183765e-17
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-10-16,0.0021078936311709,0.0021641436311708997,0.018750000000000003
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-10-30,0.000758077094143625,0.000833077094143625,0.024999999999999974
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-11-13,0.00117703708679815,0.00123328708679815,0.018750000000000003
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-11-27,-0.0013317834197598335,-0.0013130334197598336,0.006249999999999988
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-12-11,0.000538897563307675,0.000707647563307675,0.05624999999999996
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2018-12-26,9.061944219112606e-06,4.6561944219112596e-05,0.012499999999999975
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-01-11,-0.001809436221588575,-0.001753186221588575,0.01874999999999999
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-01-25,0.0024734314889175626,0.0024921814889175744,0.006250000000000013
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-02-13,-0.0021708399267054124,-0.0020770899267054123,0.031249999999999976
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-02-27,0.009024360266144112,0.009080610266144113,0.018750000000000003
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-03-14,0.000556212588088875,0.0005562125880888751,-1.3010426069826053e-17
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-03-28,0.002697772691983575,0.002735272691983575,0.012499999999999975
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-04-11,0.0016973521706161124,0.0016786021706161126,-0.006249999999999987
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-04-25,0.001887545746093,0.001793795746093002,-0.031249999999999986
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-05-13,0.0071101481300350124,0.007147648130035025,0.012499999999999987
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-05-27,-0.0009976037945444499,-0.0010538537945444502,-0.018750000000000017
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-06-11,0.004214017487024888,0.004364017487024885,0.04999999999999996
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-06-25,-0.00045700360824887476,-0.0004757536082488742,-0.0062499999999999865
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-07-09,-0.0013352324023723375,-0.0012602324023723377,0.02499999999999996
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-07-23,-0.003962091099475625,-0.003980841099475612,-0.00625
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-08-06,-0.005889310393807348,-0.0057580603938073485,0.043749999999999976
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-08-21,-0.0015268181801993625,-0.0015830681801993706,-0.018750000000000003
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-09-04,0.0019206983929378491,0.0019206983929378491,-1.3010426069826053e-17
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-09-20,0.0012026921850079124,0.0011464421850079136,-0.018749999999999975
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-10-07,-0.0038160123802247294,-0.0037597623802247296,0.018749999999999985
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-10-22,-0.0009455381459988492,-0.0009267881459988491,0.0062499999999999995
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-11-05,-0.0009992803827083827,-0.000886780382708383,0.03749999999999998
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-11-19,-0.0009259337236664745,-0.0009071837236664746,0.006249999999999961
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-12-03,0.00048253213855690746,0.0005012821385569075,0.00625
KOSPI_ALL,CROSS_FAMILY_W10,EARLY_2016_2019,2019-12-17,0.00020485024503454988,0.00027985024503455,0.024999999999999984
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-01-03,-0.0025613178617010595,-0.0025425678617010594,0.006249999999999973
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-01-17,0.003434243206330025,0.003452993206330025,0.006250000000000002
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-02-04,0.00013659838108127492,9.90983810812636e-05,-0.012499999999999987
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-02-18,0.0009003953610213877,0.0009753953610213875,0.024999999999999988
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-03-03,0.0046404261425955495,0.00458417614259555,-0.018749999999999975
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-03-17,-0.00029700438829839996,-0.0002782543882984003,0.0062499999999999995
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-03-31,-0.00016608851102766593,-0.00010983851102765348,0.01874999999999999
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-04-14,-0.010738341031544,-0.010682091031544,0.018749999999999975
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-04-29,0.00327404916069545,0.003311549160695437,0.012499999999999975
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-05-18,-0.006477217253233563,-0.0064584672532335624,0.006249999999999987
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-06-01,-0.00046602610752438114,-0.000559776107524375,-0.031249999999999962
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-06-15,-0.005829313871658601,-0.0058480638716586,-0.0062499999999999995
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-06-29,0.0018082235863716,0.0019394735863715999,0.043749999999999976
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-07-13,0.0018556702227256238,0.001893170222725613,0.0125
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-07-27,0.00129426997869255,0.0013692699786925502,0.024999999999999988
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-08-10,-0.000398083048589324,-0.0003043330485893239,0.031249999999999972
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-08-25,0.01673444639154405,0.016790696391544048,0.01874999999999996
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-09-08,0.0026102538720013746,0.002647753872001375,0.0125
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-09-22,0.0027830729338873747,0.002820572933887375,0.0125
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-10-12,-0.008311597701274077,-0.008217847701274088,0.031249999999999962
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-10-26,-0.004334473432139563,-0.004353223432139563,-0.0062500000000000125
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-11-09,0.005420594075013987,0.0054018440750139875,-0.006249999999999987
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-11-23,0.0009419138149321625,0.0009794138149321625,0.012499999999999973
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-12-07,-0.00573910191520375,-0.005776601915203751,-0.012499999999999949
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2020-12-21,0.0040316385421558755,0.004106638542155865,0.025
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-01-07,0.003799192101020975,0.003836692101020975,0.012499999999999987
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-01-21,-0.006556307964226438,-0.006406307964226437,0.04999999999999996
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-02-04,-0.0017090091575623753,-0.0015965091575623625,0.03750000000000002
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-02-22,0.0048853904923208385,0.004979140492320826,0.031249999999999948
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-03-09,-0.0017666794704603876,-0.001785429470460395,-0.00625
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-03-23,0.0005079660283068126,0.0006954660283068125,0.06249999999999997
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-04-06,0.012177633575081663,0.012140133575081664,-0.012499999999999999
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-04-20,0.0038528650174287247,0.0038153650174287124,-0.0125
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-05-04,-0.0010430318346470874,-0.0009492818346470873,0.031249999999999972
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-05-20,-0.0032314875261668253,-0.0031189875261668247,0.03749999999999998
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-06-03,-0.0083157893374941,-0.0082970393374941,0.006249999999999987
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-06-17,0.0070476669026625005,0.007235166902662488,0.062499999999999965
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-07-01,0.0051071617183920635,0.005238411718392062,0.043749999999999976
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-07-15,-0.0038286483561413122,-0.003791148356141313,0.012499999999999975
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-07-29,-0.003214394228735775,-0.003045644228735775,0.05624999999999997
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-08-12,0.0014348905012439878,0.0015286405012439877,0.03125
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-08-27,0.007730177009459317,0.007898927009459314,0.056249999999999974
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-09-10,0.005242673915478262,0.005261423915478258,0.006249999999999974
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-09-29,-0.0028268393055871626,-0.0027705893055871627,0.01874999999999999
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-10-15,0.011091594716903588,0.011147844716903575,0.01875000000000001
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-10-29,0.007119061040730738,0.007194061040730737,0.025
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-11-12,0.0026253123090576496,0.0025878123090576624,-0.012499999999999973
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-11-26,-0.0020922320933314375,-0.0020359820933314376,0.01874999999999999
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-12-10,0.0023109508261382567,0.0023672008261382627,0.018750000000000013
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2021-12-24,0.00214897471877835,0.00209272471877835,-0.01874999999999999
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-01-10,0.0013912934864333754,0.0014287934864333752,0.0125
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-01-24,0.0028691045639618372,0.002906604563961838,0.012500000000000013
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-02-10,-0.001647770024774925,-0.0016102700247749252,0.012499999999999987
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-02-24,-0.005512559445930775,-0.005606309445930775,-0.03125000000000003
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-03-14,0.00468706853272225,0.00472456853272225,0.0125
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-03-28,0.005905413638534737,0.005849163638534738,-0.01875
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-04-11,0.006069992066279501,0.0060324920662795,-0.0125
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-04-25,-0.0020675681261539004,-0.0019925681261539,0.025
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-05-10,-0.00476274962376585,-0.004668999623765862,0.031249999999999986
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-05-24,-0.0023075455104850126,-0.0022137955104850233,0.03125
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-06-09,0.0026024077135825626,0.00263990771358255,0.012499999999999999
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-06-23,-0.007858447929297362,-0.007783447929297362,0.024999999999999988
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-07-07,6.253360705078728e-05,0.00013753360705079983,0.024999999999999974
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-07-21,0.0007242882236060874,0.0007242882236060878,0.0
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-08-04,0.004599174736312537,0.004711674736312537,0.0375
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-08-19,0.011939678791394463,0.011939678791394463,0.0
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-09-02,0.0006391020632380501,0.0006578520632380498,0.006249999999999988
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-09-20,-0.0005685787714303877,-0.0005685787714303877,0.0
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-10-05,0.0007831964524028303,0.0007831964524028315,-1.3877787807814457e-17
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-10-20,-0.0100347962982107,-0.0100722962982107,-0.012499999999999973
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-11-03,-0.003777916865691563,-0.003815416865691562,-0.012499999999999987
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-11-17,-0.003802897607981675,-0.003690397607981675,0.03749999999999995
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-12-01,-0.00440549293206245,-0.00433049293206245,0.024999999999999988
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-12-15,0.00378759149131365,0.0038625914913136624,0.024999999999999988
KOSPI_ALL,CROSS_FAMILY_W10,LATE_2020_2022,2022-12-29,-0.004899066915709063,-0.004749066915709062,0.04999999999999997
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-01-13,-0.0017129414436680875,-0.0016004414436680875,0.03749999999999995
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-01-31,-0.00038657773920815,-0.00036782773920815024,0.006250000000000014
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-02-14,0.0016335729677645877,0.0016898229677645878,0.018749999999999975
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-02-28,0.0017907733786715514,0.0018282733786715514,0.012499999999999975
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-03-15,0.00302767028106295,0.0031214202810629626,0.031249999999999972
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-03-29,-0.00777972617549593,-0.00772347617549593,0.01875000000000001
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-04-12,0.007172203616312575,0.007209703616312574,0.012499999999999987
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-04-26,0.0013467836232770375,0.0014217836232770377,0.025
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-05-12,-0.0008499699106200501,-0.0007937199106200501,0.01875
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-05-26,-0.0036199387198771874,-0.0036011887198771873,0.006250000000000009
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-06-13,0.008065829141510187,0.008159579141510187,0.03124999999999995
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-06-27,-0.007802606607047876,-0.007783856607047875,0.00625
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-07-11,-0.0010088794905936248,-0.0009338794905936253,0.02499999999999995
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-07-25,-0.01850726142910185,-0.018413511429101852,0.03125
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-08-08,-0.0022577465080534497,-0.0022202465080534504,0.012500000000000015
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-08-23,-0.003437793549965312,-0.003362793549965312,0.02499999999999996
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-09-06,0.011795761784867125,0.011814511784867124,0.0062500000000000125
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-09-20,0.005778274650794038,0.005853274650794037,0.025000000000000015
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-10-11,0.003982370748386038,0.004038620748386038,0.01875
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-10-25,-0.0008487647683904998,-0.0007737647683905,0.025
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-11-08,-0.00545196740697995,-0.00543321740697995,0.0062499999999999735
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-11-22,-0.0022266079622336875,-0.0022641079622336877,-0.012499999999999987
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-12-06,0.00241064853022441,0.0024481485302244002,0.012499999999999999
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2023-12-20,-0.0028886055555684127,-0.0028698555555684126,0.006250000000000027
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-01-08,0.0034790600712663,0.0036665600712663,0.06249999999999997
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-01-22,0.008503692532311275,0.008484942532311275,-0.006250000000000001
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-02-05,0.0008596133155355125,0.0007846133155355125,-0.024999999999999974
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-02-21,-0.0012063204091572002,-0.0011688204091572,0.012499999999999973
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-03-07,-0.009910278767258075,-0.009816528767258074,0.031249999999999962
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-03-21,-0.0027553132996185874,-0.0026240632996185837,0.043750000000000004
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-04-04,0.0018239886193813,0.0019177386193813001,0.031249999999999976
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-04-19,-0.006092085950988273,-0.005998335950988274,0.031249999999999972
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-05-07,0.008570306363891599,0.0085890563638916,0.006249999999999988
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-05-22,0.004228134975315137,0.004359384975315138,0.043749999999999976
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-06-05,0.0010062622684995659,0.001137512268499566,0.04375
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-06-20,0.0005821083732912499,0.0007133583732912381,0.04374999999999996
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-07-04,-0.0015125816279071874,-0.0015875816279071876,-0.024999999999999974
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-07-18,0.008921246492287725,0.008921246492287725,5.204170427930421e-17
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-08-01,0.0004000380333282999,0.0004937880333283,0.031249999999999972
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-08-16,0.004162456391020738,0.004237456391020737,0.025
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-08-30,-0.0011241316644546248,-0.0010866316644546274,0.012500000000000011
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-09-13,-0.006132398897992388,-0.006057398897992387,0.025
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-10-04,0.004237654884305562,0.004162654884305563,-0.024999999999999977
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-10-21,-0.0017741152225953251,-0.0017741152225953251,1.474514954580286e-17
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-11-04,0.0051068559335000745,0.005163105933500074,0.018749999999999975
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-11-18,0.00391020000905815,0.00394770000905815,0.012499999999999987
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-12-02,-0.00594939343621665,-0.005949393436216638,0.0
KOSPI_ALL,CROSS_FAMILY_W10,NORMAL_2023_2024,2024-12-16,-0.0004268845079062876,-0.0004268845079062876,0.0
KOSPI_ALL,CROSS_FAMILY_W10,YTD_2026,2026-01-14,-0.003937276046231709,-0.0038997760462317122,0.01249999999999999
KOSPI_ALL,CROSS_FAMILY_W10,YTD_2026,2026-01-28,0.005234570018568338,0.005309570018568325,0.02499999999999996
KOSPI_ALL,CROSS_FAMILY_W10,YTD_2026,2026-02-11,-0.0015003484930738629,-0.0015378484930738626,-0.012499999999999987
KOSPI_ALL,CROSS_FAMILY_W10,YTD_2026,2026-03-03,-0.0038658164393421254,-0.003884566439342113,-0.006249999999999987
KOSPI_ALL,CROSS_FAMILY_W10,YTD_2026,2026-03-17,-0.008725936048783951,-0.00865093604878395,0.024999999999999974
KOSPI_ALL,CROSS_FAMILY_W10,YTD_2026,2026-03-31,-0.003660929532790713,-0.003623429532790713,0.012499999999999997
KOSPI_ALL,CROSS_FAMILY_W10,YTD_2026,2026-04-14,0.015635172344961187,0.0156539223449612,0.006250000000000013
KOSPI_ALL,CROSS_FAMILY_W10,YTD_2026,2026-04-28,0.005372647342054025,0.005335147342054025,-0.012499999999999973
KOSPI_ALL,CROSS_FAMILY_W10,YTD_2026,2026-05-14,-0.003485402181362709,-0.003391652181362709,0.03124999999999999
KOSPI_ALL,CROSS_FAMILY_W10,YTD_2026,2026-05-29,0.0007699636129651129,0.0008449636129651125,0.025000000000000012
KOSPI_ALL,CROSS_FAMILY_W10,YTD_2026,2026-06-15,0.005931481489852588,0.005968981489852588,0.012499999999999973
KOSPI_ALL,CROSS_FAMILY_W10,YTD_2026,2026-06-29,0.004062587169452212,0.004137587169452211,0.024999999999999988
KOSPI_ALL,CROSS_FAMILY_W10,YTD_2026,2026-07-13,0.0021881210499102377,0.0022256210499102375,0.012499999999999987
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-01-02,-0.002858622165945275,-0.002652372165945275,0.06874999999999994
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-01-16,0.0024777215592365247,0.0026652215592365253,0.062499999999999944
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-02-05,0.010934869128070075,0.010972369128070076,0.012499999999999976
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-02-19,0.013426370359049812,0.013426370359049812,-1.3877787807814457e-17
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-03-06,-8.698123003568741e-05,-0.0001244812300356874,-0.012499999999999999
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-03-20,0.0021657957071213874,0.0022595457071213874,0.031249999999999972
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-04-03,0.0009300572560940502,0.0010800572560940502,0.05
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-04-17,0.0031388094377618747,0.0033825594377618748,0.08124999999999999
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-05-02,0.010537870055216225,0.010612870055216213,0.024999999999999988
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-05-20,0.0418067863460025,0.04199428634600249,0.06249999999999996
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-06-04,-0.007141531469660913,-0.0069727814696609125,0.05624999999999995
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-06-19,0.006828341510702475,0.006959591510702475,0.043749999999999956
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-07-03,0.0006467358156393123,0.0008154858156393001,0.05624999999999996
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-07-17,-0.0136329523165294,-0.013351702316529409,0.09374999999999996
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-07-31,-0.0068769321746664745,-0.006745682174666475,0.04374999999999999
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-08-14,0.0066558144053152375,0.006730814405315237,0.02500000000000001
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-08-29,-0.007502409809881,-0.0073149098098809874,0.06249999999999998
KOSPI_ALL,CROSS_FAMILY_W20,BULL_2025,2025-09-12,0.0029748698465584004,0.0032186198465584,0.08124999999999993
