signal_date,universe,factor,raw_ls,allocation,within_selection,n_valid,n_side,raw_ls_rebuilt,pairwise_breadth,top5_abs_contrib_share,liquidity_support,activity_coverage
2016-07-07,KOSDAQ,MOM12_1,0.0056437982885883,0.0077811623229786,-0.0021373640343902,170,34,0.005643798288588376,0.5259515570934256,0.22870410747383188,-0.012975778546712946,1.0
2016-07-14,KOSDAQ,MOM12_1,0.0081693090555236,0.0132689696208869,-0.0050996605653632,174,34,0.008169309055523636,0.5493079584775087,0.23545279339628297,-0.002450980392156854,1.0
2016-07-21,KOSDAQ,MOM12_1,0.0058768636631777,0.0026495331420019,0.0032273305211758,169,33,0.005876863663177752,0.5206611570247934,0.23442105184460607,-0.06383360229514073,1.0
2016-07-28,KOSDAQ,MOM12_1,0.0425063003547911,0.0160757857695385,0.0264305145852525,170,34,0.042506300354791166,0.6937716262975778,0.22866063539069897,-0.04852941176470582,1.0
2016-08-04,KOSDAQ,MOM12_1,-0.0138572164719598,-0.0166286700252489,0.002771453553289,170,34,-0.01385721647195989,0.40484429065743943,0.21166271086062421,-0.06193771626297573,1.0
2016-08-11,KOSDAQ,MOM12_1,0.0024181531931019,0.008262785952721,-0.005844632759619,171,34,0.0024181531931019816,0.5562283737024222,0.2310257093536999,-0.02519779841761255,1.0
2016-08-19,KOSDAQ,MOM12_1,-0.0012427828547291,-0.005181847966952,0.0039390651122229,166,33,-0.0012427828547291152,0.4986225895316804,0.21671399207279057,-0.004107338444687747,1.0
2016-08-26,KOSDAQ,MOM12_1,-0.0123359290024717,-0.0146860389060256,0.0023501099035539,165,33,-0.012335929002471747,0.42240587695133147,0.27132022188878724,0.022497704315886158,1.0
2016-09-02,KOSDAQ,MOM12_1,-0.0203258607354243,-0.0008972951606242,-0.0194285655748001,158,31,-0.020325860735424382,0.41935483870967744,0.29518197002929913,0.020416496529195527,1.0
2016-09-09,KOSDAQ,MOM12_1,0.0090562437104418,0.000589179056425,0.0084670646540168,153,30,0.009056243710441848,0.61,0.2319954813237374,0.014923747276688437,1.0
2016-09-21,KOSDAQ,MOM12_1,-0.0076018604491681,0.0109081739814059,-0.0185100344305741,161,32,-0.007601860449168149,0.478515625,0.3268242275208497,0.04619565217391308,1.0
2016-09-28,KOSDAQ,MOM12_1,-0.0328592819082676,-0.0097002808187628,-0.0231590010895048,168,33,-0.03285928190826765,0.4325068870523416,0.36243088427024994,-0.015873015873015817,1.0
2016-10-06,KOSDAQ,MOM12_1,-0.0264402761124199,-0.0084509005633158,-0.0179893755491041,168,33,-0.026440276112419933,0.37649219467401285,0.2237026263875999,-0.003968253968253954,1.0
2016-10-13,KOSDAQ,MOM12_1,0.0140836361124554,-0.0009170685702103,0.0150007046826658,156,31,0.014083636112455482,0.5920915712799167,0.25844090674854553,-0.019851116625310194,1.0
2016-10-20,KOSDAQ,MOM12_1,-0.0004539742406603,0.0024220889466074,-0.0028760631872677,153,30,-0.0004539742406603341,0.5466666666666666,0.30386821422675053,-0.04291938997821354,1.0
2016-10-27,KOSDAQ,MOM12_1,-0.0014000929786516,-0.003105313461663,0.0017052204830114,154,30,-0.0014000929786516028,0.45222222222222225,0.23807035549450875,-0.06244588744588747,1.0
2016-11-03,KOSDAQ,MOM12_1,-0.0324586332752826,-0.018628683340339,-0.0138299499349435,145,29,-0.03245863327528266,0.3793103448275862,0.29045249844420745,-0.010344827586206917,1.0
2016-11-10,KOSDAQ,MOM12_1,0.0086806969643947,-0.0046941678244351,0.0133748647888299,148,29,0.008680696964394758,0.5184304399524375,0.2764371366438024,-0.05894687791239517,1.0
2016-11-17,KOSDAQ,MOM12_1,0.0080641803351801,0.0056641787946134,0.0024000015405666,149,29,0.008064180335180124,0.5101070154577884,0.24498307150995308,0.0006942837306179728,1.0
2016-11-24,KOSDAQ,MOM12_1,-0.0106647222516668,-0.0073482699551237,-0.0033164522965431,138,27,-0.01066472225166688,0.4403292181069959,0.2797896042767964,0.006843800322061222,1.0
2016-12-01,KOSDAQ,MOM12_1,0.0367763645545157,0.0144372307836586,0.022339133770857,142,28,0.03677636455451574,0.6135204081632653,0.2660704599993964,-0.008551307847082523,1.0
2016-12-08,KOSDAQ,MOM12_1,0.0005550530322767,0.0181034868700655,-0.0175484338377887,138,27,0.0005550530322767505,0.5020576131687243,0.27241302718476706,0.033682232957595315,1.0
2016-12-15,KOSDAQ,MOM12_1,0.0316572526594806,0.0094954616244545,0.022161791035026,144,28,0.03165725265948061,0.7130102040816326,0.25332304544948353,0.01041666666666674,1.0
2016-12-22,KOSDAQ,MOM12_1,-0.0187050610119553,0.0010867751357442,-0.0197918361476996,152,30,-0.018705061011955373,0.38666666666666666,0.23112486885190103,0.05657894736842095,1.0
2016-12-29,KOSDAQ,MOM12_1,-0.0006703838016828,-0.0075534788138883,0.0068830950122054,155,31,-0.0006703838016828591,0.4921956295525494,0.23145921627999508,-0.03392299687825184,1.0
2017-01-06,KOSDAQ,MOM12_1,0.0164230100998943,0.0064695793772783,0.009953430722616,163,32,0.016423010099894376,0.6044921875,0.2234631284496519,-0.05895322085889554,1.0
2017-01-13,KOSDAQ,MOM12_1,0.0126720807660615,0.0102255318318067,0.0024465489342547,156,31,0.012672080766061557,0.5525494276795005,0.26036023858567914,-0.048904052936311004,1.0
2017-01-20,KOSDAQ,MOM12_1,0.0298611875901116,0.0267889171261198,0.0030722704639918,150,30,0.029861187590111648,0.7155555555555555,0.24272659908601876,-0.03244444444444439,1.0
2017-01-31,KOSDAQ,MOM12_1,-0.1205786796470069,-0.067619940010024,-0.0529587396369828,152,30,-0.12057867964700693,0.10666666666666667,0.3343926052463527,0.015460526315789536,1.0
2017-02-07,KOSDAQ,MOM12_1,-0.0206383839646934,-0.0008876049978263,-0.019750778966867,146,29,-0.020638383964693446,0.4482758620689655,0.2910446353749072,0.07203589985829006,1.0
2017-02-14,KOSDAQ,MOM12_1,0.0235742005404095,0.0081566935082748,0.0154175070321346,147,29,0.023574200540409575,0.5862068965517241,0.31452160086314174,0.08128078817733997,1.0
2017-02-21,KOSDAQ,MOM12_1,-0.0290139938834547,-0.0105715137525362,-0.0184424801309184,153,30,-0.02901399388345477,0.27111111111111114,0.22634876302954482,0.004466230936819193,1.0
2017-02-28,KOSDAQ,MOM12_1,0.0689673958846573,0.0302649758791012,0.0387024200055561,147,29,0.06896739588465736,0.8763376932223543,0.24659519750713424,-0.025099695050434023,1.0
2017-03-08,KOSDAQ,MOM12_1,0.0158648271683299,0.0002218971844704,0.0156429299838595,151,30,0.01586482716832998,0.5866666666666667,0.26716151409050737,0.013686534216335589,1.0
2017-03-15,KOSDAQ,MOM12_1,-0.0145711549950387,-0.0123600356214147,-0.0022111193736239,150,30,-0.014571154995038733,0.3711111111111111,0.2484881777446137,-0.03766666666666668,1.0
2017-03-22,KOSDAQ,MOM12_1,-0.0084305350164527,0.0101475532357968,-0.0185780882522496,148,29,-0.008430535016452748,0.4161712247324614,0.34358272266309153,-0.023415657036346793,1.0
2017-03-29,KOSDAQ,MOM12_1,-0.0516906238752528,-0.014156385337808,-0.0375342385374448,148,29,-0.05169062387525286,0.3151010701545779,0.24593188621144046,0.0163503998090464,0.9827586206896551
2017-04-05,KOSDAQ,MOM12_1,-0.0042565269129628,0.0015779643929527,-0.0058344913059155,154,30,-0.004256526912962858,0.5355555555555556,0.3030953844285807,0.029467154093275716,0.9833333333333333
2017-04-12,KOSDAQ,MOM12_1,-0.0351797982257058,-0.0105524197034427,-0.0246273785222631,154,30,-0.03517979822570583,0.3322222222222222,0.278364871417185,0.027922077922077904,1.0
2017-04-19,KOSDAQ,MOM12_1,-0.0059378422007731,0.003825576555752,-0.0097634187565252,160,32,-0.005937842200773136,0.4326171875,0.21822936427724557,0.006933593749999911,1.0
2017-04-26,KOSDAQ,MOM12_1,-0.0115720694126183,-0.0132715685755372,0.0016994991629188,162,32,-0.011572069412618378,0.48828125,0.3370537977496037,-0.03327546296296302,1.0
2017-05-08,KOSDAQ,MOM12_1,0.0390029478647482,0.0143282242009214,0.0246747236638267,159,31,0.03900294786474825,0.6878251821019771,0.1964712194399559,0.007709474538445837,1.0
2017-05-16,KOSDAQ,MOM12_1,0.0357804262121093,0.0193959709091249,0.0163844553029843,157,31,0.03578042621210931,0.6337148803329865,0.30189736752562074,0.02712143003903844,1.0
2017-05-23,KOSDAQ,MOM12_1,-0.0045912789353742,0.0025854921720579,-0.0071767711074322,157,31,-0.004591278935374279,0.481789802289282,0.25261609936630197,0.01890281487569334,1.0
2017-05-30,KOSDAQ,MOM12_1,0.0026323983520927,-0.0166215556907811,0.0192539540428738,160,32,0.0026323983520927276,0.484375,0.22678021499061213,0.02250393081761015,1.0
2017-06-07,KOSDAQ,MOM12_1,0.015767418646379,-0.0082027821968374,0.0239702008432164,163,32,0.015767418646379015,0.583984375,0.2735016666871617,-0.0015337423312883347,1.0
2017-06-14,KOSDAQ,MOM12_1,0.029517197705438,0.0150548423450778,0.0144623553603602,164,32,0.029517197705438095,0.6640625,0.27467533852675624,0.007050304878048808,1.0
2017-06-21,KOSDAQ,MOM12_1,0.0294640601027697,0.0163341117085497,0.01312994839422,164,32,0.02946406010276976,0.6630859375,0.28324390817663636,-0.0001905487804877426,1.0
2017-06-28,KOSDAQ,MOM12_1,-0.0129405449068462,-0.0095414381305239,-0.0033991067763222,167,33,-0.012940544906846218,0.4490358126721763,0.24919850385120498,-0.007831325301204839,0.9848484848484849
2017-07-05,KOSDAQ,MOM12_1,0.0169418957789001,0.0181061306429806,-0.0011642348640805,166,33,0.016941895778900103,0.588613406795225,0.2810042829742742,0.014265734265734298,0.9848484848484849
2017-07-12,KOSDAQ,MOM12_1,0.0477112668930086,0.0209344869612122,0.0267767799317963,159,31,0.04771126689300864,0.696149843912591,0.2902333352110324,-0.012882937715560983,1.0
2017-07-19,KOSDAQ,MOM12_1,-0.0264229030456252,-0.0128101487498947,-0.0136127542957304,162,32,-0.026422903045625272,0.39453125,0.3777603853158514,0.035397376543209846,1.0
2017-07-26,KOSDAQ,MOM12_1,0.0045469302353007,0.0090036594086666,-0.0044567291733659,165,33,0.004546930235300738,0.5629017447199265,0.34902831800083767,0.04739467849223944,1.0
2017-08-02,KOSDAQ,MOM12_1,-0.0192390548802603,-0.0106955776465111,-0.0085434772337492,160,32,-0.019239054880260394,0.4033203125,0.24943965078306912,0.06485849056603776,1.0
2017-08-09,KOSDAQ,MOM12_1,0.0126518989593376,0.0151304357954096,-0.0024785368360719,158,31,0.012651898959337663,0.554630593132154,0.25438993481014943,0.05794123690158226,1.0
2017-08-17,KOSDAQ,MOM12_1,0.0470342001970024,0.0203029102502971,0.0267312899467053,158,31,0.047034200197002454,0.7294484911550468,0.27855138321401623,0.03081980686254371,1.0
2017-08-24,KOSDAQ,MOM12_1,-0.0167475226912818,-0.0338850811607885,0.0171375584695067,158,31,-0.016747522691281866,0.39438085327783556,0.3993878017101918,0.024655845490034856,1.0
2017-08-31,KOSDAQ,MOM12_1,-0.0130091110386243,-0.0080701605904982,-0.004938950448126,166,33,-0.01300911103862432,0.45454545454545453,0.2152377295807564,0.03792470156106531,1.0
2017-09-07,KOSDAQ,MOM12_1,0.0601973251692964,0.0210743567069656,0.0391229684623307,163,32,0.06019732516929642,0.7783203125,0.29083986389073807,0.014274691358024727,1.0
2017-09-14,KOSDAQ,MOM12_1,-0.0452518630290464,-0.0132056768466524,-0.0320461861823939,162,32,-0.04525186302904641,0.27734375,0.21346403444773118,0.052795031055900665,1.0
2017-09-21,KOSDAQ,MOM12_1,-0.0214454089696086,0.0049217253552816,-0.0263671343248902,164,32,-0.02144540896960862,0.490234375,0.2957911805693906,-0.014282975460122638,1.0
2017-09-28,KOSDAQ,MOM12_1,-0.0585419100828485,-0.0259011240045743,-0.0326407860782742,149,29,-0.05854191008284857,0.40071343638525564,0.4081456002424742,-0.0060577819198509575,1.0
2017-10-13,KOSDAQ,MOM12_1,-0.0508033127557127,-0.0230385665674586,-0.027764746188254,154,30,-0.05080331275571272,0.3322222222222222,0.3420769569741749,0.05076252723311536,1.0
2017-10-20,KOSDAQ,MOM12_1,-0.0249334000037488,-0.0104622523805979,-0.0144711476231509,151,30,-0.02493340000374889,0.39555555555555555,0.23642066506368833,-0.004555555555555535,1.0
2017-10-27,KOSDAQ,MOM12_1,-0.0246592673192651,-0.003884229515401,-0.0207750378038641,164,32,-0.024659267319265186,0.419921875,0.279844952616902,0.03604294478527614,1.0
2017-11-03,KOSDAQ,MOM12_1,-0.00858660350369,-0.0024541485023897,-0.0061324550013003,172,34,-0.008586603503690095,0.4593425605536332,0.2171354578387642,-0.06768145854833157,1.0
2017-11-10,KOSDAQ,MOM12_1,-0.0161260168442919,-0.0171674509641179,0.0010414341198259,176,35,-0.01612601684429192,0.5404081632653062,0.28880980395738753,-0.03608163265306141,1.0
2017-11-17,KOSDAQ,MOM12_1,0.0629094415882976,0.0123233143312248,0.0505861272570729,188,37,0.06290944158829767,0.7202337472607743,0.19531095392864511,0.01597051597051602,1.0
2017-11-24,KOSDAQ,MOM12_1,0.0067876028933614,-0.028966998885675,0.0357546017790365,195,39,0.006787602893361461,0.44641683103221563,0.28612396133931617,0.02484800422944744,1.0
2017-12-01,KOSDAQ,MOM12_1,-0.0075119733642803,0.0104335592476772,-0.0179455326119575,190,38,-0.00751197336428034,0.46121883656509693,0.18701373544678504,-0.013088276246170982,1.0
2017-12-08,KOSDAQ,MOM12_1,0.0228023386952965,0.006624694652604,0.0161776440426925,190,38,0.02280233869529659,0.5678670360110804,0.3656629022908941,0.0070314675577832775,1.0
2017-12-15,KOSDAQ,MOM12_1,-0.016087151490763,0.0083971560988678,-0.0244843075896308,196,39,-0.016087151490763084,0.4365548980933596,0.26726958081178076,-0.015121630506245876,1.0
2017-12-22,KOSDAQ,MOM12_1,0.0655185870371275,0.0169796794607804,0.048538907576347,194,38,0.0655185870371275,0.6648199445983379,0.26300584082361317,-0.03599672757022093,1.0
2018-01-03,KOSDAQ,MOM12_1,0.0267766613589869,0.0023105299559492,0.0244661314030376,197,39,0.02677666135898695,0.5325443786982249,0.33064403265692965,-0.03146258503401356,1.0
2018-01-10,KOSDAQ,MOM12_1,-0.0232031879607483,-0.0029741573554367,-0.0202290306053116,208,41,-0.02320318796074839,0.41939321832242715,0.2040670937913976,0.0034759043242604815,1.0
2018-01-17,KOSDAQ,MOM12_1,-0.0578590281410485,-0.0198851860661719,-0.0379738420748765,201,40,-0.057859028141048534,0.26375,0.22961623092667008,-0.01112499999999994,1.0
2018-01-24,KOSDAQ,MOM12_1,0.0099089364273029,1.47473878735053e-05,0.0098941890394294,212,42,0.009908936427302974,0.5340136054421769,0.16401082324424882,-0.03390882419318436,1.0
2018-01-31,KOSDAQ,MOM12_1,-0.0343981034563513,-0.0165547119372853,-0.0178433915190659,220,44,-0.03439810345635136,0.39617768595041325,0.14377272311419945,-0.026032645777567698,0.9886363636363636
2018-02-07,KOSDAQ,MOM12_1,0.0473120260855436,0.0266410253836099,0.0206710007019336,202,40,0.0473120260855436,0.708125,0.22180431630814293,-0.005099502487562302,1.0
2018-02-14,KOSDAQ,MOM12_1,0.0077298682334393,-0.0020137414677011,0.0097436097011405,207,41,0.0077298682334393624,0.5603807257584771,0.27517540819228636,-0.016871892019891088,1.0
2018-02-23,KOSDAQ,MOM12_1,0.0047425260250115,0.005162418752245,-0.0004198927272335,220,44,0.004742526025011531,0.5614669421487604,0.16562308538891787,0.03883902797459726,0.9886363636363636
2018-03-05,KOSDAQ,MOM12_1,0.0305561567616462,0.002775828095255,0.0277803286663912,210,42,0.03055615676164629,0.5884353741496599,0.21522267302107437,-0.0037024379129641516,1.0
2018-03-12,KOSDAQ,MOM12_1,0.0274319167546663,0.0037390100063559,0.0236929067483104,213,42,0.02743191675466639,0.5770975056689343,0.2240381546618863,0.0156109613656783,1.0
2018-03-19,KOSDAQ,MOM12_1,-0.004338436116329,-0.0038212285913843,-0.0005172075249446,223,44,-0.00433843611632901,0.5402892561983471,0.24496235930720606,-0.033732007869938796,0.9886363636363636
2018-03-26,KOSDAQ,MOM12_1,0.0209730272650365,0.0020588618167047,0.0189141654483317,216,43,0.020973027265036526,0.49864791779340184,0.2598899832265469,0.023419972640219,0.9883720930232558
2018-04-02,KOSDAQ,MOM12_1,0.066257935956218,0.0264990846122822,0.0397588513439357,217,43,0.06625793595621805,0.5981611681990265,0.2974274038170387,-0.0023148148148148806,0.9883720930232558
2018-04-09,KOSDAQ,MOM12_1,0.0064747829972209,0.014589372849141,-0.0081145898519201,216,43,0.006474782997220929,0.4824229313142239,0.2596302379054759,-0.040930232558139656,0.9883720930232558
2018-04-16,KOSDAQ,MOM12_1,-0.0697685098358384,-0.0332559693285861,-0.0365125405072522,228,45,-0.06976850983583842,0.2992592592592593,0.2467923331728222,-0.03796465871405236,0.9888888888888889
2018-04-23,KOSDAQ,MOM12_1,-0.0019032809216173,-0.0096682619021569,0.0077649809805396,227,45,-0.0019032809216173556,0.4567901234567901,0.20043994560507486,0.01794493608652914,1.0
2018-04-30,KOSDAQ,MOM12_1,-0.0437099460253367,-0.0209270452973749,-0.0227829007279617,225,45,-0.04370994602533671,0.30666666666666664,0.18832831575262,0.0036867977528090012,0.9888888888888889
2018-05-09,KOSDAQ,MOM12_1,0.007270005748927,-0.0043150362488836,0.0115850419978107,222,44,0.007270005748927059,0.5082644628099173,0.17622638189598389,-0.003342245989304826,1.0
2018-05-16,KOSDAQ,MOM12_1,0.0254711699161194,0.0055317682392964,0.019939401676823,223,44,0.02547116991611944,0.6027892561983471,0.23529057018419838,-0.01996314496314494,1.0
2018-05-24,KOSDAQ,MOM12_1,0.0125729729277841,-0.0115754600538704,0.0241484329816546,221,44,0.012572972927784198,0.5206611570247934,0.22302600579927284,0.021081504702194387,0.9886363636363636
2018-05-31,KOSDAQ,MOM12_1,-0.0188992516576957,0.004647614260831,-0.0235468659185267,226,45,-0.018899251657695723,0.44592592592592595,0.20620171005999766,0.028790123456790107,1.0
2018-06-08,KOSDAQ,MOM12_1,-0.0345009227821848,-0.0108249978222862,-0.0236759249598985,223,44,-0.03450092278218487,0.38791322314049587,0.18204362407569522,-0.009162571662571617,1.0
2018-06-18,KOSDAQ,MOM12_1,0.0123597430794298,0.0086503690055401,0.0037093740738896,214,42,0.012359743079429835,0.5668934240362812,0.19672250838234487,-0.004895416110369477,1.0
2018-06-25,KOSDAQ,MOM12_1,-0.0007278032368978,0.0084064337374687,-0.0091342369743666,204,40,-0.0007278032368978893,0.491875,0.19559729258830824,0.0007352941176470562,1.0
2018-07-02,KOSDAQ,MOM12_1,-0.0169472644300792,0.0052936792695478,-0.0222409436996271,192,38,-0.01694726443007928,0.4182825484764543,0.17624779735865212,0.011650219298245723,1.0
2018-07-09,KOSDAQ,MOM12_1,0.0181094881228982,0.0017868930258444,0.0163225950970537,197,39,0.018109488122898282,0.5752794214332676,0.18674778367064995,0.024729923207080673,1.0
2018-07-16,KOSDAQ,MOM12_1,-0.0657335411771361,-0.0088047941081956,-0.0569287470689404,206,41,-0.06573354117713612,0.23438429506246283,0.18948418111463092,0.028179019654274273,1.0
2018-07-23,KOSDAQ,MOM12_1,-0.0015692577664582,-0.015680624830224,0.0141113670637657,192,38,-0.0015692577664582381,0.44598337950138506,0.2654852345739485,0.052288925438596645,1.0
2018-07-30,KOSDAQ,MOM12_1,-0.0024681767038761,0.006586864235296,-0.0090550409391721,194,38,-0.002468176703876151,0.5076177285318559,0.26671131045824203,0.058193163320672814,1.0
2018-08-06,KOSDAQ,MOM12_1,0.032089367691478,0.0068299508704551,0.0252594168210229,198,39,0.03208936769147809,0.6028928336620645,0.19898545918097113,0.02991452991453003,1.0
2018-08-13,KOSDAQ,MOM12_1,0.0684097800662551,0.0199846008277932,0.0484251792384618,191,38,0.06840978006625514,0.8109418282548476,0.21225228606725344,-0.04312482777624693,1.0
2018-08-21,KOSDAQ,MOM12_1,0.0233092795248036,0.0202463201727152,0.0030629593520883,194,38,0.023309279524803647,0.6717451523545707,0.20864371541436047,-0.0349294628323385,1.0
2018-08-28,KOSDAQ,MOM12_1,0.0191244481082933,0.0077236548972383,0.011400793211055,203,40,0.01912444810829337,0.58625,0.22309002748133058,0.03454433497536935,1.0
2018-09-04,KOSDAQ,MOM12_1,-0.0308956706774128,0.0009141928095991,-0.0318098634870119,213,42,-0.030895670677412855,0.4489795918367347,0.3462916200974157,0.04974290185557784,1.0
2018-09-11,KOSDAQ,MOM12_1,0.017816129691603,0.0196810975803304,-0.0018649678887273,214,42,0.017816129691603066,0.5924036281179138,0.18712104311093322,-0.011626613262127439,1.0
2018-09-18,KOSDAQ,MOM12_1,0.034722346122125,0.0118985619515234,0.0228237841706015,214,42,0.034722346122125006,0.6575963718820862,0.2896449712362052,0.00461726746773472,1.0
2018-09-28,KOSDAQ,MOM12_1,-0.0380180100513225,-0.0164286500754058,-0.0215893599759167,210,42,-0.03801801005132251,0.28514739229024944,0.13177849037497508,-0.07256235827664392,1.0
2018-10-08,KOSDAQ,MOM12_1,0.0083825746791914,0.0045698362165492,0.0038127384626422,195,39,0.008382574679191429,0.5818540433925049,0.19291601030777358,-0.04115713346482569,1.0
2018-10-16,KOSDAQ,MOM12_1,-0.0143420499187758,-0.0053919767253403,-0.0089500731934354,176,35,-0.014342049918775808,0.45224489795918366,0.2943350545711447,-0.026866883116883067,1.0
2018-10-23,KOSDAQ,MOM12_1,-0.0766458248592013,-0.0338340626274937,-0.0428117622317076,181,36,-0.07664582485920135,0.23148148148148148,0.15090669029305584,-0.028007980356046736,1.0
2018-10-30,KOSDAQ,MOM12_1,0.0814325978270122,0.0367174557583822,0.04471514206863,150,30,0.08143259782701227,0.8311111111111111,0.22735944207026476,0.0032222222222222374,1.0
2018-11-06,KOSDAQ,MOM12_1,-0.0215854982454841,-0.012984231121247,-0.008601267124237,169,33,-0.02158549824548411,0.4067952249770432,0.17898894469827512,0.011386049847588398,1.0
2018-11-13,KOSDAQ,MOM12_1,0.0249506524825046,0.0155195108409691,0.0094311416415355,169,33,0.024950652482504686,0.5803489439853077,0.22500366367392605,0.013896360050206225,1.0
2018-11-20,KOSDAQ,MOM12_1,-0.0148964837336023,-0.0087734840866307,-0.0061229996469715,170,34,-0.01489648373360231,0.43252595155709345,0.3008871530275643,-8.650519031139225e-05,1.0
2018-11-27,KOSDAQ,MOM12_1,-0.0172762447267151,-0.0070841289633756,-0.0101921157633394,163,32,-0.017276244726715122,0.3193359375,0.30350931535726716,0.0650881901840491,1.0
2018-12-04,KOSDAQ,MOM12_1,0.0020005719642416,0.0060120466659914,-0.0040114747017498,167,33,0.0020005719642416236,0.549127640036731,0.20437887112834274,0.029123571039738838,1.0
2018-12-11,KOSDAQ,MOM12_1,-0.0247287583816013,-0.0103802281353512,-0.01434853024625,154,30,-0.024728758381601323,0.2611111111111111,0.37465093709270564,-0.006601731601731664,1.0
2018-12-18,KOSDAQ,MOM12_1,0.0320823575224694,0.0081940016099574,0.023888355912512,152,30,0.03208235752246942,0.6844444444444444,0.2633512927391285,-0.04725877192982447,1.0
2018-12-26,KOSDAQ,MOM12_1,0.0323302072619872,0.0274989205308202,0.004831286731167,151,30,0.032330207261987216,0.6277777777777778,0.2645931571170696,0.015231788079470121,1.0
2019-01-04,KOSDAQ,MOM12_1,-0.0099627723473141,-0.0153355420388825,0.0053727696915684,152,30,-0.009962772347314179,0.43555555555555553,0.3131347864929766,0.037265686384554964,0.9833333333333333
2019-01-11,KOSDAQ,MOM12_1,-0.0330133864873267,-0.0096384480618774,-0.0233749384254493,159,31,-0.03301338648732679,0.36940686784599375,0.36766839548382957,-0.0278584768624196,0.9838709677419355
2019-01-18,KOSDAQ,MOM12_1,-0.0162501586940117,-0.0183488214407331,0.0020986627467214,168,33,-0.0162501586940117,0.3884297520661157,0.22730547472078552,0.016865079365079416,1.0
2019-01-25,KOSDAQ,MOM12_1,-0.0185886321019876,-0.0096723335037948,-0.0089162985981928,179,35,-0.018588632101987638,0.403265306122449,0.24623936002353372,0.049880287310454796,1.0
2019-02-01,KOSDAQ,MOM12_1,-0.0083414310619838,-0.0166212932771747,0.0082798622151908,180,36,-0.008341431061983894,0.4575617283950617,0.2479551905039612,-0.0030864197530864335,1.0
2019-02-13,KOSDAQ,MOM12_1,-0.0328469351840015,-0.0101522738400149,-0.0226946613439866,175,35,-0.03284693518400158,0.3436734693877551,0.2864773140017726,0.018448979591836667,1.0
2019-02-20,KOSDAQ,MOM12_1,-0.014375480661151,-0.0036645432089874,-0.0107109374521636,188,37,-0.014375480661151047,0.41197954711468227,0.1878039303840985,-0.002372052903967803,1.0
2019-02-27,KOSDAQ,MOM12_1,-0.0032697151521967,-0.0052963838344736,0.0020266686822768,186,37,-0.003269715152196786,0.5215485756026297,0.2707524042124313,-0.03727114210985183,1.0
2019-03-07,KOSDAQ,MOM12_1,-0.0316021514853513,-0.0173159892830073,-0.0142861622023439,188,37,-0.03160215148535136,0.38787436084733384,0.23867812206315095,-0.018473260494537014,1.0
2019-03-14,KOSDAQ,MOM12_1,0.0282442121131242,0.0113296959153584,0.0169145161977658,192,38,0.02824421211312428,0.5962603878116344,0.20989567053734498,0.024602521929824483,1.0
2019-03-21,KOSDAQ,MOM12_1,0.0209853872995474,0.0145440361577947,0.0064413511417527,196,39,0.020985387299547492,0.6186719263642341,0.20821743222954298,-0.027603349031920466,1.0
2019-03-28,KOSDAQ,MOM12_1,0.0026863371165236,0.0049906451538962,-0.0023043080373725,190,38,0.0026863371165236904,0.5235457063711911,0.2417185738210978,0.023234072022160657,1.0
2019-04-04,KOSDAQ,MOM12_1,0.0281896163707698,0.0117287753431541,0.0164608410276156,198,39,0.02818961637076981,0.6239316239316239,0.27190756552134826,0.01868039368039376,1.0
2019-04-11,KOSDAQ,MOM12_1,-0.0068433977067135,0.0157580758498414,-0.0226014735565549,205,41,-0.006843397706713515,0.4913741820345033,0.2216504934299295,-0.0009564801530368428,1.0
2019-04-18,KOSDAQ,MOM12_1,-0.0115475334547277,-0.0057234463511318,-0.0058240871035959,206,41,-0.011547533454727798,0.41701368233194525,0.18268310390170955,-0.018857822724568596,1.0
2019-04-25,KOSDAQ,MOM12_1,0.0108179763676678,0.0055472124609645,0.0052707639067032,208,41,0.010817976367667854,0.5032718619869125,0.25808113404247396,0.0536348567369167,1.0
2019-05-03,KOSDAQ,MOM12_1,0.0381272938572529,0.022574646466393,0.0155526473908598,212,42,0.03812729385725293,0.6445578231292517,0.16092455720946494,0.0010040160642570406,0.9880952380952381
2019-05-13,KOSDAQ,MOM12_1,0.0821838682359525,0.0095955040585265,0.072588364177426,194,38,0.08218386823595254,0.711218836565097,0.34065495826910475,-0.019975456776656686,1.0
2019-05-20,KOSDAQ,MOM12_1,0.0395093810887201,0.0058742937346481,0.033635087354072,190,38,0.03950938108872018,0.6121883656509696,0.2535366299964708,0.072960178223336,1.0
2019-05-27,KOSDAQ,MOM12_1,0.0036230781640309,0.0155906292921348,-0.0119675511281039,190,38,0.003623078164030947,0.45083102493074795,0.22827856673733232,-0.000556947925368867,1.0
2019-06-03,KOSDAQ,MOM12_1,0.0194463076333491,0.0139242694793112,0.0055220381540379,191,38,0.019446307633349154,0.5353185595567868,0.2554378224059433,-0.007548476454293684,1.0
2019-06-11,KOSDAQ,MOM12_1,0.0211478534231316,0.007375548543718,0.0137723048794135,201,40,0.021147853423131677,0.59375,0.2127168876813265,-0.08274999999999999,1.0
2019-06-18,KOSDAQ,MOM12_1,-0.0368616431015627,-0.0133501685647881,-0.0235114745367746,200,40,-0.036861643101562716,0.30375,0.2195131571682722,-0.013636363636363669,1.0
2019-06-25,KOSDAQ,MOM12_1,-0.012526907058887,0.0012022672007718,-0.0137291742596589,199,39,-0.012526907058887064,0.3701512163050625,0.3042460603609043,-0.03397110503709494,1.0
