sample,universe,factor,direction,overlay,top_n,cost_bps,state,high_minus_low,low_uplift,high_uplift
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,MKT_ACT1,0.07333091714853532,-0.07445940510203833,-0.0011284879535030127
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,MKT_ACT1,-0.15372897963765791,-0.07363085240066286,-0.22735983203832077
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,MKT_ACT5,0.08197579805643664,-0.10045329233552072,-0.018477494279084083
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,MKT_ACT5,-0.03797941905155361,-0.12656696933622094,-0.16454638838777455
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,MKT_ACT1_BREADTH,0.00030108931229115565,-0.08461394554712079,-0.08431285623482963
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,MKT_ACT1_BREADTH,-0.20787445148067352,-0.010246512105079247,-0.21812096358575275
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,MKT_ACT5_BREADTH,-0.0465749243320801,-0.03553924269396283,-0.08211416702604293
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,MKT_ACT5_BREADTH,-0.2287667681901863,0.01629971285365777,-0.21246705533652852
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,KOSDAQ_TA_SHARE,0.1416159416262674,-0.07145271446937705,0.07016322715689033
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,KOSDAQ_TA_SHARE,0.30434063054747923,-0.27964153033115025,0.02469910021632897
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,0.07786276142475718,-0.0559238839740658,0.02193887745069137
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,0.06329999848520766,-0.11884626513511724,-0.05554626664990958
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,0.04361497260239556,-0.004022638037904913,0.03959233456449065
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,0.06048297633761232,-0.19907996960198387,-0.13859699326437155
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,0.0510130286519587,-0.006231443305878683,0.04478158534608001
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,0.24781429247795742,-0.258646649484657,-0.010832357006699576
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,MKT_ACT1,-0.05284441291228017,0.07045788592028404,0.017613473008003873
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,MKT_ACT1,0.029733546401957595,-0.01879866347566595,0.010934882926291644
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,MKT_ACT5,-0.020156179379966055,0.054556113961858846,0.03439993458189279
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,MKT_ACT5,-0.04279236279735713,0.04222359987532722,-0.0005687629220299142
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,MKT_ACT1_BREADTH,-0.10136711909993228,0.07406071592446964,-0.027306403175462634
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,MKT_ACT1_BREADTH,-0.13535165198782942,0.0995008670400226,-0.03585078494780682
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,MKT_ACT5_BREADTH,-0.06489627986409013,0.047029681058213355,-0.017866598805876786
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,MKT_ACT5_BREADTH,-0.04794933227177699,0.07786949926967542,0.02992016699789843
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,KOSDAQ_TA_SHARE,0.08412920754245809,-0.018938216972831205,0.06519099056962688
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,KOSDAQ_TA_SHARE,0.01364215878974559,0.048054675846992814,0.061696834636738404
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,-0.06604262982329288,0.06132202076327028,-0.004720609060022607
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,-0.050389984576900734,0.03943912863605524,-0.010950855940845498
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,-0.0074351574569772975,0.01907764796578776,0.011642490508810461
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,-0.17375367409770479,0.1887040882612799,0.014950414163575117
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,FACTOR_TOP_REL_ACT5,0.020717355229620035,0.013432847255264047,0.03415020248488408
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,0,FACTOR_TOP_REL_ACT5,-0.041756097782157615,0.03425571354166683,-0.007500384240490788
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,MKT_ACT1,-0.054833886596490695,0.07005999118344194,0.015226104586951247
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,MKT_ACT1,0.03145969559550596,-0.02198803847566593,0.009471657119840032
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,MKT_ACT5,-0.022079337274702883,0.05362769290922727,0.031548355634524385
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,MKT_ACT5,-0.04134156819465851,0.03896497918567207,-0.002376589008986434
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,MKT_ACT1_BREADTH,-0.10222922436309015,0.07286703171394333,-0.029362192649146822
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,MKT_ACT1_BREADTH,-0.1348681636157364,0.09712737866792957,-0.03774078494780682
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,MKT_ACT5_BREADTH,-0.06522785881145854,0.045239154742423876,-0.01998870406903467
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,MKT_ACT5_BREADTH,-0.046084332271777016,0.07530449926967543,0.029220166997898415
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,KOSDAQ_TA_SHARE,0.0839965759635107,-0.02046348013072594,0.06353309583278477
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,KOSDAQ_TA_SHARE,0.01320245204487757,0.04585983713731538,0.05906228918219295
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,FACTOR_TOP_ACT5_BREADTH,-0.06635931267904811,0.0595623655908565,-0.006796947088191617
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,FACTOR_TOP_ACT5_BREADTH,-0.049219403931739486,0.036756547990893965,-0.012462855940845521
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,FACTOR_TOP_TA_SHARE,-0.006374104825398344,0.01675659533420882,0.010382490508810476
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,FACTOR_TOP_TA_SHARE,-0.16918350460617937,0.1824040882612799,0.013220583655100529
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,FACTOR_TOP_REL_ACT5,0.019722618387514768,0.012305478834211417,0.032028097221726184
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,30,FACTOR_TOP_REL_ACT5,-0.040436356402847304,0.03151847216235649,-0.008917884240490814
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,MKT_ACT1,-0.056823360280701236,0.06966209644659983,0.012838736165898599
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,MKT_ACT1,0.033185844789054376,-0.02517741347566595,0.008008431313388426
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,MKT_ACT5,-0.024002495169439746,0.05269927185659569,0.028696776687155943
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,MKT_ACT5,-0.03989077359195982,0.035706358496016874,-0.004184415095942947
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,MKT_ACT1_BREADTH,-0.10309132962624803,0.07167334750341699,-0.031417982122831055
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,MKT_ACT1_BREADTH,-0.13438467524364336,0.09475389029583653,-0.039630784947806835
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,MKT_ACT5_BREADTH,-0.06555943775882697,0.0434486284266344,-0.022110809332192578
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,MKT_ACT5_BREADTH,-0.04421933227177697,0.07273949926967539,0.028520166997898423
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,KOSDAQ_TA_SHARE,0.08386394438456334,-0.02198874328862068,0.061875201095942654
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,KOSDAQ_TA_SHARE,0.012762745300009537,0.043664998427637956,0.05642774372764749
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,FACTOR_TOP_ACT5_BREADTH,-0.06667599553480333,0.05780271041844269,-0.008873285116360633
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,FACTOR_TOP_ACT5_BREADTH,-0.04804882328657813,0.03407396734573264,-0.013974855940845484
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,FACTOR_TOP_TA_SHARE,-0.005313052193819404,0.014435542702629861,0.009122490508810458
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,FACTOR_TOP_TA_SHARE,-0.16461333511465395,0.1761040882612799,0.011490753146625959
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,FACTOR_TOP_REL_ACT5,0.018727881545409518,0.01117811041315877,0.02990599195856829
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT1_W10,20,60,FACTOR_TOP_REL_ACT5,-0.03911661502353692,0.02878123078304614,-0.010335384240490781
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,MKT_ACT1,-0.03862753859145959,0.04751779490190857,0.008890256310448975
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,MKT_ACT1,-0.02256740948203227,-0.0011121716510944103,-0.023679581133126678
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,MKT_ACT5,0.02089606587612195,-0.006329928670496211,0.014566137205625742
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,MKT_ACT5,0.06478493180500919,-0.057955657326378585,0.006829274478630609
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,MKT_ACT1_BREADTH,0.014290016796110389,0.019447382524701635,0.033737399320812024
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,MKT_ACT1_BREADTH,-0.032651896199637945,0.05690151350014548,0.024249617300507533
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,MKT_ACT5_BREADTH,-0.011865188442166953,-0.004515534973597116,-0.01638072341576407
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,MKT_ACT5_BREADTH,0.1712335667846029,-0.07301231130383079,0.09822125548077208
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,KOSDAQ_TA_SHARE,-0.010402975762419782,0.051898653659088786,0.041495677896669005
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,KOSDAQ_TA_SHARE,0.07618822341092324,-0.04554872133550972,0.03063950207541352
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_ACT5_BREADTH,-0.04601908046252097,0.0579294969119913,0.01191041644947033
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_ACT5_BREADTH,0.24262685880573553,-0.06966797653358513,0.17295888227215042
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_TA_SHARE,0.06759493793426946,-0.03241039424345809,0.03518454369081138
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_TA_SHARE,-0.14028489928357038,0.1503663755938181,0.010081476310247717
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_REL_ACT5,-0.007910682000085476,0.043001269855649324,0.03509058785556385
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,0,FACTOR_TOP_REL_ACT5,0.1220353509917701,-0.04996403257672722,0.07207131841504288
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,MKT_ACT1,-0.041014907012512224,0.04261042648085593,0.00159551946834371
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,MKT_ACT1,-0.024152570772354845,-0.004892171651094442,-0.029044742423449288
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,MKT_ACT5,0.018641329034016697,-0.010176244459969914,0.008465084574046785
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,MKT_ACT5,0.06494361246467939,-0.06238738146430963,0.002556231000369752
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,MKT_ACT1_BREADTH,0.016146858901373608,0.012152645682596323,0.02829950458396993
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,MKT_ACT1_BREADTH,-0.03406573340894025,0.05233035070944782,0.018264617300507567
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,MKT_ACT5_BREADTH,-0.012395714757956396,-0.009290271815702416,-0.021685986573658812
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,MKT_ACT5_BREADTH,0.17381356678460286,-0.07895231130383082,0.09486125548077205
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,KOSDAQ_TA_SHARE,-0.007219817867682984,0.04433865365908879,0.037118835791405805
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,KOSDAQ_TA_SHARE,0.07623995361620181,-0.0501822697226065,0.026057683893595314
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_ACT5_BREADTH,-0.043180867737897324,0.0511515658775085,0.007970698139611172
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_ACT5_BREADTH,0.24680750396702586,-0.07600862169487546,0.1707988822721504
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_TA_SHARE,0.07051283267111164,-0.039572499506616024,0.030940333164495615
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_TA_SHARE,-0.1364408314869602,0.1428063755938181,0.006365544106857872
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_REL_ACT5,-0.0068496293685065095,0.03636969090828087,0.02952006153977436
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,30,FACTOR_TOP_REL_ACT5,0.12192944581935634,-0.05387437740431343,0.06805506841504291
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,MKT_ACT1,-0.043402275433564876,0.037703058059803334,-0.005699217373761544
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,MKT_ACT1,-0.02573773206267743,-0.008672171651094396,-0.034409903713771825
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,MKT_ACT5,0.016386592191911437,-0.01402256024944358,0.002364031942467855
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,MKT_ACT5,0.0651022931243495,-0.06681910560224061,-0.001716812477891109
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,MKT_ACT1_BREADTH,0.018003701006636702,0.004857908840491119,0.02286160984712782
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,MKT_ACT1_BREADTH,-0.03547957061824258,0.04775918791875015,0.01227961730050757
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,MKT_ACT5_BREADTH,-0.012926241073745917,-0.014065008657807628,-0.026991249731553545
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,MKT_ACT5_BREADTH,0.17639356678460288,-0.08489231130383076,0.09150125548077212
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,KOSDAQ_TA_SHARE,-0.004036659972946083,0.03677865365908877,0.03274199368614269
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,KOSDAQ_TA_SHARE,0.07629168382148038,-0.05481581810970323,0.02147586571177716
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,FACTOR_TOP_ACT5_BREADTH,-0.04034265501327375,0.04437363484302579,0.004030979829752039
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,FACTOR_TOP_ACT5_BREADTH,0.25098814912831624,-0.08234926685616575,0.16863888227215046
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,FACTOR_TOP_TA_SHARE,0.0734307274079537,-0.04673460476977388,0.026696122638179824
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,FACTOR_TOP_TA_SHARE,-0.13259676369035006,0.1352463755938181,0.0026496119034680504
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,FACTOR_TOP_REL_ACT5,-0.005788576736927554,0.02973811196091248,0.023949535223984925
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,10,60,FACTOR_TOP_REL_ACT5,0.12182354064694248,-0.05778472223189961,0.06403881841504287
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,MKT_ACT1,-0.05155261729142968,0.022182913848737808,-0.02936970344269187
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,MKT_ACT1,-0.11454877935884283,0.038221759172010976,-0.07632702018683185
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,MKT_ACT5,-0.07253609448893646,0.018589567458057343,-0.05394652703087911
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,MKT_ACT5,-0.08958317330588769,0.045512476591941756,-0.04407069671394594
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,MKT_ACT1_BREADTH,-0.04695939342116601,0.004934881303010917,-0.04202451211815509
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,MKT_ACT1_BREADTH,-0.09277777648190465,0.0788917711065476,-0.01388600537535704
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,MKT_ACT5_BREADTH,-0.07994073932967088,-0.02378052312197677,-0.10372126245164766
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,MKT_ACT5_BREADTH,-0.03574743188520454,0.030551465469364512,-0.005195966415840024
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,KOSDAQ_TA_SHARE,-0.02240143509416296,-0.012916567603811843,-0.035318002697974804
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,KOSDAQ_TA_SHARE,0.007315647262360402,0.01837149124641575,0.02568713850877615
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,FACTOR_TOP_ACT5_BREADTH,-0.03822709493976375,-0.018319869357040518,-0.05654696429680427
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,FACTOR_TOP_ACT5_BREADTH,-0.03525333517732253,0.06244709805392666,0.027193762876604133
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,FACTOR_TOP_TA_SHARE,0.08213395803006207,-0.0774883956661917,0.00464556236387037
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,FACTOR_TOP_TA_SHARE,-0.0018103893423657216,0.024441014820869647,0.022630625478503925
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,FACTOR_TOP_REL_ACT5,0.036285726802133045,-0.03864417292962321,-0.0023584461274901674
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,0,FACTOR_TOP_REL_ACT5,0.005931214985451867,0.019055549337316825,0.024986764322768692
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,MKT_ACT1,-0.053276827817745516,0.017010282269790462,-0.036266545547955054
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,MKT_ACT1,-0.11172140032658476,0.03137050917201099,-0.08035089115457378
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,MKT_ACT5,-0.0743929365941996,0.013483251668583662,-0.06090968492561594
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,MKT_ACT5,-0.08832506236136,0.03899523521263144,-0.04932982714872855
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,MKT_ACT1_BREADTH,-0.047290972368534426,-0.0007682765917259258,-0.04805924896026035
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,MKT_ACT1_BREADTH,-0.09422091601678836,0.07308991064143133,-0.02113100537535704
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,MKT_ACT5_BREADTH,-0.08053758143493406,-0.029152102069345175,-0.10968968350427924
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,MKT_ACT5_BREADTH,-0.03441243188520454,0.025016465469364528,-0.009395966415840014
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,KOSDAQ_TA_SHARE,-0.020743540357320844,-0.01994604128802238,-0.040689581645343226
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,KOSDAQ_TA_SHARE,0.006617289491099389,0.012884394472222213,0.019501683963321602
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_ACT5_BREADTH,-0.03750193709615036,-0.024315731426006022,-0.06181766852215638
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_ACT5_BREADTH,-0.03350443195151612,0.056594194828120246,0.023089762876604133
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_TA_SHARE,0.08346027381953575,-0.08465050092934959,-0.0011902271098138384
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_TA_SHARE,0.0026885937084817693,0.015201014820869621,0.01788960852935139
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_REL_ACT5,0.03754572680213305,-0.04520943608751795,-0.007663709285384901
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,30,FACTOR_TOP_REL_ACT5,0.007593111537176015,0.012668652785592673,0.02026176432276869
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,MKT_ACT1,-0.055001038344061254,0.011837650690843079,-0.04316338765321818
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,MKT_ACT1,-0.10889402129432668,0.02451925917201097,-0.0843747621223157
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,MKT_ACT5,-0.07624977869946278,0.008376935879109978,-0.0678728428203528
OOS,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,MKT_ACT5,-0.08706695141683228,0.0324779938333211,-0.05458895758351118
TRAIN,KOSPI_EX_K200,PRIVATE_FLOW,HIGH,ACT5_KEEP_TOP70,20,60,MKT_ACT1_BREADTH,-0.04762255131590285,-0.006471434486462766,-0.054093985802365616
