sample,universe,factor,direction,overlay,top_n,cost_bps,state,state_bin,n_periods,train_q1,train_q2,annualized_arith_uplift,tstat,positive_delta_share
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,MKT_ACT5_BREADTH,LOW,35,0.30689579636270553,0.3814164040877093,-0.2041982378136049,-1.3567414216917841,0.42857142857142855
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,MKT_ACT5_BREADTH,MID,26,0.30689579636270553,0.3814164040877093,0.07624108740643672,0.4548361113961692,0.5
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,MKT_ACT5_BREADTH,HIGH,25,0.30689579636270553,0.3814164040877093,-0.03708206032515889,-0.24986942812377166,0.6
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,KOSDAQ_TA_SHARE,LOW,57,0.3936705945864651,0.4530438876051797,-0.01191959276382821,-0.10785722982058198,0.6140350877192983
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,KOSDAQ_TA_SHARE,MID,57,0.3936705945864651,0.4530438876051797,0.11632267359437756,0.9164153474902826,0.5614035087719298
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,KOSDAQ_TA_SHARE,HIGH,57,0.3936705945864651,0.4530438876051797,0.057347472530007916,0.46336583065247733,0.543859649122807
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,KOSDAQ_TA_SHARE,LOW,31,0.3936705945864651,0.4530438876051797,0.011390095028462988,0.0878148239489669,0.5483870967741935
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,KOSDAQ_TA_SHARE,MID,22,0.3936705945864651,0.4530438876051797,-0.07590659125814649,-0.3822482673532798,0.45454545454545453
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,KOSDAQ_TA_SHARE,HIGH,33,0.3936705945864651,0.4530438876051797,-0.14469301506790674,-0.9330890425406752,0.48484848484848486
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_ACT5_BREADTH,LOW,57,0.3257918552036199,0.4598355471220746,-0.06736660743876242,-0.4943643544784411,0.5263157894736842
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_ACT5_BREADTH,MID,57,0.3257918552036199,0.4598355471220746,0.20536449187452951,1.732609984531856,0.6140350877192983
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_ACT5_BREADTH,HIGH,57,0.3257918552036199,0.4598355471220746,0.023752668924790124,0.23199734571720254,0.5789473684210527
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_ACT5_BREADTH,LOW,33,0.3257918552036199,0.4598355471220746,0.08102692174466938,0.5979979188279391,0.48484848484848486
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_ACT5_BREADTH,MID,22,0.3257918552036199,0.4598355471220746,-0.4858354219852726,-2.714819316290934,0.4090909090909091
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_ACT5_BREADTH,HIGH,31,0.3257918552036199,0.4598355471220746,0.06202481635690697,0.41912622527134613,0.5806451612903226
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_TA_SHARE,LOW,57,0.029635242339089353,0.04908245575513917,0.12337323248051386,1.0838792272792377,0.631578947368421
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_TA_SHARE,MID,57,0.029635242339089353,0.04908245575513917,-0.07534819607204349,-0.6857340868970739,0.49122807017543857
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_TA_SHARE,HIGH,57,0.029635242339089353,0.04908245575513917,0.11372551695208684,0.8404296868229767,0.5964912280701754
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_TA_SHARE,LOW,27,0.029635242339089353,0.04908245575513917,-0.01858044640374084,-0.12735275455321404,0.5185185185185185
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_TA_SHARE,MID,21,0.029635242339089353,0.04908245575513917,-0.2610689484651522,-1.3191279321810216,0.3333333333333333
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_TA_SHARE,HIGH,38,0.029635242339089353,0.04908245575513917,-0.002831620746541901,-0.020341774034408525,0.5789473684210527
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_REL_ACT5,LOW,57,0.03165624567214376,0.16449379623660543,-0.12287863605234232,-1.05603521766087,0.43859649122807015
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_REL_ACT5,MID,57,0.03165624567214376,0.16449379623660543,0.08051172901835818,0.6312790944606818,0.6491228070175439
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_REL_ACT5,HIGH,57,0.03165624567214376,0.16449379623660543,0.20411746039454143,1.7895052861202114,0.631578947368421
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_REL_ACT5,LOW,21,0.03165624567214376,0.16449379623660543,-0.015509281991333002,-0.10145134080388671,0.47619047619047616
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_REL_ACT5,MID,40,0.03165624567214376,0.16449379623660543,-0.15842370969036385,-1.2449520048670202,0.475
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,30,FACTOR_TOP_REL_ACT5,HIGH,25,0.03165624567214376,0.16449379623660543,0.022836870015790184,0.11423245722860807,0.56
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT1,LOW,57,0.9638261651583806,1.0729015707170293,0.06674998616606903,0.617924751225051,0.5087719298245614
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT1,MID,57,0.9638261651583806,1.0729015707170293,0.03366416821862396,0.3615538119709545,0.5964912280701754
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT1,HIGH,57,0.9638261651583806,1.0729015707170293,0.006161662133759066,0.04019282335120145,0.543859649122807
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT1,LOW,33,0.9638261651583806,1.0729015707170293,-0.23595336451754942,-2.0381923042675862,0.45454545454545453
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT1,MID,18,0.9638261651583806,1.0729015707170293,-0.16025360321196497,-0.6101767497930112,0.3333333333333333
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT1,HIGH,35,0.9638261651583806,1.0729015707170293,0.07316526651019165,0.5283947247607805,0.6285714285714286
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT5,LOW,57,0.960386994407251,1.0780045668849731,0.12835659116510337,1.334267954261268,0.5789473684210527
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT5,MID,57,0.960386994407251,1.0780045668849731,-0.005698342442759392,-0.049883702140110016,0.5789473684210527
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT5,HIGH,57,0.960386994407251,1.0780045668849731,-0.016082432203891946,-0.11009792792098258,0.49122807017543857
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT5,LOW,35,0.960386994407251,1.0780045668849731,-0.11111225650920716,-0.9261942167020352,0.42857142857142855
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT5,MID,23,0.960386994407251,1.0780045668849731,-0.1566909583870772,-0.7064859177521639,0.4782608695652174
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT5,HIGH,28,0.960386994407251,1.0780045668849731,-0.022050733511170297,-0.1447879261552242,0.6071428571428571
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT1_BREADTH,LOW,57,0.25206146149992276,0.3266610089644922,0.04576616603814052,0.46743876156562947,0.5263157894736842
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT1_BREADTH,MID,57,0.25206146149992276,0.3266610089644922,0.019477344223404157,0.14754729139847317,0.5263157894736842
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT1_BREADTH,HIGH,57,0.25206146149992276,0.3266610089644922,0.04133230625690738,0.31837632392069753,0.5964912280701754
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT1_BREADTH,LOW,40,0.25206146149992276,0.3266610089644922,-0.17325335360178235,-1.4950382719491317,0.475
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT1_BREADTH,MID,30,0.25206146149992276,0.3266610089644922,-0.022704798753340433,-0.12866990033377032,0.5333333333333333
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT1_BREADTH,HIGH,16,0.25206146149992276,0.3266610089644922,-0.03118521577289282,-0.1437767353531392,0.5
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT5_BREADTH,LOW,57,0.30689579636270553,0.3814164040877093,0.033732430363343904,0.2962196888866427,0.543859649122807
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT5_BREADTH,MID,57,0.30689579636270553,0.3814164040877093,0.193890077482551,1.643311375958552,0.6140350877192983
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT5_BREADTH,HIGH,57,0.30689579636270553,0.3814164040877093,-0.12104669132744288,-0.9540302661508321,0.49122807017543857
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT5_BREADTH,LOW,35,0.30689579636270553,0.3814164040877093,-0.222990237813605,-1.4774657845931665,0.42857142857142855
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT5_BREADTH,MID,26,0.30689579636270553,0.3814164040877093,0.050362625867975186,0.2995127785526701,0.5
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,MKT_ACT5_BREADTH,HIGH,25,0.30689579636270553,0.3814164040877093,-0.06460046032515894,-0.4360935855479841,0.6
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,KOSDAQ_TA_SHARE,LOW,57,0.3936705945864651,0.4530438876051797,-0.027968013816459757,-0.2523837656519896,0.6140350877192983
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,KOSDAQ_TA_SHARE,MID,57,0.3936705945864651,0.4530438876051797,0.09828477885753546,0.7734642719931575,0.5087719298245614
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,KOSDAQ_TA_SHARE,HIGH,57,0.3936705945864651,0.4530438876051797,0.03625905147737637,0.2931036092210389,0.5263157894736842
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,KOSDAQ_TA_SHARE,LOW,31,0.3936705945864651,0.4530438876051797,-0.012021517874762811,-0.09277344533811768,0.5483870967741935
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,KOSDAQ_TA_SHARE,MID,22,0.3936705945864651,0.4530438876051797,-0.09789931853087389,-0.4920829897695339,0.45454545454545453
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,KOSDAQ_TA_SHARE,HIGH,33,0.3936705945864651,0.4530438876051797,-0.16920574234063396,-1.0888663019221076,0.48484848484848486
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,LOW,57,0.3257918552036199,0.4598355471220746,-0.08858766007034133,-0.6481163130112112,0.5087719298245614
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,MID,57,0.3257918552036199,0.4598355471220746,0.18600028134821375,1.5692005626726406,0.5964912280701754
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,HIGH,57,0.3257918552036199,0.4598355471220746,0.009163195240579635,0.0896436118875005,0.543859649122807
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,LOW,33,0.3257918552036199,0.4598355471220746,0.06017964901739662,0.44416032761661123,0.48484848484848486
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,MID,22,0.3257918552036199,0.4598355471220746,-0.5112645128943634,-2.8455807739919914,0.4090909090909091
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_ACT5_BREADTH,HIGH,31,0.3257918552036199,0.4598355471220746,0.03714997764722951,0.2511442010853907,0.5806451612903226
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,LOW,57,0.029635242339089353,0.04908245575513917,0.10626375879630334,0.9344884599323826,0.5789473684210527
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,MID,57,0.029635242339089353,0.04908245575513917,-0.09497766975625398,-0.8629497408593593,0.49122807017543857
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,HIGH,57,0.029635242339089353,0.04908245575513917,0.09528972747840268,0.7030327728993077,0.5789473684210527
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,LOW,27,0.029635242339089353,0.04908245575513917,-0.03874044640374082,-0.2657348437861304,0.5185185185185185
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,MID,21,0.029635242339089353,0.04908245575513917,-0.28698894846515227,-1.4431934574471783,0.3333333333333333
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_TA_SHARE,HIGH,38,0.029635242339089353,0.04908245575513917,-0.0273021470623314,-0.1961664622498048,0.5789473684210527
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,LOW,57,0.03165624567214376,0.16449379623660543,-0.14091653078918442,-1.208393382764317,0.42105263157894735
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,MID,57,0.03165624567214376,0.16449379623660543,0.061014886913095034,0.4780338166539689,0.631578947368421
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,HIGH,57,0.03165624567214376,0.16449379623660543,0.18647746039454147,1.634999603898552,0.5964912280701754
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,LOW,21,0.03165624567214376,0.16449379623660543,-0.041789281991333,-0.2748839615346186,0.47619047619047616
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,MID,40,0.03165624567214376,0.16449379623660543,-0.17864670969036384,-1.3971394746865629,0.475
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,10,60,FACTOR_TOP_REL_ACT5,HIGH,25,0.03165624567214376,0.16449379623660543,-0.0034719299842099344,-0.01734661472241636,0.56
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT1,LOW,57,0.9638261651583806,1.0729015707170293,0.03345848073762516,0.5950051871273149,0.5263157894736842
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT1,MID,57,0.9638261651583806,1.0729015707170293,0.043945401644081075,0.76204733332046,0.543859649122807
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT1,HIGH,57,0.9638261651583806,1.0729015707170293,-0.050410272023359945,-1.0263052302413165,0.40350877192982454
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT1,LOW,33,0.9638261651583806,1.0729015707170293,-0.04883946893784087,-0.6099368080677925,0.5151515151515151
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT1,MID,18,0.9638261651583806,1.0729015707170293,0.110778684609387,0.7499743903425499,0.6111111111111112
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT1,HIGH,35,0.9638261651583806,1.0729015707170293,0.13228034631971014,1.9090152351778218,0.7142857142857143
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT5,LOW,57,0.960386994407251,1.0780045668849731,0.07377164283250616,1.4069323605088546,0.543859649122807
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT5,MID,57,0.960386994407251,1.0780045668849731,-0.03700339092725697,-0.6947879212549083,0.49122807017543857
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT5,HIGH,57,0.960386994407251,1.0780045668849731,-0.009774641546902864,-0.17039009249713039,0.43859649122807015
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT5,LOW,35,0.960386994407251,1.0780045668849731,0.03409844972699657,0.4033065235100591,0.6
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT5,MID,23,0.960386994407251,1.0780045668849731,0.0013135723890862275,0.012288131871975612,0.5652173913043478
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT5,HIGH,28,0.960386994407251,1.0780045668849731,0.1353024308505789,1.626568856997451,0.6785714285714286
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT1_BREADTH,LOW,57,0.25206146149992276,0.3266610089644922,0.01738153323710802,0.3047376808711979,0.5087719298245614
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT1_BREADTH,MID,57,0.25206146149992276,0.3266610089644922,0.05900860487725218,1.0626921159941405,0.5263157894736842
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT1_BREADTH,HIGH,57,0.25206146149992276,0.3266610089644922,-0.04939652775601387,-0.9777520365421802,0.43859649122807015
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT1_BREADTH,LOW,40,0.25206146149992276,0.3266610089644922,-0.00798812181526522,-0.1000860257280526,0.525
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT1_BREADTH,MID,30,0.25206146149992276,0.3266610089644922,0.13888418307474332,1.7038844722465718,0.7
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT1_BREADTH,HIGH,16,0.25206146149992276,0.3266610089644922,0.07282033434864874,0.5873335592757334,0.6875
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT5_BREADTH,LOW,57,0.30689579636270553,0.3814164040877093,0.06084256456695987,1.1232006857915462,0.5263157894736842
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT5_BREADTH,MID,57,0.30689579636270553,0.3814164040877093,-0.012571259146192199,-0.22230152959739136,0.5263157894736842
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT5_BREADTH,HIGH,57,0.30689579636270553,0.3814164040877093,-0.021277695062421352,-0.4027710338173314,0.42105263157894735
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT5_BREADTH,LOW,35,0.30689579636270553,0.3814164040877093,0.016249693241253936,0.17220055794092456,0.6
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT5_BREADTH,MID,26,0.30689579636270553,0.3814164040877093,0.08458842927309343,1.0578332665554993,0.5769230769230769
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,MKT_ACT5_BREADTH,HIGH,25,0.30689579636270553,0.3814164040877093,0.0897635017866302,0.9909415646133737,0.68
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,KOSDAQ_TA_SHARE,LOW,57,0.3936705945864651,0.4530438876051797,-0.07724879200541378,-1.549203707598265,0.47368421052631576
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,KOSDAQ_TA_SHARE,MID,57,0.3936705945864651,0.4530438876051797,0.08573093004572205,1.4061323829748926,0.5614035087719298
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,KOSDAQ_TA_SHARE,HIGH,57,0.3936705945864651,0.4530438876051797,0.01851147231803802,0.36640160618450973,0.43859649122807015
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,KOSDAQ_TA_SHARE,LOW,31,0.3936705945864651,0.4530438876051797,0.10681370291868282,1.2118707421810684,0.6774193548387096
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,KOSDAQ_TA_SHARE,MID,22,0.3936705945864651,0.4530438876051797,-0.01955200950235221,-0.1854013252436108,0.5454545454545454
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,KOSDAQ_TA_SHARE,HIGH,33,0.3936705945864651,0.4530438876051797,0.06457713296311073,0.7815072810428023,0.6060606060606061
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,LOW,57,0.3257918552036199,0.4598355471220746,0.03452217374408228,0.6820667083038003,0.5087719298245614
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,MID,57,0.3257918552036199,0.4598355471220746,0.04393096049797484,0.6763709398561809,0.5263157894736842
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,HIGH,57,0.3257918552036199,0.4598355471220746,-0.05145952388371081,-1.1185219896497491,0.43859649122807015
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,LOW,33,0.3257918552036199,0.4598355471220746,0.08739066971217822,1.005120061696348,0.6060606060606061
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,MID,22,0.3257918552036199,0.4598355471220746,-0.02509167589309012,-0.25255608841882154,0.5454545454545454
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,FACTOR_TOP_ACT5_BREADTH,HIGH,31,0.3257918552036199,0.4598355471220746,0.08645970123729593,0.9942822723282181,0.6774193548387096
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,LOW,57,0.029635242339089353,0.04908245575513917,0.04867121788624152,1.2786439859319636,0.5964912280701754
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,MID,57,0.029635242339089353,0.04908245575513917,-0.004883744383337898,-0.1033804236346114,0.45614035087719296
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,HIGH,57,0.029635242339089353,0.04908245575513917,-0.016793863144557317,-0.23129952797023684,0.42105263157894735
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,LOW,27,0.029635242339089353,0.04908245575513917,-0.0368556512601096,-0.3272934525829105,0.48148148148148145
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,LOW,ACT1_W10,20,0,FACTOR_TOP_TA_SHARE,MID,21,0.029635242339089353,0.04908245575513917,0.022988671291429997,0.3020732256822963,0.6190476190476191
