universe,metric,strategy,sample,phase,family,n_dates,net_delta_30
KOSDAQ,AMIHUD20,TOP05,YTD_2026,4,MOMENTUM,14,-0.0006209713854579742
KOSDAQ,AMIHUD20,TOP05,YTD_2026,4,REVISION,14,0.0
KOSDAQ,AMIHUD20,TOP05,YTD_2026,4,VALUE,14,0.0
KOSDAQ,AMIHUD20,TOP05,YTD_2026,5,FLOW,14,-0.0006982973544586108
KOSDAQ,AMIHUD20,TOP05,YTD_2026,5,MOMENTUM,14,0.0004365766966992038
KOSDAQ,AMIHUD20,TOP05,YTD_2026,5,REVISION,14,0.0
KOSDAQ,AMIHUD20,TOP05,YTD_2026,5,VALUE,14,0.0
KOSDAQ,AMIHUD20,TOP05,YTD_2026,6,FLOW,14,-0.00017551621864509066
KOSDAQ,AMIHUD20,TOP05,YTD_2026,6,MOMENTUM,14,-0.00020367895255101232
KOSDAQ,AMIHUD20,TOP05,YTD_2026,6,REVISION,14,0.0
KOSDAQ,AMIHUD20,TOP05,YTD_2026,6,VALUE,14,0.0
KOSDAQ,AMIHUD20,TOP05,YTD_2026,7,FLOW,14,0.0010006207044860038
KOSDAQ,AMIHUD20,TOP05,YTD_2026,7,MOMENTUM,14,-0.0003906731248794028
KOSDAQ,AMIHUD20,TOP05,YTD_2026,7,REVISION,14,0.0
KOSDAQ,AMIHUD20,TOP05,YTD_2026,7,VALUE,14,0.0
KOSDAQ,AMIHUD20,TOP05,YTD_2026,8,FLOW,14,-0.00043024422517868563
KOSDAQ,AMIHUD20,TOP05,YTD_2026,8,MOMENTUM,14,8.460157519645603e-05
KOSDAQ,AMIHUD20,TOP05,YTD_2026,8,REVISION,14,0.0
KOSDAQ,AMIHUD20,TOP05,YTD_2026,8,VALUE,14,0.0
KOSDAQ,AMIHUD20,TOP05,YTD_2026,9,FLOW,13,-0.00030913438418389723
KOSDAQ,AMIHUD20,TOP05,YTD_2026,9,MOMENTUM,13,-8.437440196167272e-05
KOSDAQ,AMIHUD20,TOP05,YTD_2026,9,REVISION,13,0.0
KOSDAQ,AMIHUD20,TOP05,YTD_2026,9,VALUE,13,0.0
KOSDAQ,TURNOVER20,LOW30,BULL_2025,0,FLOW,25,0.00039593377932812314
KOSDAQ,TURNOVER20,LOW30,BULL_2025,0,MOMENTUM,25,0.00021991554749970846
KOSDAQ,TURNOVER20,LOW30,BULL_2025,0,REVISION,25,-0.0001085837316828628
KOSDAQ,TURNOVER20,LOW30,BULL_2025,0,VALUE,25,0.0024724664379793286
KOSDAQ,TURNOVER20,LOW30,BULL_2025,1,FLOW,25,0.0005793951637334072
KOSDAQ,TURNOVER20,LOW30,BULL_2025,1,MOMENTUM,25,-0.00013131654379526002
KOSDAQ,TURNOVER20,LOW30,BULL_2025,1,REVISION,25,-0.0004100847780249627
KOSDAQ,TURNOVER20,LOW30,BULL_2025,1,VALUE,25,0.001514304448911975
KOSDAQ,TURNOVER20,LOW30,BULL_2025,2,FLOW,24,0.0011617289249512752
KOSDAQ,TURNOVER20,LOW30,BULL_2025,2,MOMENTUM,24,9.293582582604269e-05
KOSDAQ,TURNOVER20,LOW30,BULL_2025,2,REVISION,24,0.00012612373062888295
KOSDAQ,TURNOVER20,LOW30,BULL_2025,2,VALUE,24,0.0025969056857974167
KOSDAQ,TURNOVER20,LOW30,BULL_2025,3,FLOW,24,0.0009629460456778493
KOSDAQ,TURNOVER20,LOW30,BULL_2025,3,MOMENTUM,24,0.0011309497352893054
KOSDAQ,TURNOVER20,LOW30,BULL_2025,3,REVISION,24,0.0005022473448296627
KOSDAQ,TURNOVER20,LOW30,BULL_2025,3,VALUE,24,0.0028678944843536797
KOSDAQ,TURNOVER20,LOW30,BULL_2025,4,FLOW,24,0.0010748882012993728
KOSDAQ,TURNOVER20,LOW30,BULL_2025,4,MOMENTUM,24,-3.2684911326727245e-05
KOSDAQ,TURNOVER20,LOW30,BULL_2025,4,REVISION,24,0.0008588381702240641
KOSDAQ,TURNOVER20,LOW30,BULL_2025,4,VALUE,24,0.0028632173337136573
KOSDAQ,TURNOVER20,LOW30,BULL_2025,5,FLOW,24,0.00019146019120995768
KOSDAQ,TURNOVER20,LOW30,BULL_2025,5,MOMENTUM,24,-3.60673065215215e-05
KOSDAQ,TURNOVER20,LOW30,BULL_2025,5,REVISION,24,-0.003056261611032452
KOSDAQ,TURNOVER20,LOW30,BULL_2025,5,VALUE,24,0.00239022327660222
KOSDAQ,TURNOVER20,LOW30,BULL_2025,6,FLOW,24,0.00015948085578852139
KOSDAQ,TURNOVER20,LOW30,BULL_2025,6,MOMENTUM,24,-0.0007240871608437967
KOSDAQ,TURNOVER20,LOW30,BULL_2025,6,REVISION,24,-0.0003922351869253855
KOSDAQ,TURNOVER20,LOW30,BULL_2025,6,VALUE,24,0.004528122519323361
KOSDAQ,TURNOVER20,LOW30,BULL_2025,7,FLOW,24,0.00018356907537370407
KOSDAQ,TURNOVER20,LOW30,BULL_2025,7,MOMENTUM,24,0.0006029318691135862
KOSDAQ,TURNOVER20,LOW30,BULL_2025,7,REVISION,24,-0.002527938600952639
KOSDAQ,TURNOVER20,LOW30,BULL_2025,7,VALUE,24,0.004706793305458872
KOSDAQ,TURNOVER20,LOW30,BULL_2025,8,FLOW,24,7.338945189380848e-05
KOSDAQ,TURNOVER20,LOW30,BULL_2025,8,MOMENTUM,24,0.00019406795795217226
KOSDAQ,TURNOVER20,LOW30,BULL_2025,8,REVISION,24,-0.0029460216919344417
KOSDAQ,TURNOVER20,LOW30,BULL_2025,8,VALUE,24,0.0033697937924063344
KOSDAQ,TURNOVER20,LOW30,BULL_2025,9,FLOW,24,0.0005780436770941292
KOSDAQ,TURNOVER20,LOW30,BULL_2025,9,MOMENTUM,24,0.0005219274207892261
KOSDAQ,TURNOVER20,LOW30,BULL_2025,9,REVISION,24,-0.0011177606793379476
KOSDAQ,TURNOVER20,LOW30,BULL_2025,9,VALUE,24,0.001185639691511501
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,0,FLOW,96,0.00017777812713287095
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,0,MOMENTUM,96,0.0011270434500228088
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,0,REVISION,96,0.001167899495495925
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,0,VALUE,96,0.00205063203578579
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,1,FLOW,96,-1.7775091745532776e-05
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,1,MOMENTUM,96,0.0002692477387448387
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,1,REVISION,96,0.0008916628664627334
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,1,VALUE,96,0.002111328637019343
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,2,FLOW,96,4.3331936492417836e-05
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,2,MOMENTUM,96,0.0003389156495392915
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,2,REVISION,96,-0.000545856437834629
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,2,VALUE,96,0.0012960018035928754
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,3,FLOW,96,-0.00014168037954883383
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,3,MOMENTUM,96,0.0011474079360598904
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,3,REVISION,96,-0.0007177814527902256
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,3,VALUE,96,0.0007658629686388028
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,4,FLOW,97,0.00036816488021834665
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,4,MOMENTUM,97,0.0012773423842955447
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,4,REVISION,97,-0.0009842364374633519
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,4,VALUE,97,0.0004821664783017544
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,5,FLOW,97,0.0005991946516119778
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,5,MOMENTUM,97,0.0011528660928010815
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,5,REVISION,97,0.00016913059021070003
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,5,VALUE,97,0.0008017688817512407
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,6,FLOW,97,0.00022783030784768302
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,6,MOMENTUM,97,0.0008090419232713556
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,6,REVISION,97,0.0002685289596311252
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,6,VALUE,97,0.001726142792450652
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,7,FLOW,97,0.0008065540489356334
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,7,MOMENTUM,97,0.0017961023551825448
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,7,REVISION,97,0.0008811114857474164
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,7,VALUE,97,0.0015185674551415572
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,8,FLOW,97,1.1895621194312903e-05
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,8,MOMENTUM,97,0.0012563765777973334
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,8,REVISION,97,6.002415599861709e-05
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,8,VALUE,97,0.0015158590965320745
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,9,FLOW,96,-4.715992329129595e-05
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,9,MOMENTUM,96,0.0013331348747620238
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,9,REVISION,96,8.601060725655422e-05
KOSDAQ,TURNOVER20,LOW30,EARLY_2016_2019,9,VALUE,96,0.0010889575602891519
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,0,FLOW,75,0.00040142614364872576
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,0,MOMENTUM,75,-0.0003013920534652269
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,0,REVISION,75,0.00025950910317069985
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,0,VALUE,75,-5.6829120819107934e-05
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,1,FLOW,74,-0.0006672556106189581
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,1,MOMENTUM,74,0.00036929223269513406
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,1,REVISION,74,-0.0004459078662217138
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,1,VALUE,74,0.0008188715477767853
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,2,FLOW,74,-0.0005925604154843635
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,2,MOMENTUM,74,-0.00032383458876504415
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,2,REVISION,74,0.0012383808286696198
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,2,VALUE,74,-0.000677440565349443
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,3,FLOW,74,-0.0004487024392466202
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,3,MOMENTUM,74,-0.000752744440365069
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,3,REVISION,74,-0.0007640477209004296
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,3,VALUE,74,0.0001595119558551323
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,4,FLOW,74,1.4191053468850118e-05
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,4,MOMENTUM,74,-0.0005535294242313496
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,4,REVISION,74,-0.0007562439825801715
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,4,VALUE,74,-0.0002523503312485423
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,5,FLOW,74,-0.00033235743532563766
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,5,MOMENTUM,74,7.54521885523154e-05
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,5,REVISION,74,5.4884146295586124e-05
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,5,VALUE,74,-0.00039246385490381854
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,6,FLOW,74,-0.00034949476498786976
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,6,MOMENTUM,74,0.0005784162728525912
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,6,REVISION,74,-0.0004360124876018026
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,6,VALUE,74,0.00024155501706768989
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,7,FLOW,74,0.0003710781763378723
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,7,MOMENTUM,74,0.0004391439940976797
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,7,REVISION,74,-0.0006374758428758379
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,7,VALUE,74,1.1767613021683923e-05
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,8,FLOW,74,0.00022347182949425753
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,8,MOMENTUM,74,0.000624369056020873
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,8,REVISION,74,-0.0016268622874550294
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,8,VALUE,74,0.00019718207773097838
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,9,FLOW,75,-0.0002497586455802654
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,9,MOMENTUM,75,-0.0004832487200700185
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,9,REVISION,75,7.71969678955874e-05
KOSDAQ,TURNOVER20,LOW30,LATE_2020_2022,9,VALUE,75,4.358678553459681e-05
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,0,FLOW,48,0.00041097045362442484
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,0,MOMENTUM,48,0.0010019431276534812
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,0,REVISION,48,0.0005207953801273545
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,0,VALUE,48,0.0010738033068424249
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,1,FLOW,49,0.00017024083834218953
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,1,MOMENTUM,49,0.0023079152465266617
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,1,REVISION,49,0.0008385082261096994
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,1,VALUE,49,0.0005711759779452586
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,2,FLOW,49,0.00025684688060457225
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,2,MOMENTUM,49,0.0014404809994196207
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,2,REVISION,49,0.002743711397718616
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,2,VALUE,49,0.0007260953905105673
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,3,FLOW,49,0.0002669224173190363
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,3,MOMENTUM,49,0.0014027633984385578
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,3,REVISION,49,0.0011591738953300062
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,3,VALUE,49,0.0005617770751414105
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,4,FLOW,49,-0.0002377776682007599
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,4,MOMENTUM,49,0.0014580032930216944
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,4,REVISION,49,0.002121148378764873
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,4,VALUE,49,0.0020163561943798212
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,5,FLOW,49,0.0004143137854728818
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,5,MOMENTUM,49,0.0002954728571664535
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,5,REVISION,49,0.002391147154511244
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,5,VALUE,49,0.0009244741175000381
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,6,FLOW,49,7.147123985486113e-05
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,6,MOMENTUM,49,0.0006083972622822982
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,6,REVISION,49,0.0015153130376369867
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,6,VALUE,49,0.0008863552319433213
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,7,FLOW,49,0.0004469176827187439
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,7,MOMENTUM,49,0.0006054758651174199
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,7,REVISION,49,0.001357340422904708
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,7,VALUE,49,0.0009570400877270166
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,8,FLOW,49,0.00014749943987164702
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,8,MOMENTUM,49,0.0013081766522184538
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,8,REVISION,49,-0.00019652432504469489
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,8,VALUE,49,0.0010799078846024605
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,9,FLOW,49,0.0010077531691904634
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,9,MOMENTUM,49,0.0015666793008252994
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,9,REVISION,49,0.000647856053074906
KOSDAQ,TURNOVER20,LOW30,NORMAL_2023_2024,9,VALUE,49,0.002947815940403679
KOSDAQ,TURNOVER20,LOW30,YTD_2026,0,FLOW,13,4.594506171833717e-05
KOSDAQ,TURNOVER20,LOW30,YTD_2026,0,MOMENTUM,13,-0.0004806351409846012
KOSDAQ,TURNOVER20,LOW30,YTD_2026,0,REVISION,13,-0.0016792096165551703
KOSDAQ,TURNOVER20,LOW30,YTD_2026,0,VALUE,13,-0.0025132467347321816
KOSDAQ,TURNOVER20,LOW30,YTD_2026,1,FLOW,13,-0.00031084754235407116
KOSDAQ,TURNOVER20,LOW30,YTD_2026,1,MOMENTUM,13,-0.00127359428939998
KOSDAQ,TURNOVER20,LOW30,YTD_2026,1,REVISION,13,-0.00027258044610057924
KOSDAQ,TURNOVER20,LOW30,YTD_2026,1,VALUE,13,0.0019400626989746496
KOSDAQ,TURNOVER20,LOW30,YTD_2026,2,FLOW,14,0.0008963417971285437
KOSDAQ,TURNOVER20,LOW30,YTD_2026,2,MOMENTUM,14,-0.0015116368759257816
KOSDAQ,TURNOVER20,LOW30,YTD_2026,2,REVISION,14,0.00010681553417293746
KOSDAQ,TURNOVER20,LOW30,YTD_2026,2,VALUE,14,-0.0034501309679649023
KOSDAQ,TURNOVER20,LOW30,YTD_2026,3,FLOW,14,-0.0003275765860682416
KOSDAQ,TURNOVER20,LOW30,YTD_2026,3,MOMENTUM,14,-0.0002519060812008844
KOSDAQ,TURNOVER20,LOW30,YTD_2026,3,REVISION,14,-0.001641312790402936
KOSDAQ,TURNOVER20,LOW30,YTD_2026,3,VALUE,14,-3.5542560239278e-05
KOSDAQ,TURNOVER20,LOW30,YTD_2026,4,FLOW,14,0.0003885861502817867
KOSDAQ,TURNOVER20,LOW30,YTD_2026,4,MOMENTUM,14,-0.00021041350736921764
KOSDAQ,TURNOVER20,LOW30,YTD_2026,4,REVISION,14,-0.0004599070852908546
KOSDAQ,TURNOVER20,LOW30,YTD_2026,4,VALUE,14,0.0042702229869954365
KOSDAQ,TURNOVER20,LOW30,YTD_2026,5,FLOW,14,-0.0004607558629563767
KOSDAQ,TURNOVER20,LOW30,YTD_2026,5,MOMENTUM,14,0.004393334143860225
KOSDAQ,TURNOVER20,LOW30,YTD_2026,5,REVISION,14,4.399555743460512e-05
KOSDAQ,TURNOVER20,LOW30,YTD_2026,5,VALUE,14,0.006442197081721415
KOSDAQ,TURNOVER20,LOW30,YTD_2026,6,FLOW,14,0.0015537736835600884
KOSDAQ,TURNOVER20,LOW30,YTD_2026,6,MOMENTUM,14,-0.00013687669418603016
KOSDAQ,TURNOVER20,LOW30,YTD_2026,6,REVISION,14,7.134919437858342e-05
KOSDAQ,TURNOVER20,LOW30,YTD_2026,6,VALUE,14,-0.0015674952326581297
KOSDAQ,TURNOVER20,LOW30,YTD_2026,7,FLOW,14,0.0018173522639182637
KOSDAQ,TURNOVER20,LOW30,YTD_2026,7,MOMENTUM,14,-0.0006787341315666209
KOSDAQ,TURNOVER20,LOW30,YTD_2026,7,REVISION,14,0.0006214243906328768
KOSDAQ,TURNOVER20,LOW30,YTD_2026,7,VALUE,14,0.005446141149921168
KOSDAQ,TURNOVER20,LOW30,YTD_2026,8,FLOW,14,0.000313769798419438
KOSDAQ,TURNOVER20,LOW30,YTD_2026,8,MOMENTUM,14,0.0006412009178826632
KOSDAQ,TURNOVER20,LOW30,YTD_2026,8,REVISION,14,-0.0005116956272551522
KOSDAQ,TURNOVER20,LOW30,YTD_2026,8,VALUE,14,-0.006498873976177333
KOSDAQ,TURNOVER20,LOW30,YTD_2026,9,FLOW,13,0.00014685688462228274
KOSDAQ,TURNOVER20,LOW30,YTD_2026,9,MOMENTUM,13,0.0014386760089712643
KOSDAQ,TURNOVER20,LOW30,YTD_2026,9,REVISION,13,0.002350981876197403
KOSDAQ,TURNOVER20,LOW30,YTD_2026,9,VALUE,13,-0.006164165900057688
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,0,FLOW,25,0.0003521804208928314
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,0,MOMENTUM,25,0.00018299337283340795
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,0,REVISION,25,-0.00010558373168286278
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,0,VALUE,25,0.0024724664379793286
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,1,FLOW,25,0.002140605119632534
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,1,MOMENTUM,25,1.6850967914048274e-05
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,1,REVISION,25,-0.0004100847780249627
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,1,VALUE,25,0.001514304448911975
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,2,FLOW,24,0.0025707692952692276
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,2,MOMENTUM,24,0.001996851529357343
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,2,REVISION,24,0.00012612373062888295
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,2,VALUE,24,0.0025969056857974167
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,3,FLOW,24,0.0018018364560604694
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,3,MOMENTUM,24,0.0027915103645004924
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,3,REVISION,24,0.0005022473448296627
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,3,VALUE,24,0.0028678944843536797
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,4,FLOW,24,3.758639168915016e-05
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,4,MOMENTUM,24,-0.00020096969755372274
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,4,REVISION,24,0.0008588381702240641
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,4,VALUE,24,0.0028632173337136573
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,5,FLOW,24,0.0006547098323542279
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,5,MOMENTUM,24,0.000839391474257482
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,5,REVISION,24,-0.003056261611032452
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,5,VALUE,24,0.00239022327660222
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,6,FLOW,24,-0.00019494324260130425
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,6,MOMENTUM,24,-0.0016548808141676125
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,6,REVISION,24,-0.0005153065277587017
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,6,VALUE,24,0.004528122519323361
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,7,FLOW,24,8.36262607282942e-05
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,7,MOMENTUM,24,0.0013830721172592006
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,7,REVISION,24,-0.0026786450270102576
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,7,VALUE,24,0.004706793305458872
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,8,FLOW,24,-0.0016882365971381131
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,8,MOMENTUM,24,-0.0005584496996358703
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,8,REVISION,24,-0.0029460216919344417
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,8,VALUE,24,0.0033697937924063344
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,9,FLOW,24,-0.0008784945734049725
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,9,MOMENTUM,24,-0.00025492495041238016
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,9,REVISION,24,-0.0011177606793379476
KOSDAQ,TURNOVER20,TOP01_LOW30,BULL_2025,9,VALUE,24,0.001185639691511501
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,0,FLOW,96,0.0002326778666667256
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,0,MOMENTUM,96,0.001097913543911608
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,0,REVISION,96,0.001167899495495925
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,0,VALUE,96,0.00205063203578579
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,1,FLOW,96,0.00044775736861017327
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,1,MOMENTUM,96,0.0010135983216216886
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,1,REVISION,96,0.0008916628664627334
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,1,VALUE,96,0.002111328637019343
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,2,FLOW,96,0.0003439246120311397
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,2,MOMENTUM,96,0.0013128072896617588
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,2,REVISION,96,-0.0005103623286233102
KOSDAQ,TURNOVER20,TOP01_LOW30,EARLY_2016_2019,2,VALUE,96,0.0012960018035928754
